,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
20,MS2365-2,,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,2,2,4,-1,2,3,1,-1,-1
21,MW5264-2,1,1,1,1,4,1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,-1,4,2,1,-1,-1
22,MS2259-2,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,5,-1,4,3,1,-1,-1
23,MX1509-2,1,1,1,1,1,1,-1,-1,1,-1,1,4,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,-1,4,4,1,-1,-1
24,MS2243-1,1,1,1,-1,5,1,-1,1,1,-1,1,1,-1,-1,-1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,5,-1,5,3,1,-1,-1
25,MS1953-3,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,5,-1,5,3,1,-1,-1
26,MW5346-3,,,,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,-1,-1,5,3,1,-1,-1
27,MW5537-3,1,1,1,2,5,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,-1,-1,2,3,1,-1,-1
28,MS2365-3,1,1,1,1,1,1,-1,-1,2,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,4,4,2,3,4,5,-1,5,4,1,-1,-1
29,MW5264-3,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,-1,-1,5,3,1,-1,-1
30,MS2259-3,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,4,1,1,1,1,1,1,1,1,4,3,4,5,2,-1,-1,5,3,1,-1,-1
31,MX1509-3,2,1,,1,1,1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,5,1,2,3,1,-1,-1,5,4,3,-1,-1
32,MS1935-2,,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,-1,-1,5,4,1,-1,-1
33,MS1953-4,1,1,1,1,2,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,4,2,1,2,2,5,-1,5,4,1,-1,-1
34,MS2243-2,1,1,1,1,5,1,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,4,3,1,2,2,-1,-1,5,3,1,-1,-1
35,MW5346-4,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,-1,-1,4,3,1,-1,-1
36,MP6380-0,1,1,1,1,1,,-1,-1,3,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,-1,4,2,1,-1,-1
37,MW5537-4,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,5,-1,4,4,2,-1,-1
38,MS2365-4,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,-1,2,3,1,-1,-1
39,MS2259-4,1,-1,1,1,,1,1,1,3,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,-1,,3,1,-1,-1
40,MW5264-4,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,1,1,-1,-1,4,3,1,-1,-1
41,MX1509-4,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,-1,2,1,1,-1,-1
42,MS1935-3,1,1,1,1,5,1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,2,1,-1,-1
43,MS1953-5,-1,-1,1,1,5,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,-1,1,1,1,-1,-1
44,MW5346-5,1,5,3,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,3,3,1,-1,-1
45,MW5537-5,1,-1,1,2,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,-1,2,2,1,-1,-1
46,MS2365-5,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,-1,3,2,1,-1,-1
47,MW5264-5,1,1,1,2,1,1,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,-1,1,1,1,-1,-1
48,MS2259-5,1,-1,1,,5,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,,1,1,4,1,1,1,4,-1,1,1,1,-1,-1
49,MS1953-6,-1,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
50,MW5346-6,3,1,1,-1,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
