,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070102,070242
1,MW5191-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070102,070136,070304,070611,070716,070832,071221
2,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,070102,070220,070242,070716,071021,071126,071411,071505,071633,071854,072104,072209,072418,072711
3,MW5853-0,,,,,,,,,,,,,,070102,070304,070337,070538,070621,070832,071054,071126,071200,071254,071338,071443,071527,071948,072241,072346,072700,072816,073058,073246,073444,,,074230
4,MX1260-0,070125,070220,070348,070432,070505,070549,070611,070654,070737,070905,071010,071115,071305,071454,071811,071959,072231,072325,072451,072700,072733,072816,072932,073036,073152,073224,073717,073916,074010,074241,074345,074534,074651,074901,075005,075216,075624
5,MZ3559-0,070832,070926,071043,071105,071126,071200,071221,071305,071327,071432,071516,071610,071738,071822,072126,072346,072451,072534,072733,073004,073036,073130,073224,073340,073444,073516,073926,074324,074419,074702,074817,074933,075037,075404,075519,075729,080046
6,MZ3734-0,071548,071749,071916,071937,071959,072032,072053,072137,072209,072314,072408,072451,072711,072921,073235,073433,073538,073612,073800,074021,074115,074136,074241,074345,074440,074502,074933,075142,075237,075425,075552,075856,080046,080255,080400,080454,080902
7,MZ3740-0,072418,073004,073108,073141,073202,073318,073340,073412,073444,073549,073644,073738,073926,074115,074419,074617,074723,074807,074933,075226,075310,075353,075457,075613,075740,075812,080306,080609,080703,080956,081101,081250,081344,081713,081818,082006,082352
8,MZ3825-0,074021,074115,074241,074324,074345,074408,074451,074545,074628,074734,074828,075005,075131,075342,075657,075823,075907,075929,080118,080317,080400,080454,080559,080703,080819,080851,081301,081629,081724,081912,082017,082248,082414,082645,082750,082846,083203
9,MZ3956-0,075216,075342,075519,075603,075624,075707,075740,075834,075907,080035,080140,080306,080454,080642,080946,081029,081301,081322,081440,081745,081829,081944,082100,082215,082309,082320,082802,083056,083203,083456,083613,083857,084025,084236,084342,084425,085026
10,MZ3978-0,080757,080902,081018,081112,081133,081206,081239,081322,081408,081524,081618,081724,081955,082049,082320,082436,082645,082729,082929,083203,083235,083329,083507,083624,083730,083824,084236,084520,084625,085048,085154,085312,085535,085747,085859,090005,090226
11,MZ3987-1,081513,081702,081839,081901,081934,082006,082027,082111,082143,082237,082331,082446,082635,082835,083140,083235,083456,083550,083802,084130,084225,084320,084447,084604,084720,084731,085217,085535,085725,090005,090154,090426,090625,091035,091203,091403,091720
12,MW5191-1,082602,083402,083539,083602,083635,083708,083740,083813,083845,084003,084058,084203,084342,084520,084814,084847,085048,085121,085250,085452,085546,085642,085819,085931,090048,090143,090615,090814,090952,091331,091435,091720,091909,092153,092259,092531,092954
13,MW3417-0,,082645,082813,082846,082908,082940,082951,083056,083129,083213,083308,083413,083624,083740,084014,084047,084258,084330,084531,084836,084920,085015,085217,085357,085524,085620,090048,090353,090458,090647,090836,091129,091446,091858,092014,092109,092520
14,MX1135-1,,084330,084447,084520,084542,084614,084636,084720,084803,084931,085015,085110,085345,085441,085736,085830,090059,090154,090309,090604,090709,090803,090908,091013,091129,091203,091636,092025,092215,092459,092709,092932,093216,093459,093636,093751,094226
15,MW5853-1,085535,085546,085725,085747,085808,085847,085910,085943,090016,090121,090215,090353,090553,090803,091057,091226,091446,091540,091731,092014,092109,092215,092404,092542,092731,092825,093310,093657,093857,094259,094415,094542,094730,094951,095118,095213,095857
16,MX1260-1,090636,090803,090952,091024,091046,091140,091214,091247,091331,091446,091540,091647,091825,091941,092331,092426,092647,092742,092921,093216,093310,093405,093603,093729,093908,093951,094426,094730,094908,095412,095528,095740,100003,100226,100321,100415,100847
17,MZ3559-1,091647,091836,091952,092036,092058,092131,092204,092237,092310,092437,092542,092720,092921,093132,093459,093625,093845,093929,094108,094259,094353,094448,094625,094741,094919,095002,095434,095751,095940,100531,100636,100753,101119,101521,101731,101909,102435
18,MZ3734-1,092847,092954,093121,093142,093227,093332,093354,093426,093520,093614,093719,093845,094057,094215,094459,094604,094814,094857,095118,095351,095434,095517,095646,095802,095919,100025,100437,100803,100952,101448,101626,101753,101952,102402,102457,102551,102835
19,MZ3740-1,094119,094248,094415,094437,094459,094615,094636,094720,094835,095024,095118,095224,095507,095602,095857,100036,100259,100342,100448,100753,100858,101003,101216,101437,101543,101637,102046,102435,102623,103045,103201,103349,103620,103914,104030,104240,104652
20,MZ3825-1,095139,095351,095517,095550,095602,095635,095657,095729,095802,095919,100025,100108,100237,100415,100647,100814,101025,101058,101205,101405,101510,101615,101731,101909,102014,102035,102446,102645,102835,103338,103620,103758,104030,104324,104420,104703,105116
21,MW5898-0,100321,100415,100604,100647,100742,100847,100931,101036,101119,101300,101354,101459,101648,101858,102204,102308,102529,102634,102813,103106,103212,103306,103443,103620,103747,103830,104302,104714,104906,105243,105400,105609,105758,110052,110219,110409,110902
