,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4458-0,,,,,,,,,,,,,,,,,,,,,,070102,070157,070315
1,MX4535-0,,,,,,,,,,,,,,,,,,070102,070209,070242,070454,070810,070904,071021
2,MX3651-0,,,,,,,,,,,,,,070102,070135,070610,070758,071149,071411,071559,071749,072053,072209,072346
3,MX3783-0,,,,,,070102,070157,070315,070421,070505,070610,070704,070832,070915,070959,071433,071548,071800,072136,072324,072534,072859,073026,073203
4,MX4021-0,070410,070610,070726,070904,071126,071221,071559,071810,072042,072158,072313,072418,072544,072700,072754,073225,073351,073644,073905,074053,074252,074523,074733,074943
5,MX4041-0,070832,070959,071115,071200,071400,071505,071810,072010,072241,072346,072451,072544,072700,072815,072848,073319,073455,073844,074115,074241,074502,074628,074744,074954
6,MX4159-0,071655,071738,071854,072010,072158,072407,072649,072732,072837,072943,073047,073141,073319,073423,073506,073927,074115,074513,074828,075016,075257,075716,075832,080031
7,MX4338-0,,,,,072826,072921,073246,073445,073706,073800,073844,073938,074136,074230,074252,074701,074828,075110,075423,075611,075853,080042,080219,080407
8,MX4365-0,073455,073539,073633,073739,073854,074126,074429,074628,074722,074817,074911,075005,075142,075257,075340,075748,075915,080125,080345,080534,080734,081120,081250,081429
9,MX4383-0,073728,073916,073959,074104,074219,074357,074650,074817,074911,075005,075037,075110,,075308,075340,075759,075925,080136,080356,080545,080734,081120,081217,081322
10,MX4388-0,074230,074324,074357,074502,074650,074755,075027,075214,075319,075423,075506,075549,075633,075738,075821,080251,080407,080723,080932,081120,081322,081805,081932,082059
11,MX4458-1,075539,075705,075821,075925,080208,080407,080629,080817,081059,081217,081301,081357,081545,081629,081711,082120,082236,082424,082655,082832,083113,083553,083658,083813
12,MX4535-1,080523,080723,080817,080932,081110,081311,081618,081816,081932,082037,082142,082247,082445,082539,082611,083019,083156,083427,083813,084003,084119,084447,084603,084740
13,MX3651-1,081301,081451,081607,081711,081921,082026,082330,082435,082706,082759,082925,083019,083229,083312,083405,083803,083919,084236,084552,084740,084909,085317,085432,085620
14,MX3783-1,082435,082601,082716,082821,083009,083124,083459,083625,083857,084025,084141,084236,084415,084531,084625,085035,085150,085505,085736,085932,090310,090625,090752,090941
15,MX4041-1,084846,084941,085057,085150,085443,085609,085932,090027,090310,090426,090520,090603,090730,090836,090908,091330,091445,091752,092036,092236,092507,092958,093124,093357
16,MX4159-1,085443,085548,085642,085808,090004,090132,090509,090625,090730,090825,090941,091024,091202,091340,091423,091858,092014,092402,092644,092810,092936,093451,093606,093754
17,MX4338-1,090216,090332,090426,090509,090647,090803,091118,091235,091330,091434,091550,091636,091836,092014,092130,092600,092759,093019,093357,093545,093805,094259,094415,094604
18,MX4021-1,,,,,,,,,,,,,,,,090603,090730,091002,091319,091456,091908,092319,092445,092633
19,MX4365-1,091140,091225,091330,091413,091625,091814,092141,092225,092329,092445,092550,092644,092821,092926,093030,093429,093556,093827,094131,094332,094521,094908,095045,115604
20,MX4383-1,091636,091825,091930,092014,092203,092340,092655,092821,092926,093030,093135,093229,093440,093523,093606,094005,094131,094448,094730,094930,095213,100003,100119,100226
21,MX4388-1,092340,092445,092550,092716,092926,093124,093429,093617,093722,093816,093859,093943,094120,094215,094259,094658,094814,095045,095318,095456,095718,100626,100742,100942
22,MX4458-2,094120,094310,094354,094459,094658,094836,095129,095308,095412,095517,095624,095718,095834,095951,100057,100520,100647,100931,101354,101437,102107,102819,102913,103122
23,MX4535-2,094941,095024,095140,095257,095517,095635,100025,100226,100331,100458,100615,100709,100909,101004,101047,101459,101625,101951,102349,102527,103101,103651,103839,104017
24,MX4551-0,095908,100025,100141,100259,100520,100647,100931,101153,101415,101531,101647,101803,101951,102139,102234,102704,102841,103220,103723,103912,104431,105220,105347,105525
25,MX3651-2,100259,100458,100615,100709,100847,101036,101332,101531,101803,101908,102013,102129,102306,102432,102516,102924,103050,103419,103745,103922,104619,105641,105758,105914
26,MX3783-2,101141,101321,101404,101510,101658,101857,102212,102328,102538,102631,102747,102902,103050,103209,103303,103702,103828,104049,104313,104503,105347,110313,110430,110556
27,MX4021-2,103039,103133,103253,103441,103629,103828,104207,104335,104557,104746,104915,105009,105147,105325,105420,105841,110008,110313,110755,111039,111631,112232,112400,112551
28,MX4159-2,104229,104324,104420,104536,104714,104853,105220,105304,105525,105703,105808,105914,110041,110157,110241,110650,110817,111134,111537,111736,112400,112919,113035,113257
29,MX4598-0,104746,104947,105103,105242,105536,105808,110219,110408,110639,110807,110901,111028,111220,111325,111420,111842,112009,112400,112718,112908,113246,113752,113908,114119
30,MX4041-2,,,,,,,,,,,,,,,105630,110051,110230,110524,110922,111325,111820,112243,112400,112624
31,MX4338-2,,110051,110146,110303,110502,110607,110922,111134,111358,111504,111609,111704,111831,112020,112052,112529,112645,113003,113446,113657,114036,114604,114708,114813
32,MX4383-2,111903,112020,112103,112147,112316,112529,112908,113025,113235,113351,113518,113624,113752,113919,114014,114426,114604,114857,115404,115542,115909,120343,120449,120616
33,MW3974-0,112751,112908,113025,113152,,,113908,114129,114353,114521,114636,114741,,115046,115129,115604,115752,120132,120532,,121131,121625,121742,121857
34,MX4458-3,112919,113203,113246,113402,113518,113708,114003,114140,114403,114521,114647,114719,114835,114951,115046,115520,115730,120109,120500,120659,121048,121615,121731,121836
35,MX4388-2,114129,114542,114636,114741,114930,115118,115437,115625,115847,120003,120120,120215,120332,120449,120532,120932,121037,121331,121658,121846,122203,122728,122848,123004
36,MP5823-0,114426,114835,114951,115056,115309,115520,115814,120015,120237,120416,120616,120848,121026,121142,121227,121647,121836,122141,122446,122623,123058,123818,123944,124111
37,MX4551-1,120120,120226,120343,120511,120710,120826,121142,121321,121541,121836,122141,122308,122457,122645,122728,123215,123419,123818,124355,124543,125107,125809,130030,130157
38,MX4535-3,121216,121342,121425,121552,121803,122002,122308,122424,122656,122837,123130,123323,123513,123640,123723,124143,124323,124637,124940,125128,125548,130230,130346,130514
39,MX3651-3,122826,123026,123130,123251,123556,123723,124100,124301,124532,124659,124814,125034,125211,125337,125432,125914,130041,130503,130900,131131,131752,132329,132445,132655
40,MX3783-3,123734,123955,124111,124250,124500,124615,124951,125056,125254,125443,125714,125841,130019,130157,130241,130712,130839,131121,131457,131613,132035,132528,132644,132822
41,MX4598-1,124803,125013,125128,125222,125400,125516,125830,125957,130219,130408,130629,130806,130943,131121,131236,131646,131836,132140,132456,132601,132949,133609,133757,134021
42,MX4021-3,130052,130219,130313,130452,130723,130922,131258,131446,131718,131909,132246,132413,132622,132759,132844,133326,133503,133832,134253,134420,134757,135354,135542,135743
