,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,070102,070157,070231,070337,070432,070516,070600,070654,070727,070904,070948
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,,070102,070220,070432,070538,070622,070654,070738,070821,070843,070904,070926,070948,071104,071149
2,MZ3825-0,,,,,,,,,,,,,,070102,070136,070253,070348,070538,070632,070738,070821,070904,070926,071115,071433,071633,071811,071916,072021,072053,072158,072231,072253,072314,072358,072441,072556,072640
3,MZ3956-0,,,,,,,,,070102,070253,070410,070915,071021,071115,071232,071316,071422,071610,071727,071832,071927,072010,072053,072220,072545,072755,073037,073120,073236,073330,073445,073518,073550,073635,073718,073750,073907,073951
4,MZ3978-0,070315,070400,070716,070854,071126,071411,071559,071706,071822,071959,072115,072712,072817,072932,073059,073204,073308,073602,073718,073834,073951,074035,074118,074255,074704,074913,075133,075321,075437,075531,075649,075721,075826,075848,075932,080026,080130,080214
5,MW3417-0,070549,071905,072253,072441,072701,073016,073059,073247,073402,073656,073729,074306,074422,074516,074642,074747,074841,075101,075206,075310,075405,075415,075509,075627,075932,080120,080329,080435,080551,080634,080739,080811,080916,080937,081010,081031,081147,081220
6,MZ3987-0,071137,071411,071548,071738,072021,072408,072556,072701,072900,073142,073319,073812,073918,074003,074129,074223,074317,074537,074631,074736,074830,074913,075018,075206,075520,075732,075921,080026,080141,080224,080329,080402,080457,080518,080612,080656,080811,080905
7,MW5191-0,072347,072451,072629,072900,073048,073330,073529,073646,073812,074003,074118,074620,074714,074809,074935,075029,075123,075332,075437,075542,075627,075649,075710,075837,080203,080402,080540,080656,080811,080843,080926,080959,081053,081114,081147,081209,081314,081357
8,MX1135-0,,073550,073718,073929,074245,074653,074736,074913,075123,075426,075605,080120,080235,080329,080457,080602,080656,080926,081020,081158,081346,081408,081441,081607,081933,082154,082447,082552,082657,082729,082846,082940,083045,083129,083213,083246,083424,083518
9,MW5853-0,,074819,075029,075206,075426,075721,075848,080015,080130,080318,080424,080916,081020,081125,081252,081357,081502,081713,081807,081923,082006,082049,082215,082353,082740,082940,083140,083246,083413,083446,083550,083635,083730,083802,083857,083919,084047,084130
10,MX1260-0,075932,080224,080446,080717,080916,081220,081336,081441,081651,081912,082049,082624,082729,082857,083034,083151,083246,083518,083624,083751,083940,084036,084058,084225,084604,084804,085037,085143,085334,085430,085535,085619,085713,085757,085846,085857,090024,090057
11,MZ3559-0,,081303,081513,081734,081933,082259,082509,082624,082813,083140,083319,083824,083940,084109,084258,084353,084458,084658,084753,084909,084953,085026,085059,085228,085535,085735,085951,090057,090212,090255,090402,090445,090529,090601,090645,090656,090824,090908
12,MZ3734-1,082111,082342,082541,082729,082940,083257,083341,083635,084003,084225,084342,084825,084931,085037,085228,085323,085419,085546,085640,085757,085940,090002,090024,090140,090445,090634,090919,091013,091129,091202,091308,091403,091424,091446,091540,091551,091731,091814
13,MZ3740-1,083213,083446,083751,084036,084225,084509,084709,084825,085131,085430,085557,090046,090150,090255,090434,090507,090601,090824,090919,091024,091151,091225,091308,091435,091803,091930,092120,092204,092320,092404,092509,092552,092625,092646,092740,092813,092932,093027
14,MZ3825-1,084415,084520,084658,084847,085120,085452,085546,085713,090035,090255,090423,090908,091002,091057,091236,091330,091424,091647,091742,091908,091952,092036,092120,092215,092530,092729,093005,093059,093216,093300,093405,093438,093459,093521,093605,093648,093815,093858
15,MW5898-0,085239,085323,085630,085829,090351,090706,090941,091151,091341,091540,091647,092204,092309,092425,092552,092657,092802,093016,093121,093227,093405,093438,093521,093626,094037,094204,094438,094543,094659,094732,094838,094933,094954,095016,095110,095132,095301,095408
16,MZ3956-1,090340,090634,090835,090952,091225,091731,091814,091930,092247,092519,092646,093216,093300,093416,093543,093648,093753,093941,094026,094204,094321,094404,094427,094605,094922,095100,095217,095334,095429,095523,095629,095701,095755,095806,095900,095943,100048,100132
17,MZ3978-1,091246,091435,091658,091858,092131,092552,092802,092943,093216,093416,093532,094037,094141,094310,094438,094543,094637,094933,095038,095143,095239,095312,095357,095512,095806,095954,100226,100354,100520,100553,100731,100825,100847,100920,101014,101036,101141,101227
18,MZ3987-1,092236,092519,092813,092943,093154,093510,093742,093920,094047,094248,094521,095049,095143,095250,095418,095523,095618,095806,095911,100016,100153,100237,100321,100426,100731,100920,101109,101238,101343,101405,101521,101604,101648,101709,101804,101825,101952,102036
19,MW5966-0,092802,101615,101858,102130,102507,103035,103239,103521,103754,104251,104334,104926,105053,105209,105347,105503,105619,105819,105935,110103,110157,110241,110357,110525,110912,111101,111303,111420,111537,111610,111726,111809,111842,111904,112009,112041,112147,112254
20,MW5191-1,093626,093858,094037,094510,094900,095312,095556,095723,095900,100121,100404,100931,101025,101130,101310,101427,101532,101804,101909,102036,102225,102319,102446,102551,102919,103024,103228,103406,103510,103543,103709,103815,103826,103848,103920,104003,104119,104207
21,MW5943-0,094353,094659,095016,095357,095755,100142,100415,100542,100825,101058,101227,101804,101930,102108,102247,102341,102435,102634,102750,102919,103013,103056,103217,103344,103743,103952,104229,104357,104514,104620,104725,104809,104904,104926,105020,105053,105220,105253
22,MX1135-1,,095512,095723,100005,100215,100520,100753,101003,101227,101521,101648,102319,102435,102540,102729,102846,103002,103239,103344,103510,103604,103647,103754,103942,104312,104503,104725,104853,105020,105053,105209,105242,105314,105358,105452,105535,105652,105746
23,MW5853-1,100520,100542,100909,101058,101427,101731,102014,102119,102424,102739,102908,103416,103510,103637,103837,104014,104119,104301,104408,104536,104652,104747,104904,105020,105358,105525,105736,105903,110019,110114,110219,110252,110325,110346,110441,110514,110619,110702
24,MX1084-0,102130,110441,110735,111112,111504,111831,112052,112316,112507,112919,113057,113613,113741,113920,114132,114300,114354,114625,114730,114857,115013,115046,115107,115237,115542,115752,120004,120109,120226,120259,120416,120448,120543,120637,120659,120743,120848,120932
25,MW5936-0,102835,104301,104514,104757,105314,105630,105841,110008,110157,110452,110619,111144,111230,111358,111526,111653,111748,112009,112103,112220,112411,112445,112507,112624,112919,113035,113214,113318,113413,113456,113602,113657,113719,113741,113813,113846,113942,114048
26,MZ3559-1,102857,103013,103322,103647,103920,104207,104419,104558,104853,105220,105347,105924,110030,110157,110336,110452,110557,110901,111006,111122,111252,111326,111420,111548,111904,112125,112305,112434,112551,112645,112751,112835,112908,112930,113014,113035,113152,113235
27,MX1260-1,104958,105125,105441,105641,105935,110357,110641,110746,111028,111326,111621,112158,112305,112602,112718,112824,112930,113235,113340,113518,113708,113752,113824,114004,114300,114459,114658,114752,114908,115002,115056,115203,115226,115309,115404,115425,115542,115636
28,MW5898-1,111526,111759,112114,112411,112952,113246,113435,113708,113942,114416,114531,115056,115215,115342,115604,115741,115909,120109,120215,120416,120532,120615,120732,120911,121310,121458,121720,121825,121952,122203,122319,122413,122446,122529,122613,122656,122826,122920
29,MZ3734-2,112411,112602,112835,113119,113657,114217,114448,114814,115107,115425,115553,120121,120226,120343,120604,120709,120804,121037,121142,121331,121436,121520,121647,121814,122203,122402,122645,122815,122931,123015,123130,123215,123302,123323,123419,123441,123557,123641
30,MZ3740-2,113235,113646,113858,114155,114919,115248,115458,115803,120048,120259,120416,120900,120954,121110,121237,121342,121426,121626,121720,121952,122047,122131,122225,122341,122645,122815,123047,123204,123313,123357,123514,123546,123641,123652,123724,123746,123914,124008
31,MZ3825-2,,114730,115002,115203,115615,115920,120059,120405,120626,120911,121016,121531,121647,121825,121941,122109,122203,122351,122446,122634,122740,122826,122859,123025,123323,123441,123724,123808,123914,123935,124040,124147,124209,124231,124314,124336,124433,124516
32,MZ3956-2,115553,115814,115953,120204,120354,120648,120911,121342,121658,122109,122236,122815,122931,123119,123323,123441,123608,123830,124019,124209,124421,124505,124642,124747,125125,125242,125441,,125819,125841,130008,130041,130114,130136,130230,130252,130408,130452
33,MZ3978-2,121005,121131,121436,121731,121858,122519,123153,123525,123830,124147,124325,124821,124937,125125,125304,125420,125536,125819,125935,130041,130147,130230,130335,130514,130819,131029,131302,131409,131525,131558,131714,131820,131905,131938,132010,132043,132210,132243
34,MW5943-1,,122446,122837,123119,123345,124505,124715,124948,125242,125620,125747,130430,130525,130652,130840,130957,131123,131346,131514,131714,131831,131916,132021,132159,132432,132705,133011,133126,133242,133326,133442,133536,133620,133653,133736,133758,133916,133938
