,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7530-0,,,,,,,,,,,,,,,070102,070145,070312,070625
1,MW4366-0,,,,,,,,,,,070102,070647,070907,071044,071149,071221,071400,071704
2,MW4619-0,,,,,,,,,070102,070322,070604,,,,072007,072051,072206,072552
3,AA7101-0,070102,070145,070459,070708,070835,070918,071055,071200,071243,071809,071957,073305,073526,073724,073829,073923,074027,074330
4,AA7503-0,071033,071316,071621,071820,071935,072018,072112,072217,072321,072813,073001,074100,074258,074446,074551,074656,074800,075149
5,AA6345-0,072206,072332,072624,072740,072857,072940,073117,073232,073348,073818,073955,075211,075337,075453,075558,075631,075746,080101
6,AA7848-0,073746,073944,074132,074320,074414,074446,074601,074656,074728,075305,075526,080556,080723,080910,081015,081108,081213,081632
7,MW4647-0,074403,074612,074959,075222,075348,075421,075620,075714,075757,080239,080545,081549,081820,082021,082125,082241,082345,082650
8,MW4781-0,075337,,075935,080029,080145,080228,080333,080429,080512,080953,081213,082345,082557,082755,082900,082953,083058,083518
9,AA7530-1,080523,080723,081015,081224,081329,081412,081527,081632,081715,082302,082546,083813,083941,084203,084309,084352,084447,084931
10,MW4366-1,081809,082010,082230,082430,082535,082618,082701,082755,082827,083340,083456,084635,084846,085026,085131,085249,085322,085640
11,MP6039-0,082524,,083036,083225,083329,083413,083602,083646,083740,084309,084447,085712,085940,090118,090223,090317,090434,090706
12,AA7637-0,092437,092658,093110,093310,093416,093459,093615,093720,093753,094310,094522,095710,095930,100130,100237,100416,083740,101003
13,MW4619-1,084003,084119,,084508,084551,084645,084750,084835,084909,085441,,091010,,091230,091335,091440,091545,091839
14,AA7479-0,084729,,085131,085238,085357,085451,085629,085755,085829,090402,090656,091723,091944,092153,092259,092342,092448,092859
15,AA7101-1,085249,085419,085755,090046,090201,090244,090351,090456,090550,091147,091345,092459,092720,092921,093048,093216,093332,093720
16,AA7503-1,085723,085940,090255,090423,090550,090623,090645,090811,090854,,091651,092804,093026,093310,093416,093521,093626,094321
17,AA6345-1,090340,090601,090916,091031,091158,091252,091357,091451,091534,092121,092237,093416,093753,093919,094037,094120,094248,094732
18,AA7488-0,,091302,091524,091640,091756,091828,091954,092048,092121,092636,092921,094014,094310,094449,094605,094659,094743,095250
19,AA7848-1,091933,092153,092426,092614,092720,092753,092836,092932,093026,093615,093858,094922,095154,095344,095459,095605,095637,100108
20,MW4647-1,093227,093332,093710,093825,093941,094026,094153,094248,094354,094900,095301,100321,100658,100836,100941,101046,101140,101434
21,MP6380-0,094109,094310,094605,094743,094900,094944,095049,095154,095239,095753,100025,101046,101329,101517,101635,101750,101844,102230
22,MW4781-1,094900,095027,095301,095510,095626,095659,095804,095909,100003,100553,100836,102010,102230,102451,102556,102650,102806,103312
23,AA7530-2,,100343,100647,100814,100931,101014,101119,101214,101308,101855,102147,103228,103449,103648,103754,103847,104003,104413
24,MW4366-2,101024,101236,101517,101729,101823,101917,101959,102053,102137,102545,102712,103826,104057,104308,104413,104539,104705,104915
25,MW4619-2,103015,103228,103553,103754,103920,131452,104035,104153,104236,104820,132504,110121,133930,110727,110832,110925,111135,134945
26,AA7479-1,104402,,105030,105146,105251,105334,105524,105630,105735,110204,110446,111525,111746,111945,112052,112147,112254,112645
27,AA7101-2,105524,105724,110027,110226,110341,110424,110539,110644,110727,111324,111619,112750,113002,113224,113328,113454,113643,114041
28,AA7488-1,,110612,,111546,111652,111724,111851,111945,112114,112551,112814,113852,114051,114301,114357,114440,114628,114911
29,AA7637-1,112124,112434,112750,113013,113117,113151,113318,113411,113505,114041,114250,115342,115613,115813,115920,120048,120226,120731
30,AA7503-2,113548,113936,114156,114323,114451,114523,114700,114744,114848,115425,115708,120741,121129,121340,121433,121538,121643,122147
31,AA6345-2,114943,115203,115447,115635,115751,115835,115909,120026,120121,120658,120930,121936,122221,122347,122505,122610,122830,123123
32,MW4647-2,120658,120752,121056,121307,121444,121538,121726,121957,122042,122559,122808,124344,124636,124846,124951,125045,125222,125526
33,MW4781-2,122147,122347,122703,122819,122935,123018,123123,123229,123313,123849,124131,125254,125526,125819,125935,130041,130136,130632
34,AA7530-3,123546,123745,124048,124301,124427,124510,124647,124741,124857,125548,125830,131051,131346,131536,131630,131736,131841,132220
35,MW4366-3,,125348,125610,125808,125924,130018,130219,130314,130420,130957,131157,132337,132504,132653,132758,132903,132935,133156
36,AA7101-3,132159,132410,132830,132957,133134,133239,133427,133553,133637,134306,134559,135627,135922,140132,140250,140406,140533,141100
37,AA7503-3,133510,133710,134003,134107,134223,134255,134454,134631,134714,,135616,140627,141006,141226,141354,141510,141615,142130
38,AA6345-3,134631,134945,135311,135553,135710,135805,140027,140155,140250,141310,141532,142656,142951,143202,143318,143423,143549,144019
39,MW4647-3,140049,140206,140544,140721,140838,140922,141038,141154,141237,142846,143045,144333,144627,144911,145016,145121,145240,145630
40,MW4781-3,141709,,142235,142403,142530,142624,142825,142951,143035,143705,143925,145251,145536,145735,145840,150006,150049,150652
