,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070116
1,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070308,070404,070458,070531,070636,070741,070835,070918,070951,071001,071139,071222
2,MW5964-0,,,,,,,,,,,,,,,,070104,070116,070330,070415,070531,070658,070730,070813,070940,071255,071433,071611,071705,071811,071905,072010,072043,072126,072137,072220,072231,072347,072430
3,MZ3956-0,,,,,,,,070104,070149,070319,070415,070929,071023,071139,071305,071400,071454,071644,071749,071854,071959,072032,072104,072242,072546,072734,,073059,073153,073237,073342,073436,073530,073541,073613,073635,073802,073846
4,MZ3978-0,070104,070214,070415,070604,070918,071222,071400,071527,071644,071927,072054,072619,072723,072839,072955,073110,073204,073404,073458,073635,073741,073824,073907,074036,074340,074708,074824,074929,075045,075139,075246,075329,075425,075447,075530,075614,075740,075834
5,MZ3987-0,071117,071255,071444,071654,071959,072303,072452,072608,072745,072944,073110,073635,073751,073856,074003,074057,074151,074436,074541,074657,074813,074857,075023,075202,075530,075708,075918,080118,080234,080318,080402,080436,080542,080603,080636,080657,080825,080908
6,MZ4072-0,072231,072535,072911,073132,073508,073846,074025,074213,074508,074824,074940,075436,075603,075635,075751,075845,075939,080223,080318,080425,080542,080614,080657,080825,081141,081435,081635,081740,081906,081949,082043,082148,082242,082314,082409,082441,082557,082651
7,MZ4228-0,,073624,073846,074025,074235,074541,074802,074940,075128,075436,075603,080046,080234,080318,080509,080553,080636,080930,081025,081141,081341,081403,081435,081613,082000,082126,082336,082452,082608,082640,082756,082829,082925,082935,083030,083051,083207,083301
8,MW5853-0,074635,075056,075425,075624,075845,080151,080425,080531,080741,081057,081235,081812,081917,082032,082210,082314,082420,082724,082818,082957,083134,083218,083250,083417,083817,084050,084217,084333,084449,084543,084648,084741,084836,084858,084952,085036,085151,085247
9,MZ3556-0,080458,080657,080919,081141,081341,081801,082032,082231,082441,082745,082914,083428,083543,083723,083901,084006,084101,084311,084416,084554,084741,084825,084909,085057,085414,085530,085730,085836,085941,090036,090141,090235,090257,090340,090435,090445,090612,090656
10,MZ3559-0,080930,081235,081602,081750,082022,082358,082651,082914,083051,083355,083532,084039,084155,084322,084604,084637,084814,085036,085141,085309,085352,085436,085519,085708,090014,090213,090402,090507,090601,090634,090706,090750,090813,090846,090919,090940,091056,091128
11,MZ3734-1,082325,082546,082852,083040,083301,083616,083850,084006,084333,084648,084952,085530,085636,085803,090003,090057,090152,090402,090456,090645,090750,090835,090919,091023,091331,091521,091743,091912,092016,092110,092215,092258,092341,092426,092521,092531,092658,092741
12,MX1135-1,083438,083628,083828,084028,084144,084604,084847,085036,085236,085457,085603,090130,090257,090424,090551,090656,090802,090951,091056,091246,091341,091416,091510,091638,091955,092153,092404,092510,092604,092626,092803,092836,092857,092919,092952,093013,093139,093224
13,MW5964-1,084510,084720,085003,085236,085436,085814,085919,090108,090424,090656,090824,091320,091416,091543,091721,091754,091901,092110,092204,092330,092426,092459,092615,092741,093035,093139,093246,093351,093456,093528,093657,093740,093802,093823,093855,093928,094055,094138
14,MW5898-0,085457,085752,090014,090246,090529,090813,090919,091023,091246,091532,091648,092153,092247,092404,092531,092626,092741,092952,114941,115035,115235,115246,115340,115446,115750,115917,120159,120253,120358,120441,181112,181145,181207,181239,181312,181334,181501,181555
15,MZ3956-1,090507,090601,090739,090929,091341,091638,091805,091922,092153,092531,092709,093202,093246,093402,093517,093624,093707,094012,094106,094210,094349,094422,094505,094621,094935,095102,095206,095300,095416,095459,095605,095637,095710,095721,095815,095826,095931,100025
16,MZ3978-1,091459,091627,091922,092204,092437,092930,093118,093257,093528,093823,094106,094559,094704,094809,095029,095145,095239,095532,095637,095742,095847,095931,100014,100119,100426,100614,100857,101002,101118,101150,101246,101402,101423,101445,101517,101539,101646,101707
17,MZ3987-1,092437,092720,093118,093257,093528,093845,094106,094221,094454,094830,094935,095448,095553,095710,095826,095931,100025,100257,100353,100520,100614,100658,100730,100835,101202,101351,101517,101624,101718,101814,101908,102003,102046,102119,102212,102234,102350,102435
18,MZ4072-1,093624,093802,094116,094400,094758,095112,095333,095448,095616,100035,100202,100709,100803,100908,101035,101129,101213,101456,101602,101707,101801,101846,101940,102108,102435,102529,102729,102824,102929,102951,103056,103150,103224,103235,103329,103340,103507,103550
19,MW5943-0,,094559,094841,095206,095448,095847,100141,100257,100520,100846,101024,101624,101751,101857,102046,102212,102318,102551,102656,102813,103035,103129,103246,103402,103740,103951,104057,104223,104330,104404,104509,104604,104647,104709,104803,104825,104952,105036
20,MW5966-0,095532,101814,102129,102350,102656,103045,103213,103446,103635,104046,104119,104647,104753,104920,105047,105203,105258,105458,105603,105741,105836,105919,105952,110109,110414,110603,110751,110856,111012,111055,111232,111305,111326,111349,111444,111455,111611,111705
21,MZ4228-1,095605,095659,095836,100014,100308,100658,100803,100941,,101613,101646,102140,102256,102402,102551,102634,102729,102907,103002,103139,103224,103246,103329,103446,103802,104003,104223,104317,104437,104520,104615,104709,104731,104753,104836,104858,105025,105057
22,MP5834-0,100647,100730,100951,101202,101412,101707,101951,102108,102350,102729,102856,103402,103507,103708,103846,103940,104035,104245,104341,104509,104553,104637,104742,104847,105236,105414,105530,105636,105741,105836,105952,110047,110119,110141,110225,110246,110404,110447
23,MW5853-1,101046,101257,101456,101707,101835,102129,102350,102518,102802,103150,103257,103802,103846,104003,104151,104306,104404,104731,104815,104942,105057,105119,105141,105247,105614,105803,110003,110109,110214,110246,110341,110436,110520,110541,110614,110635,110751,110846
24,MW5936-0,102802,103424,103751,104014,104213,104626,104815,105047,105330,105636,105803,110308,110404,110520,110657,110751,110846,111127,111232,111400,111517,111549,111622,111716,112032,112233,112505,112621,112737,112831,112935,113019,113112,113134,113217,113239,113343,113438
25,MX1084-0,103340,110624,110929,111138,111243,,,,,112611,112852,113354,113449,113542,113742,113847,113941,114151,114246,114402,114529,114602,114729,114908,115224,115402,115551,115707,115801,115834,120000,120043,120127,120159,120242,120315,120419,120502
26,MZ3559-1,103856,103951,104245,104520,104825,105141,105425,105530,105908,110246,110414,110929,111034,111138,111326,111422,111538,111905,111959,112139,112255,112327,112505,112632,112935,113123,113311,113416,113532,113616,113731,113825,113847,113941,114003,114035,114141,114224
27,MZ3556-1,105719,105836,110014,110236,110404,110751,111012,111221,111433,111727,111843,112349,112505,112611,112809,112914,113019,113206,113311,113449,113553,113626,113659,113825,114202,114318,114518,114634,114750,114824,114941,115014,115035,115057,115151,115213,115329,115424
28,MZ3734-2,,112737,113102,113228,113553,114003,114046,114202,114413,114750,114930,115435,115540,115646,115834,115939,120054,120304,120408,120545,120733,120755,120838,121027,121353,121457,121730,121929,122035,122119,122246,122330,122402,122424,122518,122540,122634,122729
29,MX1135-2,113438,113553,113814,114024,114246,114613,114835,115003,115224,115446,115750,120315,120419,120545,120744,120850,120955,121142,121247,121436,121540,121614,121719,121846,122203,122319,122613,122729,122835,122929,123033,123106,123138,123211,123254,123316,123434,123517
30,MW5964-2,114540,114634,114824,115003,115318,115646,115856,120000,120210,120441,120618,121110,121153,121258,121436,121530,121636,121835,121929,122035,122235,122246,122308,122446,122801,122950,123222,123316,123412,123445,123539,123613,123635,123657,123751,123824,123929,124014
31,MZ3956-2,115750,115949,120242,120430,120629,121016,121247,121353,121551,121929,122035,122551,122656,122835,123023,123127,123233,123539,123635,123740,123918,123950,124035,124141,124459,124625,124836,124930,125046,125129,125235,125308,125330,125353,125425,125436,125603,125635
32,MZ3978-2,120850,121038,121236,121404,121647,122025,122119,122224,122402,122939,123055,123602,123708,123845,124014,124119,124235,124426,124542,124709,124836,124919,125057,125214,125541,125751,130036,130141,130247,130331,130438,130510,130532,130605,130659,130720,130825,130908
33,MW5943-1,121940,122119,122402,122540,122750,123055,123254,123401,123550,124003,124130,124709,124814,124941,125118,125235,125404,125614,125730,125907,130014,130108,130214,130342,130659,130814,131023,131139,131234,131317,131444,131527,131549,131632,131715,131747,131853,131936
