,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,MW5142-0,,080458,080657,081057,081247,081436,081741,082058,083139,083236,083319,083436,083552,083647,083803,083908,084014,084108,084213,084318,084539,070104,084958
1,MW4557-0,,,,,,,,,,,,070104,070138,070241,070402,070445,070550,070655,070738,070906,071043,071400,071549
2,AA7301-0,,,,,,,,070104,070844,070949,071043,071233,071400,071505,071611,071811,071854,072010,072114,072241,072345,072711,072826
3,MW4647-0,,,,,,070104,070203,070317,071327,071433,071549,071716,071843,071948,072114,072219,072324,072429,072533,072700,072743,073015,073109
4,MW3430-0,,,,070104,070228,070434,070705,070833,071727,071821,071916,072031,072147,072252,072418,072501,072606,072711,072805,072942,073120,073352,073457
5,AA7336-0,,,070104,070317,070655,071022,071211,071349,072345,072501,072616,072805,072953,073130,073414,073529,073646,073856,074003,074140,074352,074813,074951
6,MW4781-0,,,070423,070716,071022,071305,071527,071821,072816,072910,073026,073141,073309,073435,073602,073656,073802,073918,074036,074213,074403,074824,074951
7,MW4825-0,,070811,071043,071327,071549,071749,072020,072158,073141,073247,073352,073529,073656,073802,073950,074046,074202,074329,074425,074552,074751,075056,075246
8,MW4837-0,071105,071305,071454,071738,072042,072252,072522,072816,073751,073845,073950,074108,074224,074329,074530,074614,074719,074857,074951,075056,075150,075542,075803
9,MP6380-0,071654,073037,073414,073646,073928,074119,074436,074624,075531,075625,075719,075846,080002,080108,080235,080318,080425,080530,080635,080740,080941,081225,081320
10,MR7938-0,,,,,071811,071937,072158,072335,073320,073424,073457,073624,073751,073845,074014,074057,074202,074329,074425,074552,074803,075056,075246
11,AA6802-0,,072020,072335,072743,073109,,074057,,,074846,074907,,075045,075329,075458,075604,,,080129,,080351,080708,080857
12,AA7480-0,072356,072522,072743,073047,073331,073446,073707,073834,074803,074918,075012,075213,075340,075458,075647,075730,075835,075940,080046,080202,080351,080708,080908
