,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070423
1,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070308,070434,070612,070717,,071244
2,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070445,070811,070906,071054,071211,071349,071622,071821,071938,072032,072335
3,MW5853-0,,,,,,,,,,,,,,070104,070214,070340,070434,070529,070706,070927,071011,071054,071149,071255,071400,071454,071927,072241,072346,072557,072712,072954,073215,073415,073520,073603,073857
4,MZ3556-0,,070104,070228,070319,070340,070402,070434,070507,070612,070727,070833,070938,071126,071327,071633,071832,071948,072010,072136,072357,072441,072535,072629,072734,072900,072922,073342,073708,073813,074036,074151,074352,074635,074857,075023,075202,075658
5,MZ3559-0,070228,070738,070906,070938,071000,071032,071054,071126,071222,071316,071433,071538,071705,071832,072147,072230,072335,072420,072557,072900,072932,073016,073120,073226,073342,073404,073824,074119,074224,074457,074614,074751,075023,075257,075447,075625,080151
6,MZ3734-0,071810,071854,072021,072053,072115,072230,072252,072335,072420,072524,072629,072734,072849,073005,073248,073426,073509,073531,073740,074003,074046,074140,074257,074435,074541,074624,075107,075352,075531,075824,075940,080202,080329,080520,080647,080857,081108
7,MX1135-0,072911,072922,073048,073120,073142,073215,073237,073320,073415,073509,073614,073657,073835,074046,074340,074425,074519,074603,074751,075056,075139,075224,075340,075458,075614,075658,080140,080402,080509,080741,080908,081108,081403,081636,081835,082058,082614
8,MW5964-0,,074329,074340,074403,074425,074457,074519,074603,074646,074803,074857,075002,075117,075246,075531,075625,075846,075918,080119,080351,080436,080531,080647,080847,081014,081119,081531,081824,082014,082341,082458,082625,082846,083056,083225,083319,083647
9,MZ3956-0,075414,075520,075647,075730,075741,075835,075846,075929,080002,080108,080151,080256,080447,080636,080847,081025,081258,081331,081552,081824,081857,081951,082119,082257,082447,082531,083013,083257,083447,083636,083814,084014,084129,084413,084528,084623,085242
10,MZ3978-0,080458,080647,080825,080908,080941,081014,081035,081119,081214,081342,081436,081541,081814,082014,082257,082426,082646,082740,082857,083128,083236,083331,083519,083730,083835,083857,084328,084518,084706,084937,085053,085231,085409,085651,085806,085933,090436
11,MZ3987-1,081552,081752,081929,082025,082035,082108,082130,082214,082246,082404,082458,082636,082824,082918,083213,083425,083658,083752,083951,084202,084256,084351,084518,084706,084854,084948,085430,085745,085944,090425,090530,090657,090941,091354,091521,091638,092038
12,MZ4072-1,083013,083118,083236,083331,083342,083414,083436,083508,083552,083719,083803,083929,084151,084317,084623,084822,084927,085021,085126,085430,085524,085618,085745,085900,090027,090059,090520,090803,090952,091308,091416,091648,091838,092226,092331,092625,093003
13,MZ4228-1,084351,084445,084550,084633,084706,084749,084811,084854,084916,085032,085126,085231,085430,085546,085850,090027,090121,090153,090320,090646,090740,090835,091013,091140,091330,091416,091901,092028,092342,092658,092814,093057,093224,093528,093643,093831,094355
14,MW5853-1,085556,085734,085839,085911,085944,090027,090048,090121,090153,090320,090414,090520,090740,090908,091235,091416,091532,091616,091743,092100,092216,092310,092437,092625,092752,092825,093257,093654,093957,094500,094616,094922,095110,095458,095615,095742,100213
15,MZ3556-1,090718,091354,091532,091616,091638,091710,091732,091816,091838,091955,092049,092154,092342,092459,092814,093014,093130,093213,093340,093600,093643,093759,093925,094040,094229,094323,094742,095131,095615,095847,100003,100331,100542,100803,100919,101139,101613
16,MZ3559-1,091901,091923,092038,092100,092122,092216,092237,092321,092353,092520,092604,092658,092920,093140,093434,093507,093737,093925,094124,094406,094500,094544,094742,094911,095120,095205,095648,095941,100353,101423,101602,101928,102054,102545,102650,102849,103436
17,MZ3734-1,093140,093235,093351,093423,093445,093507,093528,093622,093654,093759,093904,094040,094312,094450,094721,094815,095026,095131,095321,095531,095637,095720,095836,095952,100141,100213,100647,101002,101602,102336,102429,102545,102733,103131,103247,103415,103813
18,MX1135-1,,094135,094301,094333,094355,094428,094450,094533,094605,094753,094837,095005,095216,095331,095648,095731,095952,100036,100308,100625,100720,100814,100930,101129,101246,101329,101751,102032,102314,102806,102933,103131,103330,103802,103929,104014,104626
19,MW5964-1,095205,095259,095404,095426,095509,095531,095553,095626,095659,095753,095858,095941,100141,100342,100603,100647,100919,100951,101107,101402,101434,101550,101718,101823,101949,102011,102440,102650,102933,103330,103625,103929,104202,104447,104604,104720,105341
20,MW5898-0,,100415,100542,100614,100625,100720,100741,100814,100846,101002,101056,101213,101423,101624,101928,101949,102054,102148,102408,102618,102701,102806,102922,103048,103214,103308,103741,104108,104256,104626,104731,104942,105247,105520,105646,105941,110404
