,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070104,070539,070811,071053,071209,071346,071535,071618,071712,071806,071911,072038,072143,072236
1,MS2259-0,091341,091740,091823,091950,092140,,092518,070104,070203,070424,070518,070601,071136,071303,071502,071618,071733,071838,072006,072038,072204,072258,072424,072939,073222,073337,073504,073652,073746,073829,074113,100451,100555,074438,101005,101132
2,MW5645-0,070104,071147,071241,071335,071524,071723,071954,072110,072226,072330,072414,072457,073023,073232,073443,073609,073714,073807,073946,074102,074206,074300,074416,074900,075132,075258,075352,075458,075531,075658,075752,075858,080003,080151,080307,080414
3,MX1517-0,072728,072800,072907,073023,073128,073243,073537,073652,073818,073913,073956,074051,074554,074815,075005,075059,075153,075247,075403,075458,075554,075626,075742,080224,080519,080646,080825,080952,081152,081225,081403,081509,081636,081856,082036,082119
4,MS2243-0,074533,074710,074804,074850,075016,075132,075436,075520,075615,075731,075814,075847,080257,080519,080718,080814,080930,081002,081140,081236,081341,081436,081603,082036,082318,082539,082655,082822,082905,083114,083219,083324,083440,083628,083744,084006
5,MS2365-0,080340,080508,080613,080718,080919,081046,081341,081458,081625,081719,081802,081846,082329,082655,082843,083031,083158,083241,083419,083535,083650,083734,083911,084354,084615,084803,084919,085023,085118,085247,085352,085447,085603,085752,085929,090035
6,MS1903-0,082202,082340,082445,082633,082822,082905,083230,083335,083430,083701,083806,083901,084405,,084803,084930,085056,085150,085319,085425,085530,085603,085730,090256,090529,090718,090825,090940,091024,091118,091214,091319,091448,091729,091856,092057
7,MS1935-0,,084017,084111,084227,084448,084604,084940,085045,085225,085319,085403,085436,090108,090329,090529,090634,090825,090940,091046,091151,091257,,091531,092024,092307,092456,092623,092739,092836,,093058,093152,093246,093425,093552,093646
8,MS1953-1,,,,085741,085918,090213,090518,090602,090645,090857,090940,091024,091531,091740,091950,092046,092224,092307,092435,092540,092655,092750,092920,093403,093636,093846,094025,094140,094350,094507,094622,094738,094855,095158,095253,095419
9,MW5645-1,092825,093552,093657,093813,094014,094151,094445,094550,094622,094833,094948,095053,095619,095829,100040,100147,100241,100335,100440,100523,100617,100711,100827,101258,101520,101646,101845,102014,102046,102202,102307,102413,102540,102824,102940,103055
