,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
14,MS1953-1,,104509,104752,104941,105046,105352,105508,105657,110035,110151,110318,110413,110601,110938,111304,111422,111505,111727,111811,111948,112032,112242,112431,112641,112735,112807,112934,113100,113143,113310,113404,113437,113541,113625,113708,113835,114202,114456,,114718,114835,114919
15,MS2259-1,,110402,110706,110906,111221,111600,111843,,112232,112315,112536,112619,112641,113028,113415,113530,113614,113741,113835,114013,114119,114246,114529,114739,114813,114857,114952,115108,115202,115340,115434,115517,115624,115646,115741,115856,120213,120413,120550,120716,120832,120904
16,MW5645-1,,112325,112431,112735,112944,113248,113458,113614,113857,113951,114119,114235,114257,114634,115014,115130,115213,115402,115507,115719,115802,120035,120307,120518,120601,120655,120800,120915,121009,121219,121324,121417,121511,121533,121605,121710,122014,122057,122257,122402,122457,122540
17,MX1517-2,,114340,114602,114739,114908,115213,115424,115517,115802,115824,120002,120119,120234,120550,120937,121114,121157,121302,121356,121543,121616,121857,122108,122257,122402,122446,122551,122718,122750,122918,123012,123056,123200,123222,123305,123433,123759,123904,124054,124137,124231,124303
18,MS2243-2,,120234,120518,120821,121042,121407,121522,121648,121930,122025,122224,122319,122446,122835,123200,123338,123423,123600,123633,123843,123926,124126,124346,124608,124640,124723,124828,125006,125038,125205,125311,125344,125416,125459,125625,125741,130047,130247,,130521,130626,130721
19,MS2365-2,,122119,122413,122551,122750,123128,123305,123506,123915,124021,124147,124241,124335,124651,125049,125239,125344,125521,125615,125803,125847,130047,130247,130448,130532,130615,130710,130816,130850,131028,131101,131155,131301,131344,131416,131521,131858,132046,132329,132446,132552,132635
20,MS1903-2,,124010,124220,124357,124702,125059,125249,125427,125752,125836,130047,130141,130257,130615,131006,131134,131217,131406,131510,131709,131753,132024,132202,132424,132508,132603,132657,132835,132930,133046,133152,133308,133353,133426,133541,133708,134036,134214,134352,134552,134708,134751
21,MR8026-1,,125836,130025,130225,130615,131039,131123,131239,131604,131615,131804,131909,132003,132318,132657,132814,132857,133036,133108,133308,133341,133603,133741,133951,134036,134131,134236,134331,134414,134541,134624,134729,134834,134845,134918,135033,135420,135546,135853,135936,140041,140135
22,MS2259-2,131709,133625,133845,134058,134530,134918,135138,135326,135725,135747,135914,140041,140135,140440,140807,140934,141050,141205,141259,141521,141604,141803,142035,142245,142328,142412,142517,142645,142717,142843,142927,142959,143114,143158,143241,143357,143701,143754,,144111,144237,144321
23,MS1953-2,,131720,131920,132140,132552,132857,133003,133119,133520,133603,133813,133857,133940,134309,134657,134824,134907,135106,135149,135326,135409,135631,135853,140052,140146,140240,140345,140523,140556,140754,140901,141039,141122,141155,141310,141416,141647,141824,,142129,142224,142307
24,MW5645-2,133845,135957,140218,140451,140700,141122,141405,141604,141846,141918,142035,142234,142412,142800,143137,143346,143441,143545,143650,143816,143912,144100,144321,144518,144550,144647,144751,144929,145023,145138,145243,145420,145547,145619,145641,145807,150216,150342,150531,150625,150730,150803
25,MX1517-3,,142129,142412,142645,142843,143147,143419,143617,143901,144006,144154,144237,144357,144730,145117,145305,145348,145525,145630,145829,145923,150133,150415,150636,150730,150814,150918,151048,151120,151319,151425,151520,151625,151657,151834,152003,152330,152542,152803,152932,153050,153133
26,MS2243-3,143912,144237,144550,144813,145200,145619,145829,145944,150205,150249,150458,150603,150741,151120,151520,151657,151740,151918,152024,152151,152235,152447,152647,152908,153005,153101,153206,153333,153427,153553,153659,153742,153836,153858,153941,154118,154447,154604,154907,155002,155107,155151
27,MS2365-3,145818,150111,150310,150458,150730,151153,151258,151542,151939,152014,152141,152246,152319,152647,153050,153206,153250,153416,,153648,153742,154003,154202,154414,154447,154542,154658,154803,154846,155046,155151,155214,155331,155352,155436,155530,155908,160036,160341,160437,160531,160625
28,MS1903-3,151907,152014,152224,152425,152847,153217,153311,153438,153753,153825,154003,154057,154223,154542,154941,155118,155203,155331,155414,155552,155614,155836,160109,160319,160415,160509,160614,160741,160824,161056,161203,161236,161404,161448,161510,161627,161923,162104,162409,162503,162558,162641
29,MS1935-2,,153847,154151,154402,154604,155024,155118,155247,155509,155603,155730,155836,155941,160308,160658,160824,160908,161151,161225,161415,161448,161745,162009,162641,162757,162853,163021,163149,163244,163421,163505,163621,163704,163725,163841,163958,164312,164544,164710,164815,164931,165014
30,MS1953-3,155225,155436,155636,155857,160119,160542,160741,160919,161404,161459,161711,161818,161901,162209,162558,162735,162821,162959,163044,163222,163327,163621,163830,164042,164135,164208,164302,164428,164501,164649,164743,164815,164931,165003,165036,165131,165426,165616,165743,165943,170037,170110
31,MR8026-2,,161604,161818,162031,162442,162832,162937,163033,163316,163410,163537,163653,163809,164146,164555,164721,164804,165014,165058,165247,165341,165543,165743,165954,170059,170142,170308,170416,170449,170710,170753,170826,170954,171015,171048,171214,171624,171824,172035,172151,172246,172329
32,MS2259-3,,163211,163443,163736,164146,164522,164732,164920,,165330,165510,165627,165710,170026,170416,170543,170710,,,171037,171131,171352,171624,171857,171952,172035,172151,172246,172351,172552,172646,172740,172824,172857,173012,173128,173442,173839,,173956,174112,174156
33,MW5645-3,164020,165036,165415,165638,165859,170258,170343,170511,170826,170920,171153,171257,171341,171708,172057,172213,172307,172435,172541,172803,172846,173128,173326,173547,173619,173702,173807,173923,174007,174123,174228,174312,174355,174439,174501,174617,174945,175135,175313,175356,175512,175556
34,MX1517-4,,170932,171120,171402,171614,171930,172024,172213,172446,172530,172751,172835,173012,173348,173756,173923,174007,174145,174228,174501,174544,174755,175030,175251,175324,175407,175512,175629,175712,175817,210310,210356,210514,210600,210634,210750,211102,211240,211518,211635,211729,211805
35,MS2243-4,,173315,173514,173724,173934,174355,174606,174711,174851,174957,175157,175251,175418,175755,180145,180312,180355,180648,180731,180951,181045,181340,182022,182222,182305,182402,182446,182541,182635,182750,182857,183013,183151,183236,183424,183551,183940,184109,184309,184406,184501,184533
36,MS2365-4,,175208,175450,175629,175901,180207,180406,180605,180941,181045,181203,181246,181340,181739,182211,182435,182519,182718,182835,183046,183203,183529,185025,185224,185257,185340,185423,185517,185611,185738,185832,185926,190032,190109,190214,190351,190702,190836,191015,191111,191205,191248
37,MS1903-4,,181613,181916,182402,182918,183203,183257,183352,183529,183635,183835,183929,184014,184342,184826,185119,185214,185412,185550,185738,185822,190020,190236,190445,190522,190619,190713,190814,190858,191038,191111,191216,191353,191415,191438,191559,191918,192047,192218,,192438,192512
38,MS1935-3,,183740,184131,184342,184920,185214,185308,185434,185539,185705,185916,190010,190152,190535,190919,191038,191154,191426,191438,191801,191855,192156,192355,192556,192650,192735,192831,192936,193024,193246,193351,193516,193559,193653,193830,193950,194330,194552,194740,194942,195034,195128
39,MR8026-3,,185905,190020,190236,190522,190814,190909,191049,191353,191538,191822,191906,192035,192406,192758,192915,193009,193225,193236,193441,193548,193809,194003,194226,194330,194414,194519,194646,194751,194942,195034,195117,195200,195222,195255,195353,195713,195846,200003,200046,200140,200223
40,MS1953-4,,191516,191728,191930,192035,192512,192723,192842,193045,193139,193257,193402,193516,193830,194153,194330,194414,194529,194602,194751,194909,195055,195233,195439,195525,195608,195651,195745,195846,200046,200140,200212,200334,200406,200438,200544,200854,201034,201254,201420,201514,201546
41,MS2259-4,,194153,194403,194602,194826,195149,195331,195525,,195713,195821,195940,200024,200334,200722,200843,200927,201055,201138,201337,201431,201632,201833,202035,202120,202203,202308,202423,202457,202616,202721,202815,202946,203029,203203,203309,203613,203934,,204134,204239,204322
42,MW5645-4,,195415,195536,195734,200046,200259,200522,200650,200854,201023,201138,201222,201420,201801,202203,202340,202423,202544,202638,202836,202858,203102,203341,203550,203624,203708,203802,203923,204006,204134,204206,204300,204439,204514,204557,204702,204955,205053,205332,205415,205519,205552
43,MS2243-5,,204155,204405,204557,204826,205104,205311,205437,205603,205646,205856,210001,210216,210600,211003,211135,211218,211338,211507,211656,211805,211955,212228,212448,212542,212636,212740,212836,212930,213142,213236,213308,213458,213537,213610,213726,214031,214222,214450,214606,214711,214743
44,MS2365-5,,210634,210846,211041,211156,211550,211729,211848,211955,212039,212156,212239,212322,212625,213025,213131,213214,213332,213458,213621,213726,213904,214124,214327,214403,214450,214544,214700,214743,214916,215010,215053,215148,215212,215258,215414,215756,215946,220135,220241,220346,220440
45,MS1953-5,212952,213025,213120,213258,213524,213915,214135,214222,214403,214511,214700,214721,214838,215148,215546,215713,215756,215924,215946,220158,220252,220451,220646,220846,220929,221013,221056,221202,221258,221508,221606,221649,221754,221837,221909,222016,222305,222422,222604,222709,222826,222853
46,MS2259-5,215247,215403,215651,215756,220103,220346,220549,220646,220824,220857,221002,221056,221236,221542,221920,222027,222059,222233,222244,222359,222446,222615,222753,223008,223051,223135,223218,223325,223419,223556,223654,223749,223836,223922,223943,224049,224408,224529,224738,224821,224915,224959
47,MW5645-5,220451,221932,222037,222222,222411,222720,222826,222904,223030,223102,223240,223325,223502,223800,224146,224302,224334,224434,224508,224655,224749,224915,225110,225311,225354,225438,225521,225615,225658,225827,225923,225956,230044,230113,230145,230240,230530,230614,230824,230929,231012,231045
48,MX1517-5,224915,225121,225343,225532,225637,230019,230156,230306,230435,230508,230625,230719,230854,231202,231529,231635,231656,231806,231839,232008,232051,232251,232510,,,,,,,,,,,,,,,,,,,
49,MS2243-6,230519,230625,230752,230907,231045,231235,231330,231424,231529,231602,231718,231806,231923,232229,232553,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MS1695-0,232532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
