,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7214-0,,,,,,,,,,,,,,,,,070102,070207
1,AA7195-0,,,,,,,,,,,070102,070524,,,071008,071113,071207,071500
2,AA7536-0,,,,,,,,,070102,070546,070651,071817,071933,072048,072153,072225,072319,072718
3,AA7522-0,070102,070313,070640,070841,071030,071102,071229,071355,071439,072016,072204,073528,073740,073950,074118,074234,074414,074845
4,AA7322-0,,071124,071334,071439,071606,071638,071849,071933,072005,072424,072707,073751,073855,074118,074245,074317,074425,074856
5,AA7706-0,,072214,072424,072529,072645,072750,072824,072918,073013,073445,073751,074751,075012,075222,075338,075421,075505,075913
6,MW4705-0,073013,073235,073613,073823,073928,074002,074212,074306,074414,074907,075127,080406,080638,080829,080935,081050,081207,081510
7,AA6952-0,073928,074317,074613,074834,075001,075044,075222,075349,075432,080040,080438,081615,081817,082016,082153,082248,,083013
8,AA7488-0,,075725,080018,080217,080344,080427,080616,080711,080756,081344,081626,082648,082930,083139,083245,083339,083444,083938
9,AA7149-0,080333,080555,080851,081029,081156,081239,081322,081438,081521,082121,082321,083705,083938,084209,084314,084441,084524,085027
10,AA7101-0,081553,081637,082005,082049,082204,082259,082509,082637,082731,083318,083506,084806,085049,085311,085427,085510,085626,090100
11,AA7214-1,082353,,082847,083034,083151,083245,083350,083506,083600,084346,084546,085933,090216,090417,090533,090638,090755,091121
12,AA7248-0,082426,,084922,085038,085205,085311,085459,085637,085734,,090450,091812,,,092318,092425,092541,093024
13,AA7195-1,083401,083821,084021,084220,084346,084441,084607,084723,084806,,085923,,091215,091424,091529,091635,091719,093329
14,AA7536-1,085416,085459,085901,090028,090205,090259,090343,090428,090512,,090849,092541,092825,093035,093140,093257,093402,093750
15,AA7522-1,090310,090617,090943,091110,091225,091319,091551,091657,091802,092457,092718,094032,094316,094526,094641,094809,094925,095502
16,AA7530-0,091247,091518,091823,092025,092151,092234,092425,092508,092602,093140,093435,094703,094947,095135,095241,095346,095512,095934
17,AA7322-1,092414,092541,092857,093024,093224,093329,093446,093551,093635,094127,094338,095502,095756,095901,100050,100133,100227,100744
18,AA7706-1,093329,093613,093917,094011,094148,094244,094432,094526,094609,095114,095556,100817,101102,101302,101407,101451,101619,102124
19,MW4705-1,094454,094515,094915,095103,095230,095335,095418,095534,095618,100144,100417,101619,102052,102240,102356,102523,102606,103144
20,AA6952-1,095241,095303,095912,100111,100216,100311,100522,100616,100710,,101714,102744,103038,103310,,103531,103615,104235
21,AA7488-1,,100532,100901,101007,101134,101218,101324,101418,101523,102146,102450,103552,103857,104141,104256,104403,104446,104739
22,AA7149-1,101240,101556,101924,102103,102208,102240,102429,102523,102617,103238,103415,104729,104857,105034,105150,105247,105352,105834
23,AA7214-2,102345,102617,102933,103027,103133,103205,103404,103448,103541,104108,104246,105403,105718,105855,110013,110118,110256,110551
24,AA7101-1,103111,103404,103658,103825,103930,104003,104036,104141,104213,104814,105056,110350,110646,110857,111024,111118,111213,111907
25,AA7195-2,,104424,104857,105107,,105258,105446,105613,105707,,110624,111658,,,112350,112456,112614,113003
26,AA7536-2,,110339,110530,110740,110846,110930,111046,111151,111236,,111719,,,113730,113835,113941,114130,114613
27,AA7522-2,111046,111225,111719,111856,112046,112119,112339,112456,112540,113213,113435,114845,115055,115305,115421,115516,115631,120313
28,AA7322-2,112057,112234,112603,112814,112952,113046,113151,113319,113403,113846,114130,115149,115411,115610,115726,115809,115852,120512
29,AA7530-1,113341,113551,113846,113941,114108,114140,114307,114402,114457,115001,115222,120230,120346,120523,120617,120700,120723,121310
30,AA7706-2,114928,115200,115432,115621,115726,115809,115903,120020,120052,120639,120933,122025,122309,122509,122614,122708,122803,123140
31,MW4705-2,120429,120628,121028,121321,121426,121531,121637,121804,121847,122352,122647,125330,125602,125824,125940,130057,130213,130613
32,AA6952-2,121826,122119,122447,122636,122803,122908,123045,123224,123318,,124224,131108,131507,,131919,132047,132202,132529
33,AA7488-2,,123307,123614,123729,123856,123939,124035,124129,124202,124802,125055,131658,131919,132047,132151,132234,132402,132800
34,AA7149-2,124340,,124856,125022,125129,125236,125319,125435,125529,130119,130329,132151,132446,132656,132800,132854,133021,133347
35,AA7214-3,125719,125845,130140,130329,130435,130519,130613,130825,130930,131435,131603,133021,133231,133430,133535,133619,133724,134114
36,AA7195-3,130740,,131551,,131951,132025,132202,132350,132446,,133241,134335,134639,134923,135029,135114,135157,135737
37,AA7536-3,132706,,133209,133357,133514,133608,133756,133956,134030,,134850,140013,140219,140408,140525,140619,140702,141041
38,AA7522-3,133745,133956,134346,134617,134734,134807,135052,135219,135303,135918,140132,141507,141803,142119,142235,142341,142531,143047
39,AA7322-3,134923,135018,135324,135534,135642,135737,135854,140024,140107,140619,140924,142047,142330,142531,142659,142737,142820,143332
40,AA7706-3,135843,140035,140335,140503,140630,140713,140839,140957,141041,141551,141824,143036,143322,143557,143651,143737,143845,144236
41,MW4705-3,140901,141603,141920,142025,142202,142235,142436,142542,142648,143227,143426,144803,145058,145350,145508,145635,145731,150103
42,AA7488-3,143405,143557,143918,144036,144152,144258,144529,144645,144814,145350,145657,150910,151217,151501,151642,151800,151908,152308
43,AA7149-3,144540,,145026,145204,145317,145412,145625,145752,145857,150414,150602,151857,152141,152426,152541,152700,152745,153332
44,AA6952-3,,,,,,,,,,,144932,150030,150425,,150635,150741,150859,151334
45,AA7214-4,145932,,150508,150657,150803,150859,151049,151239,151356,151941,152203,153406,153700,153934,154536,154645,154753,155237
46,AA7195-4,151217,,151857,152014,152130,152203,152340,152531,152614,,153606,,155359,155715,160016,160113,160231,160930
47,AA7536-4,153041,,153544,153700,153806,153841,153934,154132,154153,154717,154921,160410,160558,160858,161019,161116,161253,161542
48,AA7522-4,153934,154226,154623,154753,154954,155030,155237,155431,155536,160134,160349,161803,162126,162432,162548,162713,162843,163608
49,AA7101-2,154804,155108,155421,155547,155715,155747,155903,160123,160231,,161232,162410,162651,162917,163022,163141,163236,163807
50,AA7706-4,,160027,160359,160620,160728,160803,161007,161116,161148,161658,162000,163203,163452,163646,163756,163911,164006,164532
51,AA7248-1,161448,,161949,162138,162258,162332,162614,162746,162829,,163911,,165545,165844,170043,170158,170241,170640
52,MW4705-4,,,161510,161626,161742,161913,162126,162321,162432,163044,163322,164909,165158,165451,165650,165812,165952,170408
53,AA6952-4,161731,,162332,162537,162702,162757,162917,163056,163141,163756,164038,165440,165712,165952,170115,170158,170303,170831
54,AA7530-2,,162938,163300,163441,163608,163723,163901,164006,164049,164554,164909,170043,170325,170546,170702,170820,170936,171502
55,AA7488-4,,163646,164006,164200,164256,164330,164521,164637,164716,165252,165535,170618,170903,171136,171241,171346,171440,171850
56,AA7149-4,164318,,164729,164920,165042,165147,165325,165429,165524,170018,170231,171724,172028,172332,172438,172521,172626,173140
57,MW5191-0,165158,165440,165823,170029,170137,170241,170336,170452,170546,171136,171357,172532,172825,173035,173202,173309,173446,173907
58,AA7214-5,165952,,170651,170852,171020,171125,171219,171418,171502,172028,172227,173320,173614,173929,174036,174141,174246,174813
59,AA7367-0,,171125,171408,171639,171745,171840,172101,172227,172321,172815,173014,174951,175317,175548,175654,175737,175856,180603
60,AA7195-5,171756,171934,172248,172427,,172637,172804,172909,172941,173457,173708,175421,175654,175907,175950,180108,180213,180753
61,AA7536-5,172720,173057,173236,173446,173551,173657,173813,173940,174025,174646,174907,181131,181404,181805,181904,181958,182151,182720
62,AA7322-4,172753,173457,174058,174246,174403,174446,174657,174813,174918,180531,181153,182647,182951,183336,183524,183629,183807,184325
63,AA7522-5,174141,174729,175023,175234,175349,175421,175548,175705,175749,181556,181842,183231,183524,183807,183923,184037,184131,184543
64,AA7706-5,175411,175611,175832,180024,180202,180246,180425,180625,180721,181936,182411,184003,184252,184532,184648,184801,184858,185349
65,AA7101-3,180013,180340,180635,180900,181048,181203,181309,181436,181556,182647,183444,184920,185243,185509,185638,185801,185941,190559
66,MW4705-5,,181016,181320,181509,181637,181817,182141,182411,182506,183938,184605,185929,190210,190437,190610,190728,190852,191503
67,AA7248-2,,,181904,182107,182235,182323,182637,183034,183144,,185219,190318,,190809,190925,191046,191203,191735
68,AA6952-5,182258,182411,182731,182855,183056,183120,183347,183640,183745,185616,190121,191525,191735,192016,192121,192246,192436,193024
69,AA7530-3,,183056,183336,183444,183608,183715,183912,184204,184303,190515,190903,192207,192509,192755,192854,193012,193101,193555
70,AA7488-5,,184347,184648,184825,184942,185029,185254,185627,185750,191046,191536,192807,193135,193428,193544,193700,193817,194226
71,AA7149-5,185359,,185845,190049,190159,190221,190318,190716,190831,191807,191922,193145,193439,193711,193817,193944,194038,194500
72,AA7214-6,190631,,191203,191252,191358,191452,191702,191933,192005,192701,192854,194132,194417,194616,194731,194836,194952,195235
73,AA7367-1,,,,,192755,192832,192927,193345,193439,194027,194248,195445,195741,200046,200213,200317,200446,200857
74,AA7195-6,193250,193511,193723,193839,193944,194048,194310,194417,194532,195025,195329,200508,,200835,201013,201130,,201614
75,AA7322-5,,195319,195646,195835,200014,200046,200202,200403,200457,201035,201457,202707,203034,203258,203415,203530,203658,204004
76,AA7522-6,200108,200234,200457,200656,200835,200919,201003,201140,201237,201740,201918,203248,203447,203625,203741,203846,204004,204446
77,AA7706-6,202529,,203034,203214,203320,203404,203541,203719,203824,204320,204634,205800,210010,210220,210347,210430,210535,210902
78,AA6952-6,204131,204247,204551,204645,204802,204835,204951,205107,205235,205706,205916,211250,211440,211502,211650,211807,,212310
79,AA7488-6,,210209,210452,210735,210840,210924,211229,211408,211513,211947,212215,213224,213424,213654,213810,213857,214026,214446
80,AA7149-6,211756,212110,212310,212532,212710,212743,213010,213056,213150,213654,213810,215034,215221,215453,215603,215708,215845,220317
81,AA7214-7,213128,213759,214004,214230,214339,214413,214602,214718,214751,215232,215337,220627,220836,221013,221128,221226,221331,221714
82,AA7195-7,215118,215254,215634,215740,215907,215939,220209,220328,220427,,221321,,,223021,223129,223235,223319,223657
83,AA7706-7,,,220911,221035,221139,221214,221502,221609,221652,222159,222507,223635,223835,223951,224129,224235,224340,224648
84,MW4705-6,222159,222245,222634,222916,223056,,,,223740,224351,224732,225943,230203,230352,230541,230624,230729,231119
85,AA6952-7,223613,,224035,224151,224318,224351,224531,224648,224743,,225615,,,,231236,231330,,231825
86,AA7488-7,,225405,225659,225847,230015,230120,230258,230435,230530,231024,231247,232424,232636,232752,232909,233014,233141,
87,AA7149-7,230530,,231119,231152,231319,231352,231530,231636,231708,232119,232246,,,,,,,
88,AA7214-8,232246,,232658,232836,232941,233014,233141,233237,233309,,,,,,,,,
