,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070102,070134,070218
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070102,070335,070546,070735,070830,070936,071008,071124,071208,071302,071324,071418,071440,071545,071640
2,MZ3978-0,,,,,,,,,,,,,070102,070114,070251,070346,070430,070713,070808,070914,071008,071103,071219,071345,071629,071852,072040,072135,072251,072324,072431,072525,072547,072608,072652,072713,072841,072935
3,MZ3825-0,,,,,070102,070148,070218,070335,070451,070702,070830,071335,071429,071534,071651,071746,071841,072030,072135,072251,072335,072357,072420,072547,072841,073029,073206,073312,073417,073500,073616,073710,073755,073806,073901,073922,074018,074101
4,MW5853-0,,070102,070335,070451,070702,070936,071052,071219,071356,071545,071701,072207,072313,072420,072547,072641,072736,072935,073029,073156,073239,073323,073417,073543,073850,074050,074239,074408,074513,074557,074702,074807,074850,074901,074934,074955,075122,075206
5,MZ4228-0,070841,070936,071219,071335,071556,071819,071902,072008,072145,072357,072453,073018,073123,073228,073355,073500,073554,073734,073839,073955,074145,074217,074250,074430,074756,075006,075144,075239,075354,075438,075554,075659,075733,075755,075828,075900,080007,080050
6,MZ4072-0,071640,071757,072102,072302,072431,072746,072841,073008,073218,073406,073543,074040,074145,074301,074440,074535,074629,074901,074955,075122,075217,075300,075416,075543,075838,080050,080301,080344,080501,080533,080639,080733,080819,080840,080903,080925,081052,081146
7,MZ3559-0,072156,072431,072630,072841,073040,073355,073511,073616,073806,074029,074145,074640,074734,074839,075028,075122,075228,075448,075605,075722,075806,075838,080018,080155,080522,080733,080914,081030,081146,081220,081325,081431,081514,081536,081620,081641,081758,081831
8,MW5936-0,072903,072913,073029,073206,073406,073616,073817,073911,074040,074239,074355,074850,074944,075039,075206,075300,075354,075637,075733,075900,080007,080050,080217,080333,080701,080852,081136,081242,081420,081503,081547,081620,081641,081714,081758,081820,081937,082020
9,MZ3956-0,073334,073659,073839,074112,074239,074651,074702,074756,074923,075217,075405,075900,075944,080050,080206,080301,080406,080628,080722,080903,080946,081030,081114,081231,081609,081820,081926,082031,082147,082209,082303,082359,082421,082453,082548,082610,082704,082747
10,MW5966-0,073543,075133,075459,075648,075922,080355,080533,080733,080914,081136,081253,081758,081853,082020,082209,082303,082359,082653,082736,082925,083030,083114,083220,083358,083726,083958,084244,084411,084538,084633,084749,084843,084948,085010,085054,085117,085233,085328
11,MX1197-0,074101,074239,074546,074944,075049,075448,075722,075900,080039,080301,080439,080946,081041,081146,081325,081442,081547,081747,081842,082031,082158,082242,082421,082559,082925,083052,083303,083431,083547,083620,083726,083809,083853,083926,083958,084043,084148,084255
12,MX1067-0,075637,075828,080007,080333,080807,081041,081303,081453,081758,082125,082314,082904,083009,083114,083303,083431,083536,083820,083926,084210,084349,084433,084517,084644,085106,085306,085600,085705,085759,085832,085948,090042,090114,090136,090231,090252,090357,090452
13,MX1084-0,,080344,080650,080925,081231,081514,081714,081853,082042,082359,082515,083009,083041,083146,083347,083431,083536,083831,083937,084053,084148,084222,084255,084411,084716,084916,085128,085233,085338,085400,085455,085527,085611,085633,085705,085727,085821,085915
14,MX1105-0,080840,080914,081158,081409,081631,082031,082303,082421,082726,083136,083503,084010,084115,084222,084349,084455,084549,084843,084948,085128,085222,085306,085422,085549,085853,085958,090231,090336,090430,090514,090557,090640,090723,090745,090841,090903,091008,091051
15,MX1135-0,081820,081937,082336,082632,082904,083241,083503,083642,083926,084400,084600,085106,085211,085328,085516,085633,085749,090104,090220,090347,090546,090629,090713,090841,091145,091314,091514,091641,091820,091842,092053,092136,092219,092230,092314,092346,092525,092642
16,MZ3556-0,082453,082736,083103,083347,083620,083915,084210,084455,084727,085043,085200,085716,085843,085958,090147,090303,090408,090629,090734,090903,090957,091040,091123,091252,091536,091714,091915,092020,092125,092219,092335,092420,092453,092536,092609,092631,092747,092831
17,MZ3740-1,082559,085149,085349,085749,085948,090419,090546,090723,091029,091346,091652,092209,092324,092431,092620,092809,092925,093157,093302,093440,093545,093629,093756,093944,094248,094437,094637,094742,094858,094941,095108,095140,095203,095236,095320,095341,095520,095615
18,MZ3734-1,083525,083820,084104,084328,084644,084916,085117,085222,085400,085705,090009,090524,090702,090852,090957,091102,091207,091502,091557,091736,091947,092020,092114,092230,092620,092736,092959,093103,093219,093241,093357,093440,093451,093524,093556,093618,093734,093818
19,MZ3978-1,090347,090546,091029,091217,091441,091725,091947,092158,092536,092758,092925,093440,093545,093651,093828,093923,094006,094259,094354,094521,094648,094720,094814,094930,095225,095403,095553,095723,095839,095900,100017,100101,100133,100155,100238,100300,100417,100511
20,MZ3825-1,091958,092053,092335,092547,092937,093324,093534,093702,093944,094227,094343,094909,095025,095140,095320,095436,095542,095744,095849,100039,100206,100238,100406,100511,100806,100944,101133,101218,101335,101429,101534,101556,101630,101641,101735,101757,101913,101956
21,MW5853-1,092925,093147,093357,093640,093839,094216,094416,094543,094847,095057,095331,095922,100039,100155,100355,100500,100606,100850,100955,101111,101251,101335,101512,101619,101902,102041,102324,102357,102452,102525,102713,102757,102841,102903,102957,103041,103209,103253
22,MZ4228-1,093944,094154,094426,094720,095130,095626,095806,100006,100238,100650,100817,101356,101512,101714,101851,102008,102135,102346,102514,102703,102819,102903,103019,103136,103514,103619,103820,103936,104042,104136,104252,104346,104429,104451,104545,104556,104712,104756
23,MZ4072-1,094604,094742,095035,095320,095604,095933,100206,100311,100650,101100,101240,101746,101840,101956,102157,102302,102409,102641,102746,102852,102947,103008,103041,103157,103514,103737,103926,104042,104136,104219,104335,104408,104440,104451,104545,104607,104723,104818
24,MZ3559-1,095542,095839,100133,100428,100839,101155,101418,101545,101818,102536,102914,103452,103557,103726,103915,104020,104136,104357,104524,104639,104839,104912,105050,105207,105556,105700,105944,110028,110155,110228,110355,110449,110605,110649,110732,110805,110921,111016
25,MW5936-1,100638,100901,101229,101534,101913,102208,102503,102630,102925,103608,103915,104502,104607,104723,104901,105006,105123,105429,105545,105733,105934,110017,110100,110206,110522,110638,110838,111016,111110,111143,111248,111405,111427,111448,111521,111627,111755,111850
26,MP5813-0,102008,102230,102441,102746,103019,103503,103714,103926,104209,104629,104756,105418,105534,105700,105850,110006,110122,110355,110500,110649,110859,111005,111121,111259,111627,111912,112217,112429,112607,112650,112818,112912,113006,113028,113122,113144,113301,113344
27,MW5966-1,102903,103030,103325,103535,104031,104429,104701,104829,105039,105501,105556,110206,110312,110406,110700,110816,110921,111205,111259,111459,111627,111723,111850,111956,112301,112429,112650,112756,112901,112945,113111,113217,113250,113312,113406,113428,113544,113651
28,MZ3956-1,103842,104114,104335,104618,104933,105229,105501,105617,105850,110333,110554,111048,111143,111259,111448,111606,111700,111901,112006,112145,112355,112418,112440,112556,112901,113122,113323,113522,113629,113651,113807,113850,113912,113934,114006,114028,114144,114228
29,MP6054-0,104607,104912,105145,105450,105817,110228,110449,110605,110805,111248,111427,112101,112217,112418,112701,112818,112934,113155,113323,113555,113850,113955,114100,114217,114556,114723,114945,115039,115144,115238,115405,115449,115510,115532,115615,115648,115753,115826
30,MX1197-1,105407,105439,105744,110017,110228,110627,110910,111048,111405,111734,111850,112440,112545,112701,112923,113039,113144,113355,113500,113651,113850,113955,114111,114238,114606,114723,114945,115144,115249,115322,115449,,115626,115710,115753,115826,115952,120035
31,MX1067-1,,,,,,,,,,110238,110428,110954,111059,111226,111405,111532,111638,111901,111945,112123,112217,112312,112429,112545,112850,113100,113312,113355,113511,113555,113734,113807,113828,113850,113923,113944,114100,114144
32,MX1135-1,,111037,111310,111532,111745,112050,112312,112502,112912,113344,113712,114300,114417,114556,114744,114913,115028,115311,115405,115521,115721,115804,115836,115941,120340,120445,120717,120814,121003,121108,121236,121308,121342,121425,121458,121530,121659,121753
33,MX1084-1,,111310,111521,111734,111945,112250,112512,112807,113217,113544,113734,114311,114439,114606,114755,114851,114945,115133,115238,115405,115532,115626,115753,115909,120224,120423,120612,120802,120930,121025,121141,121236,121308,121352,121414,121436,121541,121615
34,MX1105-1,112123,112355,112618,112818,113050,113449,113807,114100,114439,114806,115144,115826,115941,120046,120234,120351,120539,120729,120836,120952,121108,121152,121247,121436,121732,121848,122059,122237,122404,122436,122626,122710,122756,122840,122935,122946,123102,123146
35,MZ3556-1,112839,113207,113449,113756,114100,114500,114734,115144,115438,120057,120413,121014,121130,121308,121615,121721,121837,122059,122204,122320,122531,122615,122756,122935,123325,123513,123756,123913,124029,124112,124229,124313,124408,124430,124513,124535,124651,124746
36,MZ3734-2,114133,114300,114755,115050,115416,115659,120035,120601,120836,121403,121626,122226,122404,122542,122913,123041,123231,123452,123607,123840,124029,124123,124251,124357,124713,124902,125051,125156,125313,125407,125545,125618,125712,125734,125807,125839,130006,130101
37,MZ3740-2,,115604,115847,120130,120256,120706,120941,121247,121648,122110,122248,122935,123052,123231,123524,123756,123923,124229,124346,124535,124746,124841,125008,125124,125501,125650,125945,130050,130156,130228,130406,130511,130533,130605,130659,130723,130830,130924
38,MZ3978-2,120612,120908,121225,121436,121942,122258,122404,122710,123124,123452,123712,124218,124302,124441,124724,124830,124935,125207,125313,125450,125545,125618,125734,125901,130301,130428,130723,130830,130935,131008,131123,131218,131251,131334,131409,131431,131537,131610
39,MZ3825-2,121921,122005,122153,122414,122626,122913,122956,123303,123618,124029,124513,125019,125124,125251,125429,125556,125650,125945,130050,130301,130438,130522,130659,130830,131113,131323,131526,131705,131810,131831,131958,132052,132147,132158,132230,132252,132419,132513
40,MW5853-2,123007,123052,123303,123524,123851,124313,124535,124746,125019,125440,125745,130333,130449,130605,130723,130819,130957,131207,131345,131548,131737,131810,131831,132009,132347,132608,132746,132841,132946,133007,133145,133219,133252,133303,133335,133357,133503,133546
41,MZ4228-2,123535,124040,124346,124535,124757,125135,125345,125556,125839,130250,130406,131019,131123,131251,131454,131537,131737,131958,132147,132336,132513,132535,132630,132757,133102,133241,133346,133535,133641,133713,133902,133946,134030,134114,134219,134252,134429,134524
42,MZ4072-2,124913,125156,125440,125701,130101,130355,130543,130710,131030,131454,131820,132408,132546,132724,132957,133124,133241,133524,133630,133808,134008,134103,134230,134346,134702,134923,135208,135326,135442,135536,135653,135759,135832,135854,135950,140013,140209,140305
43,MZ3559-2,130050,130301,130533,130808,131123,131548,131759,132009,132252,132913,133252,133924,134103,134241,134429,134524,134640,134901,135103,135241,135514,135608,135726,135832,140141,140359,140505,140717,140832,140927,141116,141200,141245,141329,141436,141520,141627,141738
44,MZ3956-2,131716,131853,132209,132430,132819,133208,133303,133735,134030,134357,134524,135030,135135,135241,135514,135642,135821,140108,140243,140421,140611,140705,140832,141011,141256,141414,141532,141627,141738,141821,141937,142033,142055,142138,142224,142246,142414,142449
45,MX1197-2,133102,133208,133452,133703,133924,134219,134419,134818,135208,135608,135950,140600,140717,140832,141105,141234,141436,141701,141832,142044,142308,142352,142523,142703,142951,143204,143342,143458,143617,143701,143820,143925,143958,144021,144115,144210,144336,144430
46,MX1084-2,,134252,134545,134839,135208,135608,140002,140527,140854,141436,141821,142426,142544,142714,142951,143226,143309,143530,143735,143936,144148,144231,144358,144514,144833,145044,145241,145349,145509,145553,145720,145804,145858,145909,145955,150028,150155,150243
47,MX1105-2,,135854,140046,140243,140516,141021,141402,141749,142319,142737,143025,143628,143735,143925,144115,144325,144503,144800,144928,145105,145254,145338,145520,145647,145933,150133,150350,150447,150603,150647,150838,150933,150955,151100,151144,151206,151334,151440
48,MX1067-2,140421,140949,141200,141436,141800,142224,142426,142842,143153,143520,143915,144608,144703,144833,145116,145305,145447,145815,150017,150155,150414,150458,150625,150754,151144,151323,151545,151641,151749,151822,151953,152037,152110,152132,152205,152259,152416,152521
49,MW5966-2,141723,142246,142606,142928,143259,143701,144231,144640,145044,145422,145731,150317,150458,150721,151017,151206,151345,151607,151800,152004,152132,152237,152354,152510,152840,153007,153233,153341,153458,153552,153745,153832,153905,153916,153959,154032,154219,154326
50,MZ3556-2,,,,,,,,,,,143058,143758,143915,144032,144220,144347,144619,144822,144939,145116,145254,145349,145509,145647,150028,150144,150403,150509,150625,150658,150911,150944,151006,151100,151155,151206,151334,151407
51,MZ3734-3,143248,143617,143820,144104,144210,144535,145022,145422,145658,150039,150350,151028,151155,151356,151628,151800,151857,152143,152310,152521,152648,152723,152851,153029,153436,153648,153843,154010,154125,154158,154348,154421,154443,154505,154605,154616,154803,154847
52,MX1213-0,143530,144928,145241,145509,145858,150306,150647,151017,151345,151921,152259,152851,152945,153149,153341,153447,153637,153927,154100,154326,154527,154554,154734,154920,155242,155427,155606,155701,155806,155901,160032,160116,160148,160224,160246,160309,160414,160519
53,MZ3825-3,144855,145742,150219,150519,150732,151133,151715,152015,152354,152840,153113,153723,153843,154021,154219,154421,154616,154826,155022,155135,155306,155405,155512,155639,155945,160224,160425,160531,160646,160741,160912,160957,161020,161105,161126,161221,161315,161403
54,MW5853-3,150436,150552,150732,150955,151345,151749,152248,152723,152924,153604,153916,154711,,,155427,155555,155650,155934,160137,160331,160603,160657,160806,161020,161326,161527,161748,161901,161950,162022,162215,162322,162421,162432,162516,162537,162708,162803
55,MZ4228-3,,151909,152205,152427,152901,153317,153509,153905,154326,155034,155427,160010,160116,160309,160447,160614,160730,161053,161221,161429,161537,161632,161737,161901,162226,162421,162636,162730,162832,162930,163036,163144,163206,163228,163311,163333,163509,163541
56,MW3496-0,151909,153222,153519,153832,154147,154542,154814,155208,155544,160116,160458,161031,161137,161337,161527,161716,161850,162110,162215,162609,162647,162730,162832,162941,163249,163458,163724,163851,163934,164008,164201,164245,164307,164329,164403,164447,164553,164625
57,MZ3978-3,152553,152648,152924,153149,153552,153927,154219,154616,154909,155512,155639,160224,160320,160414,160603,160730,160828,161105,161243,161443,161654,161716,161748,161916,162237,162537,162730,162815,162930,162952,163121,163155,163217,163238,163333,163355,163519,163541
58,MZ3740-3,153233,154316,154627,154847,155450,155756,160054,160458,160912,161348,161527,162059,162237,162359,162636,162741,162842,163121,163228,163447,163552,163649,163807,163956,164403,164603,164851,165038,165155,165238,165405,165449,165521,165605,165638,165700,165812,165845
59,MW5898-0,153626,153806,154136,154505,155034,155333,155701,160010,160414,160957,161315,161901,162022,162204,162359,162537,162647,162941,163058,163333,163530,163637,163756,163934,164350,164541,164840,164938,165100,165133,165311,165343,165416,165510,165532,165605,165726,165812
60,MZ4072-3,155322,160159,160414,160635,161020,161403,161705,162258,162609,162857,163407,164008,164141,164318,164458,164625,164808,165017,165133,165322,165449,165532,165638,165749,170115,170326,170504,170631,170725,170747,170914,170947,171020,171031,171103,171125,171230,171336
61,MZ3956-3,,155344,155606,155934,160331,160741,161020,161429,161716,162359,162752,163407,163519,163649,163912,163956,164117,164329,164520,164647,164840,164938,165100,165216,165711,165917,170159,170337,170431,170515,170631,170714,170809,170831,170936,170958,171103,171208
62,MW5936-2,155405,162022,162333,162636,163121,163840,164403,164808,165133,165638,165939,170504,170631,170820,171042,171136,171303,171525,171630,171810,171948,172031,172220,172336,172747,172958,173157,173303,173440,173513,173618,173702,173735,173746,173829,173851,173957,174040
63,MZ3559-3,,,,,,,,,,160519,160657,161159,161254,161403,161548,161716,161835,162059,162153,162454,162623,162719,162832,163014,163344,163509,163735,163851,163945,164019,164212,164256,164318,164350,164425,164458,164614,164647
64,MX1197-3,160900,161221,161516,161835,162258,162752,163228,163637,164040,164531,164840,165354,165521,165627,165906,170014,170126,170348,170442,170831,170947,171031,171208,171347,171652,171842,172020,172126,172252,172336,172515,172558,172642,172715,172758,172831,172947,173041
65,MX1135-2,161548,163110,163435,164029,164436,165133,165311,165605,165834,170431,170758,171409,171525,171714,171904,172020,172126,172346,172526,172737,172947,173030,173219,173346,173746,173935,174206,174311,174418,174512,174628,174701,174724,174745,174808,174840,174945,175007
66,MX1105-3,163637,163901,164117,164436,164840,165510,165700,170210,170747,171503,171759,172410,172537,172715,172904,173030,173146,173408,173524,173702,173808,173851,174029,174156,174501,174617,174808,174913,175040,175112,175250,175323,175355,175417,175449,175500,175617,175649
67,MZ3556-3,164520,164708,165005,165521,165928,170420,170714,171031,171452,172115,172442,173052,173219,173335,173640,173757,173913,174156,174344,174617,174756,174851,175018,175156,175554,175700,175902,180008,180124,180156,180302,180346,180420,180430,180514,180536,180641,180736
68,MX1067-3,170210,170316,170641,171009,171241,171630,171959,172220,172421,172947,173241,173818,173935,174102,174301,174418,174534,174745,174913,175123,175344,175417,175500,175649,180041,180240,180409,180525,180619,180725,180841,180925,180957,181030,181051,181113,181229,181323
69,MW5966-3,171714,171726,172158,172547,173009,173408,173640,173818,174018,174429,174745,175355,175500,175638,175840,180041,180240,180631,180841,180957,181145,181240,181418,181549,181941,182311,182539,182648,182836,182919,183024,183108,183143,183215,183237,183310,183437,183524
70,MX1213-1,173556,175101,175406,175649,180135,180452,180652,180936,181334,182003,182337,183003,183226,183426,183716,183827,183945,184234,184341,184700,184943,185027,185111,185238,185629,185800,190030,190200,190319,190352,190513,190547,190620,190641,190716,190740,190846,190941
71,MZ3734-4,174018,174301,174534,174819,175229,175449,175711,180008,180420,181156,181312,181941,182117,182326,182616,182759,182908,183154,183342,183703,183806,183911,184031,184209,184628,184836,185100,185205,185357,185446,185629,185714,185811,185833,185906,190008,190135,190224
72,MZ3825-4,175700,175913,180251,180525,181030,181429,181537,181834,182326,182847,183237,183849,184042,184209,184711,184847,185005,185302,185407,185906,190008,190052,190224,190330,190620,190814,191041,191124,191245,191333,191439,191522,191609,191621,191646,191708,191840,191927
73,MW5853-4,180725,180946,181134,181502,181908,182234,182506,182744,183108,183716,184019,184617,184836,185017,185335,185446,185557,185811,185906,190341,190609,190716,190825,190951,191428,191621,191840,191938,192032,192105,192215,192250,192323,192345,192420,192442,192602,192645
74,MZ3978-4,182104,182256,182616,182836,183437,183827,183922,184125,184308,185005,185433,190052,190258,190459,191017,191135,191245,191439,191621,191916,192032,192116,192239,192356,192656,192832,193027,193102,193208,193242,193325,193357,193430,193441,193513,193535,193640,193702
75,MZ3559-4,,183353,183652,183933,184103,184447,184724,184954,185346,190200,190536,191208,191321,191500,191905,192032,192202,192420,192550,193027,193146,193242,193419,193524,193851,194007,194333,194428,194554,194627,194721,194816,194859,194921,194953,195015,195131,195226
76,MZ3740-4,183911,184146,184403,184649,184920,185324,185557,185811,190113,191028,191355,191948,192116,192301,192527,192645,192810,193038,193146,193546,193756,193840,193923,194039,194406,194533,194710,194816,194910,194953,195058,195142,195204,195226,195320,195343,195509,195603
77,MZ3956-4,184943,185238,185618,185822,190200,190513,190716,190908,191102,191646,192010,192656,192822,193003,193208,193314,193430,193724,193840,194111,194344,194438,194511,194659,195004,195120,195343,195448,195614,195708,195803,195846,195919,195940,200014,200046,200202,200257
78,MW5898-1,185446,185800,190041,190309,190609,190919,191146,191321,191609,192054,192228,192905,193124,193325,193524,193640,193745,193956,194101,194300,194406,194438,194616,194805,195142,195343,195509,195553,195719,195752,195857,195940,200014,200035,200119,200141,200246,200340
79,MZ4072-4,190513,190609,191135,191344,191657,192116,192312,192504,192905,193314,193502,194101,194217,194344,194533,194638,194743,194943,195058,195237,195404,195509,195625,195730,200035,200246,200435,200602,200718,200813,200919,200951,201024,201046,201118,201140,201248,201321
80,MX1084-3,192116,192202,192420,192645,192916,193253,193524,193651,193934,194333,194721,195320,195437,195625,195835,200025,200130,200403,200530,200729,200835,200941,201046,201214,201542,201742,201920,202036,202142,202237,202342,202448,202520,202542,202625,202647,202814,202857
81,MX1197-4,,193745,194101,194300,194500,194910,195131,195237,195448,195803,195940,200530,200635,200803,200930,201118,201237,201447,201553,201710,201920,202026,202153,202309,202647,202803,203056,203203,203309,203353,203458,203603,203625,203709,203731,203826,204004,204048
82,MW5936-3,,,,,200003,200425,200656,200919,201331,201859,202026,202520,202604,202720,202857,203024,203214,203531,203709,203920,204037,204142,204311,204416,204816,205005,205207,205315,205431,205514,205619,205714,205747,205809,205830,205903,210020,210042
