,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070153,070226,070258,070352,070709,070847,070954,071048,071204,071226
1,MW5264-0,,,,,,,,,,,,,,070108,070142,070258,070320,070425,070509,070625,070647,070825,071048,071258,071330,071425,071529,071646,071740,071907,071940,072015,072047,072130,072256,072401,072715,072914,073030,073135,073229,073312
2,MS2259-0,,,,070108,,070120,070153,,,070425,070636,070720,,071121,071508,071635,071708,,071846,071951,072036,072213,072412,072621,072758,072842,072947,073113,073218,073439,073522,073616,073742,073814,073836,074016,074321,074627,,074837,074932,075026
3,MX1509-0,071110,071352,071614,071730,071951,072152,072246,072412,072549,072632,072758,072842,072925,073240,073616,073742,073814,073921,074016,074143,074226,074416,074627,074837,074932,075026,075131,075308,075352,075518,075602,075645,075740,075823,075845,080000,080253,080502,080628,080754,080910,080953
4,MS1953-0,071824,074605,074754,074932,075109,075456,075613,080231,080408,080440,080628,080711,080848,081152,081540,081708,081741,081856,081950,082108,082129,082256,082445,082706,082800,082843,082959,083114,083209,083429,083502,083534,083607,083650,083712,083816,084215,084309,084540,084634,084717,084749
5,MS1935-0,072957,073052,073208,073345,073710,073954,074038,074059,074216,074248,074449,074522,074627,074921,075308,075435,075529,075635,075707,075823,075917,080116,080314,080545,080628,080711,080754,080848,081004,081152,081236,081308,081403,081446,081613,081741,082035,082140,082402,082445,,
6,MW5346-0,,080921,081026,081247,081352,081741,081950,082046,082213,082307,082424,082518,082655,082959,083346,083502,083534,083639,083722,083849,083921,084121,084320,084518,084612,084655,084800,084915,084948,085125,085230,085252,085346,085430,085452,085546,085839,085954,090153,090247,090403,090446
7,MS2365-1,,083125,083429,083607,083849,084121,084215,084309,084457,084601,084717,084800,084937,085241,085629,085756,085849,090005,090048,090236,090320,090457,090645,090846,090918,091012,091128,091256,091340,091539,091624,091739,091811,091855,091916,092021,092313,092429,092617,092805,092910,092943
8,MW5264-1,085452,085608,085849,090059,090320,090706,090918,091107,091213,091307,091456,091613,091718,092042,092429,092555,092638,092754,092900,093026,093120,093257,093518,093718,093813,093856,094003,094131,094214,094340,094424,094457,094613,094656,094728,094846,095203,095318,095530,095635,095752,095846
9,MS2259-1,,092104,,092534,092606,093246,093445,093456,093656,093751,093918,094014,,094530,094918,095045,095150,095351,,,095730,095918,100118,100339,100434,100550,100622,100811,100927,101126,101220,101303,101418,101440,101502,101629,102059,102320,,102519,102657,102730
10,MX1509-1,,094058,094257,094507,094623,094908,095128,095235,095318,095424,095552,095646,095814,100151,100550,100706,100800,100916,101000,101137,101220,101451,101734,101933,102016,102110,102226,102331,102414,102624,102708,102751,102910,102932,103015,103130,103456,103646,103823,103938,104054,104127
11,MP5824-0,,095940,100108,100306,100539,100906,101010,101126,101324,101418,101608,101651,101807,102143,102519,102708,102803,102921,103119,103235,103318,103539,103801,104054,104127,104221,104336,104443,104515,104703,104757,104903,104957,105019,105040,105156,105532,105659,110016,110132,110247,110320
12,MS2243-0,,102110,102331,102530,102900,103402,103602,103729,103928,104011,104221,104347,104432,104820,105218,105417,105511,105627,105710,105910,110016,110247,110435,110645,110750,110835,110929,111055,111127,111315,111348,111454,111558,111620,111653,111808,112101,112239,112459,112554,112647,112720
13,MS1953-1,,104504,104725,104935,105051,105417,105616,105720,105836,105932,110038,110142,110403,110718,111106,111243,111326,111454,111609,111703,111746,111924,112051,112311,112354,112438,112532,112626,112709,112835,112908,112951,113045,113117,113150,113246,113603,113752,114003,114108,114203,114257
14,MW5346-1,,110623,110929,111200,111421,111736,112018,112156,112416,112510,112658,112803,112835,113203,113540,113657,113741,113857,113952,114130,114224,114403,114613,114824,114856,114951,115045,115214,115257,115424,115540,115625,115657,115719,115740,115846,120214,120415,120541,120625,120742,120826
15,MW3387-0,,112510,112731,112929,113330,113635,113824,113930,114119,114213,114352,114457,114613,114951,115413,115551,115635,115740,115846,120025,120120,120309,120541,120753,120847,120944,121049,121154,121248,121448,121554,121638,121732,121816,121838,121943,122320,122436,122707,122750,122845,122939
16,MS2365-2,,114414,114613,114802,114856,115214,115319,115424,115625,115657,115857,120003,120036,120403,120753,120955,121049,121205,121332,121437,121521,121721,121943,122132,122215,122248,122342,122508,122551,122802,122835,122907,123033,123055,123117,123243,123620,123735,123851,124009,124125,124157
17,MW5264-2,,120248,120530,120804,121017,121416,121510,121616,121911,122016,122204,122248,122436,122802,123200,123348,123432,123609,123652,123829,123914,124125,124356,124606,124638,124721,124837,124953,125026,125214,125319,125457,125646,125740,125856,130025,130340,130457,130634,130813,130907,130940
18,MS2259-2,,122121,122331,122530,122739,123033,123254,123432,123735,123808,,124042,124114,124450,124837,125026,125131,,125413,125540,125635,125845,130108,130318,130402,130457,130634,130739,130824,131045,131129,131236,131330,131424,131551,131657,132024,132202,,132505,132653,132736
19,MX1509-2,,124009,124302,124544,124837,125246,125457,125602,125917,130014,130235,130329,130457,130846,131236,131435,131529,131646,131740,131929,132013,132317,132537,132736,132840,132924,133029,133144,133238,133354,133437,133520,133747,133820,133852,134019,134749,135002,135219,135324,135418,135450
20,MS1953-2,125507,131846,132107,132328,132548,132903,133123,133238,133541,133636,133852,133957,134126,134445,134843,135015,135053,135158,135252,135533,135644,135856,140046,140246,140331,140416,140521,140642,140714,140841,140935,141050,141133,141205,141332,141453,141758,141937,142041,,142326,142411
21,MS2243-1,,130025,130141,130351,130612,130907,131118,131236,131518,131551,131718,131824,131951,132339,132736,132914,132957,133134,133206,133343,133437,133636,133852,134102,134139,134235,134319,134424,134507,134633,134716,134800,134854,134926,135002,135115,135428,135632,135751,135835,135950,140035
22,MW5346-2,,133914,134139,134319,134518,134905,135041,135428,135918,140024,140152,140246,140331,140642,141039,141154,141248,141432,141515,141642,141725,141926,142159,142400,142432,142515,142611,142727,142814,142938,143010,143153,143346,143400,143433,143537,143855,143953,144141,144235,144351,144425
23,MW3387-1,135802,140035,140331,140543,140830,141143,141237,141409,141559,141703,141832,141926,142041,142421,142828,143031,143117,143225,143330,143516,143621,143834,144108,144318,144351,144435,144542,144704,144810,144945,145017,145115,145225,145308,145341,145518,145907,150037,150204,150309,150415,150447
24,MS2365-3,,142031,142348,142600,142814,143346,143433,143621,143906,144014,144152,144351,144435,144821,145214,145351,145446,145635,145751,145929,150013,150226,150458,150658,150753,150826,150933,151111,151212,151400,151455,151527,151643,151744,151806,151911,152217,152448,152657,152803,152857,152956
25,MW5264-3,143751,144130,144340,144620,144923,145402,145529,145635,145918,150037,150259,150415,150520,150911,151317,151455,151549,151707,151817,152038,152121,152343,152636,152844,152956,153101,153207,,153437,153637,153731,153916,154053,154147,154314,154421,154719,154830,155056,155202,155323,155349
26,MS2259-3,145918,150013,150520,150753,151122,151455,151719,151911,,152300,152415,152531,152708,153101,153459,153659,153756,153959,154021,154147,154241,154542,154741,154951,155023,155106,155202,155337,155422,155527,155632,155748,155820,155904,160027,160132,160508,160718,160844,160916,161021,161104
27,MX1509-3,152027,152332,152646,152934,153437,153659,153854,154021,154220,154314,154437,154531,154625,155034,155444,155632,155726,155853,155958,160153,160247,160457,160718,160927,161021,161115,161220,161346,161440,161607,161650,161733,161842,161927,162032,162158,162537,162716,162922,163059,163206,163241
28,MP5824-1,,153937,154126,154421,154741,155056,155323,155527,155915,160037,160237,160331,160529,160927,161324,161556,161650,161842,161916,162136,162220,162527,162716,162922,163005,163059,163154,163326,163422,163610,163711,163828,164039,164124,164256,164424,164815,164959,165211,165306,165411,165444
29,MS1953-3,154231,155705,160027,160204,160508,160707,160905,161032,161407,161545,161744,161854,162021,162400,162741,163005,163038,163154,163241,163443,163559,163828,164039,164307,164352,164446,164613,164743,164839,165054,165149,165244,165401,165455,165610,165715,170059,170244,,170610,170659,170733
30,MS2243-2,,161501,161650,161842,162126,162454,162705,162839,163038,163132,163337,163422,163515,163901,164256,164457,164541,164710,164815,164959,165104,165337,165610,165816,165900,165954,170110,170244,170338,170443,170538,170623,170744,170806,170839,170954,171336,171502,,171816,171911,172018
31,MW5346-3,,163304,163537,163734,164124,164330,164551,164732,165021,165104,165255,165350,165505,165849,170244,170422,170505,170634,170744,170954,171050,171253,171554,171755,171849,171933,172040,172250,172344,172508,172551,172634,172750,172836,172912,173017,173351,173540,173805,173859,174004,174059
32,MW3387-2,164413,165043,165233,165444,165728,170110,170206,170317,170548,170659,170839,170954,171050,171441,171900,172051,172145,172355,172457,172717,172811,173122,173351,173540,173624,173707,173816,173921,174037,174205,174250,174333,174405,174427,174521,174650,175008,175153,175414,175457,175555,175649
33,MS2365-4,,171158,171519,171710,171900,172156,172355,172443,172623,172706,172912,173017,173100,173414,173754,173932,174015,174142,174227,174427,174532,174831,175104,175258,175341,175436,175530,175627,175743,175956,180029,180112,180155,180239,180311,180428,180805,181006,181250,181413,181445,181539
34,MW5264-4,,173038,173216,173435,173635,174026,174216,174333,174638,174725,174842,174935,175131,175436,175826,180018,180050,180155,180239,180501,180639,181017,181217,181435,181507,181550,181646,181743,181852,182040,182135,182229,182346,182418,182451,182607,182933,183037,183320,183404,183458,183541
35,MS2259-4,174946,175203,175403,175616,180029,180407,180451,180701,,181039,181217,181327,181424,181729,182135,182313,182408,182545,182618,182817,182911,183110,183342,183541,183613,183657,183834,183917,184011,184148,184253,184347,184535,184629,184651,184806,185121,185248,,185603,185657,185741
36,MX1509-4,181017,181539,181903,182218,182650,183037,183309,183425,183635,183729,183949,184033,184232,184629,185049,185226,185320,185446,185551,185752,185900,190110,190331,190612,190706,190811,190916,191021,191115,191242,191325,191419,191556,191651,191817,191933,192258,192446,192602,192718,192836,192919
37,MP5824-2,,183657,183928,184210,184441,184839,185110,185248,185647,185730,185911,190006,190204,190519,190927,191104,191147,191325,191502,191651,191745,192016,192258,192457,192551,192635,192739,192908,192951,193140,193235,193330,193413,193445,193614,193751,194153,194352,194532,194658,194752,194835
38,MS2243-3,,185730,185900,190049,190215,190529,190706,190843,191115,191210,191336,191430,191608,191933,192309,192425,192508,192635,192729,192930,193002,193224,193413,193624,193708,193802,193907,194014,194057,194247,194341,194436,194554,194637,194814,194918,195213,195402,195517,195718,195844,195906
39,MS1953-4,,191314,191524,191702,192110,192446,192602,192656,192825,192919,193035,193129,193351,193657,194046,194226,194309,194415,194521,194720,194803,195002,195213,195434,195506,195550,195646,195750,195844,200011,200116,200210,200401,200445,200529,200644,201032,201242,201419,201546,201640,201724
