,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4781-0,,,,,,,,,,,,,,,,070108,070152,070412
1,AA7479-0,,,,,,,,,,,070108,070821,071041,071145,071250,071405,071520,071918
2,AA7530-0,,,,,,,,,070108,070412,070644,071803,071951,072107,072212,072255,072400,072725
3,AA7574-0,070224,070550,070904,071019,071156,071301,071448,071542,071636,072140,072421,073602,073824,074026,074131,074236,074413,074634
4,AA7759-0,,071405,071625,071730,071846,071929,072046,072129,072212,072642,072913,073943,074131,074236,074341,074413,074508,074854
5,AA6345-0,072328,072526,072736,072851,073018,073101,073227,073342,073425,073859,074026,075253,075335,075512,075617,075700,075837,080131
6,AA7312-0,073414,073624,073943,074225,074341,074446,074551,074655,074739,075220,075346,080507,080728,080938,081042,081147,081302,081617
7,MW4647-0,074308,074529,074854,075031,075136,075231,075429,075523,075606,080152,080351,081555,081816,082058,082203,082257,082434,082749
8,AA7721-0,,,080026,080225,080340,080424,080612,080706,080749,081302,081617,082811,083031,083208,083323,083428,083522,083859
9,MW4781-1,080446,,081147,081418,081555,081650,081805,081859,081942,082601,082905,084036,084256,084445,084600,084654,084809,085239
10,AA7479-1,081544,,082235,082424,082601,082633,082811,082905,082959,083500,083742,084643,084903,085041,085156,085250,085405,085648
11,AA7530-1,083814,084015,084317,084423,084539,084633,084716,084759,084842,085322,085553,090705,090843,091020,091125,091146,091324,091701
12,AA7637-0,,,,,,,,,,,,,,,,,083847,100832
13,AA6832-0,084831,085030,085322,085416,085521,085605,085731,085825,085910,090340,090622,091712,091943,092142,092257,092341,092518,092908
14,MP6359-0,085553,085659,085932,090036,090141,090225,090330,090413,090456,,091335,092247,092540,092750,092846,093002,093118,093350
15,AA7759-1,090036,090319,090550,090633,090737,,090915,091009,091042,091607,091817,092930,093150,093256,093423,093517,093624,093907
16,AA6345-1,090822,090958,091252,091418,091534,091628,091755,091900,091932,092341,092540,093707,093928,094120,094236,094352,094508,095020
17,AA7286-0,091230,091451,091745,091838,091943,092015,092225,092330,092402,092908,093056,094109,094435,094623,094728,094811,094905,095240
18,AA7312-1,092048,092341,092645,092824,092930,093002,093056,093213,093246,093834,094109,095230,095500,095649,095754,095859,100015,100319
19,MW4647-1,093350,093412,093813,093928,094048,094120,094258,094414,094457,094959,095240,100445,100706,100916,101021,101114,101241,
20,AA74-92-0,094309,094330,094811,095020,095136,095208,095313,095417,095500,,100308,101345,,,,,,
21,AA7721-1,094854,095114,095406,095605,095743,095815,095921,100015,100110,100634,100916,,,,,,,
22,MW4781-2,095910,,100634,100749,100854,100926,101053,101157,101241,,,,,,,,,
23,AA7479-2,100402,101021,101313,101450,,,,,,,,,,,,,,
