,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070520
1,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070121,070415,070510,070731,070859,071120,071235,071506,071718,071812,072138
2,MX1135-0,,084250,084418,084440,084502,084534,084556,084628,084722,,,,,070108,,,,,,,,,,,,,,,,,,,,,,,
3,MW3528-0,,,,,,,,,,,,,070108,070121,070404,070604,070709,070753,070942,071235,071308,071340,071434,071517,071635,071656,072127,072443,072537,072818,072913,073101,073206,073426,073541,073719,074154
4,MZ3559-0,070108,070859,071026,071058,071120,071152,071225,071308,071340,071456,071602,071645,071917,071949,072326,072453,072547,072641,072840,073112,073206,073259,073404,073519,073635,073730,074205,074522,074710,074932,075058,075257,075446,075657,075823,075950,080318
5,MW3343-0,070108,070215,070342,070437,070459,070542,070615,070647,070720,070836,070932,071058,071257,071412,071740,071917,072149,072210,072410,072714,072757,072829,072945,073101,073206,073259,073751,074110,074216,074449,074605,074837,074943,075152,075330,075435,075708
6,MZ3734-0,071456,071656,071812,071844,071906,071949,072023,072106,072127,072232,072347,072432,072652,072808,073039,073216,073332,073426,073613,073859,073954,074049,074249,074405,074533,074605,075037,075341,075446,075802,075939,080202,080318,080529,080645,080825,081203
7,MZ3740-0,072735,072956,073133,073206,073216,073310,073332,073404,073436,073603,073708,073813,074049,074121,074405,074616,074721,074743,074910,075203,075236,075319,075446,075529,075624,075708,080119,080402,080518,080718,080835,081024,081225,081530,081635,081846,082224
8,MZ3825-0,074038,074132,074249,074321,074343,074427,074449,074522,074554,074710,074805,074848,075109,075319,075613,075823,075928,075950,080108,080402,080435,080518,080634,080751,080919,080952,081446,081835,082003,082256,082351,082518,082625,082813,082939,083022,083347
9,MZ3956-0,075341,075446,075624,075708,075740,075823,075834,075918,080003,080119,080224,080329,080435,080613,080857,081024,081129,081214,081414,081657,081751,081835,082003,082140,082256,082351,082751,083055,083200,083410,083515,083643,083903,084051,084218,084250,084534
10,MZ3978-0,080507,080613,080751,080835,080857,080941,081003,081057,081140,081246,081341,081435,081603,081813,082107,082235,082456,082529,082729,082939,083012,083106,083211,083337,083432,083515,083947,084312,084418,084805,084912,085110,085310,085531,085708,085835,090140
11,MZ3987-1,081708,081835,082024,082046,082107,082140,082202,082245,082318,082434,082518,082646,082845,083044,083315,083421,083526,083559,083748,084008,084051,084145,084250,084418,084534,084606,085049,085343,085447,085708,085856,090013,090140,090538,090632,090704,090946
12,MZ4072-1,082129,083001,083138,083211,083254,083337,083359,083443,083537,083704,083809,083925,084135,084312,084606,084816,084922,085006,085110,085415,085458,085531,085708,085846,085940,090024,090444,090809,090925,091303,091419,091641,091757,092040,092156,092334,092826
13,MW3528-1,085437,085552,085730,085824,085835,085929,085950,090046,090118,090234,090328,090454,090643,090903,091145,091230,091451,091534,091724,092007,092102,092156,092334,092449,092605,092648,093131,093458,093648,094003,094215,094448,094636,095121,095226,095309,095658
14,MW3343-1,090454,090559,090737,090809,090831,090852,090925,090957,091040,091156,091324,091429,091619,091757,092113,092229,092500,092543,092732,092943,093037,093120,093248,093426,093553,093648,094121,094310,094426,094859,095005,095309,095446,095752,095921,100037,100509
15,MZ3559-1,090610,091902,092018,092102,092135,092229,092301,092406,092449,092605,092659,092836,093026,093216,093520,093542,093804,093909,094048,094310,094404,094458,094614,094730,094846,094921,095331,095541,095647,100026,100131,100320,100542,100846,101013,101308,101613
16,MZ3734-1,092847,092943,093120,093153,093216,093310,093332,093415,093437,093531,093659,093836,094048,094142,094458,094647,094910,095005,095110,095258,095403,095457,095647,095814,095943,100048,100509,100803,100930,101151,101330,101529,101708,102046,102306,102401,102748
17,MR8452-0,,,,,,,,,,,,093037,093227,093321,093604,093732,093826,093909,094048,094320,094404,094437,094553,094708,094825,094836,095258,095541,095647,100015,100121,100309,100403,100835,100951,101257,101603
18,MZ3740-1,094059,094226,094353,094426,094458,094542,094614,094647,094719,094836,094921,095015,095215,095331,095708,095752,100015,100110,100236,100509,100553,100636,100803,100941,101107,101151,101603,101824,101951,102255,102412,102527,102715,102957,103145,103301,103752
19,MZ3825-1,095236,095331,095457,095541,095603,095625,095647,095719,095741,095847,095943,100110,100320,100447,100730,100908,101013,101045,101257,101551,101708,101751,101940,102119,102245,102328,102737,103040,103217,103521,103647,103742,103940,104224,104351,104519,104918
