,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MX1545-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070117,070132,070216
1,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,070117,070143,070238,070344,070512,070607,070746,070830,070915,070949,071033,071105,071254,071608,071807,071944,072049,072205,072237
2,MP6360-0,,,,,,,,,,,,,070117,070216,070556,070735,070818,070949,,071200,071243,071420,071619,071850,071944,072038,072205,072320,072415,072636,072709,072752,072858,072930,073035,073152,073507,073825,074133,074229,074323,074356
3,MP6422-0,,070117,070311,070556,070904,071304,071358,071525,071641,071745,071901,071955,072143,072531,072930,073119,073203,073351,073424,073614,073709,073908,074156,074629,074723,074818,074935,075113,075219,075346,075429,075513,075556,075630,075652,075822,080152,080309,080458,080604,080720,080825
4,MS1935-0,070117,071944,072320,072458,072720,073318,073351,073603,073803,073919,074121,074229,074323,074639,075029,075208,075313,075502,075608,075811,080002,080225,080458,080658,080752,080835,,081107,081214,081412,081506,081636,081752,081825,081857,082025,082413,082612,082824,082931,083025,083058
5,MS1953-0,,074037,074534,074924,075335,075747,080036,080203,080520,080720,080930,081056,081203,081517,081919,082057,082140,082329,082424,082749,082858,083247,083555,083849,084017,084111,084216,,084450,084606,084702,085006,085145,085220,085241,085408,085723,085839,090049,090143,090259,090331
6,MW3278-0,,080203,081741,083225,083448,083805,084206,084512,084829,084955,085241,085357,085545,085933,090417,090545,090628,090828,090900,091038,091121,091322,091617,091859,092003,092047,092203,092351,092446,092833,092916,092948,093021,093104,093210,093325,093641,093757,093935,094019,094124,094156
7,MX1545-1,,084745,085901,090342,090701,091038,091732,092141,092456,092550,092800,092937,093021,093630,094334,094511,094605,094804,094909,095130,095235,095540,095824,100057,100202,100245,100424,100551,100718,100847,100951,101024,101118,101204,101321,101449,101859,101953,102153,102236,102403,102446
8,MS2365-1,085523,085756,090523,091132,091333,091920,092235,092634,092916,093031,093253,093347,093441,094019,094554,094753,094836,095025,095130,095257,095351,095635,095918,100119,100213,100329,100508,100656,100803,100951,101046,101142,101248,101321,101354,101521,101910,102110,102247,102414,102540,102623
9,MP6360-1,,090839,091216,091554,091942,092318,092717,093042,093221,093325,093547,093652,093724,094301,094941,095119,095214,095351,095456,095635,095729,095951,100245,100551,100645,100740,100847,101035,101118,101332,101427,101510,101626,101710,101848,102016,102341,102613,102814,102929,103024,103056
10,MX4068-0,,094836,095108,095413,095824,100256,100413,100530,100814,100940,101215,101321,101510,101848,102258,102446,102519,102634,102750,102951,103046,103245,103538,103810,103904,104009,104125,104313,104345,104543,104637,104731,104836,104859,104931,105047,105437,105625,105824,105907,110025,110057
11,MS1935-1,095718,100718,101024,101310,101554,101910,102048,102225,102540,102623,102836,102929,103118,103506,103853,104031,104114,104334,104356,104522,104605,104826,105047,105257,105341,105437,,105657,105740,105856,105940,110046,110130,110141,110213,110318,110728,110959,,111157,111251,111324
12,MP6422-1,,,,,,,,,,,,,,,,,,,,,,101129,101321,101543,101659,101754,101921,102059,102153,102435,102529,102613,102739,102803,102857,103013,103350,103600,103737,103832,103937,104009
13,MS1953-1,,105531,105657,105950,110246,110634,110811,110959,111324,111429,111627,111743,111931,112258,112636,112731,112825,112941,,113215,113310,113532,113744,113954,114048,114133,114240,114409,114441,114702,114735,114818,114945,115017,115049,115205,115510,115626,115720,115814,115919,115941
14,MW3278-1,,,,,,,,,,,,,,,,,,,,,,111523,111805,112014,112109,112152,112320,112447,112530,112646,112731,112858,112930,112952,113024,113204,113510,113638,113805,113849,113943,114015
15,MP6360-2,111544,115143,115321,115542,115857,120226,120320,120624,120940,121024,121236,121351,121434,121800,122157,122324,122407,122523,,122806,122900,123314,123524,123734,123850,123945,124134,124347,124442,124652,124819,124945,125123,125144,125207,125333,125637,125814,130035,130119,130246,130318
16,MX1545-2,,112214,112458,112646,113035,113427,113638,113932,114334,114419,114619,114746,114818,115205,115626,115814,115847,120035,120131,120309,120352,120551,120856,121118,121214,121308,121434,121550,121633,121843,121958,122042,122146,122230,122251,122407,122744,122849,123110,123230,123357,123441
17,MP6422-2,,122628,122838,123110,123535,123912,124134,124608,124935,125029,125301,125406,125543,125951,130350,130519,130602,130751,130835,131013,131056,131308,131529,131740,131845,131929,132046,132151,132256,132424,132508,132634,132846,132857,132941,133119,133459,133649,133933,134006,134122,134155
18,MS2365-2,,,,,,,,,,,,,,,,,,,,,,,,122911,123016,123059,123219,123324,123408,123546,123640,123713,123829,123901,123934,124051,124409,124525,124725,124819,124945,125007
19,MX4068-1,,125029,125155,125323,125648,130057,130202,130813,131435,131657,132013,132107,132317,132655,133108,133236,133341,133521,133605,133754,133900,134100,134322,134605,134710,134806,134922,135100,135145,135406,135450,135545,135650,135734,135806,135912,140240,140356,140546,140652,140747,140830
20,MS1935-2,,131150,131351,131552,131824,132151,132328,132750,133130,133236,133416,133510,133638,134028,134439,134554,134638,134817,134850,135038,135156,135450,135734,135955,140040,140145,140312,140440,140535,140714,140757,140841,140959,141032,141054,141241,141621,141750,142058,142235,142403,142446
21,MS1953-2,,133247,133554,133838,134206,134544,134616,135016,135333,135406,135607,135745,135817,140145,140524,140630,140714,140830,,141115,141209,141357,141610,141823,141929,142014,142119,,,142540,142625,142719,142824,142908,142941,143046,143341,143521,143734,143839,143923,143955
22,MX1545-3,,135406,135639,135850,140145,140546,140808,141104,141430,141526,141717,141833,141939,142340,142803,142941,143035,143214,143308,143438,143556,143756,144017,144300,144406,144500,144627,144754,144900,145016,145059,145153,145247,145320,145341,145507,145844,150045,150316,150432,150609,150630
23,MS2365-3,,141526,141728,141951,142256,142614,142814,143046,143459,143607,143806,143912,144050,144438,144839,144954,145110,145247,145424,145529,145635,150222,150515,150757,150841,150937,151052,151220,151336,151440,151618,151806,151910,152004,152109,152236,152550,152811,153000,153126,153220,153325
24,MP6360-3,143556,143923,144122,144311,144522,144839,145142,145646,150000,150055,150254,150359,150443,150820,151231,151357,151440,151629,151712,151954,152048,152329,152601,152822,152927,153021,153137,153314,153408,153534,153628,153723,153911,153955,154028,154155,154510,154648,154859,155015,155058,155130
25,MP6422-3,150012,150327,150536,150735,151114,151429,151733,152142,152540,152634,152822,152916,153021,153429,153817,153933,154028,154205,154249,154438,154532,154805,155025,155258,155330,155424,155540,155718,155801,155928,160024,160118,160213,160245,160404,160530,160857,161058,161322,161417,161543,161616
26,MW3278-2,,151932,152225,152529,152612,153126,153502,154006,,,154521,154604,154709,155036,155352,155518,155602,155729,155801,160213,160307,160552,160835,161025,161122,161217,161344,161438,161522,161732,161815,161921,162026,162109,162130,162235,162521,162730,162857,162952,163109,163132
27,MX4068-2,,153545,153911,154122,154521,154910,155152,155635,160118,160202,160436,160530,160635,161025,161428,161543,161648,161848,161932,162235,162405,162658,163003,163226,163331,163426,163542,163719,163813,164014,164108,164202,164307,164351,164507,164634,165002,165202,165506,165549,165716,165748
28,MS1935-3,155025,155130,,155751,,,,161522,,,162130,162235,162341,162741,163205,163415,,163741,163813,164108,164256,164456,164718,164951,165107,165213,165340,165444,165538,165716,165821,165927,170137,170232,170304,170420,170758,171011,171221,171304,171430,171503
29,MX4352-0,,160740,161025,161311,161543,161942,162130,162341,162604,162658,162919,163003,163205,163604,164014,164202,,164424,164529,164802,165034,165246,165444,165716,165759,165821,165959,170210,170253,170431,170536,170620,170747,170831,170916,171021,171409,171557,171828,171934,172039,172111
30,MS1953-3,161239,162109,162437,162846,163259,163719,163940,164130,164402,164434,164623,164728,164929,165318,165654,165854,165948,170137,170242,170526,170737,171000,171253,171514,171608,171702,171817,171956,172039,172300,172405,172532,172615,172648,172814,173003,173332,173437,173720,173825,173940,174024
31,MX1698-0,,164445,165139,165916,170326,170737,170938,171116,171347,171441,171651,171756,171850,172239,172648,172919,173014,173205,173259,173521,173626,173930,174151,174402,174457,174551,174656,174825,174919,175108,175203,175246,175341,175403,175424,175603,175953,180111,180251,180420,180537,180620
32,MX1545-4,,165821,170159,170737,171011,171441,171608,171756,172028,172111,172300,172354,172532,172919,173310,173437,173542,173731,173825,174013,174108,174402,174612,174825,174908,175003,175131,175246,175352,175457,175647,175719,175803,175824,175859,180027,180409,180515,180726,180831,180943,181015
33,MS2365-4,170938,171420,171923,172510,172720,173014,173205,173416,173647,173752,174003,174119,174245,174634,175057,175330,175424,175603,,175848,175931,180157,180809,181004,181037,181131,181249,181417,181500,181710,181815,181909,182026,182110,182225,182414,182826,183004,183216,183322,183439,183512
34,MP6360-4,,173919,174140,174424,174825,175246,175446,175625,180027,180157,180409,180526,180715,181131,181554,181721,181815,181952,182037,182319,182436,182730,183711,184246,184340,184424,184457,184612,184645,184857,184951,185036,185154,185248,185321,185450,185838,190015,190225,190330,190435,190540
35,MP6422-4,,180219,180737,181004,181249,181543,181710,181858,182153,182247,182425,182519,182625,183555,184203,184340,184435,184612,184708,185002,185110,185418,190403,190612,190728,190825,190919,191046,191140,191310,191416,191511,191605,191638,191816,191942,192246,192435,192645,192739,192837,192920
36,MW3278-3,,184036,184214,184457,184846,185248,185513,185629,190236,190308,190508,190602,190728,191248,191837,191953,192036,192152,192235,192351,192446,192837,193140,193413,193508,193551,193657,193751,193824,194058,194203,194342,194436,194458,194624,194740,195045,195236,195508,195624,195740,195824
37,MX4068-3,,190340,190602,190931,191342,191710,191920,192047,192435,192613,192803,192931,193129,193540,194120,194258,194352,194552,194646,195002,195056,195352,195624,195845,195950,200046,200203,200319,200414,200602,200719,200752,201003,201046,201225,201425,201813,202003,202152,202307,202436,202508
38,MX4352-1,,192456,192728,192942,193319,193730,193802,193930,194109,194236,194342,194436,194541,194919,195257,195435,195518,195624,195708,195845,195928,200153,200330,200602,200647,200730,200835,200941,201035,201246,201341,201435,201540,201603,201635,201752,202057,202256,202425,202530,202614,202658
39,MS1953-4,,195950,200236,200425,200730,201151,201414,201508,201730,201824,202003,202046,202141,202457,202849,203005,203100,203238,203354,203532,203616,203900,204205,204405,204437,204531,204636,204751,204835,204940,205056,205203,205258,205331,205352,205508,205813,210048,210216,210500,210554,210628
40,MS2365-5,203016,203311,203543,203754,203955,204415,204636,204741,204940,205056,205226,205309,205352,205707,210058,210227,210321,210427,210605,210713,210756,210956,211250,211449,211521,211616,211659,211804,211847,212025,212129,212224,212256,212329,212508,212624,212920,213120,213247,213403,213457,213540
41,MP6360-5,,204603,204751,204940,205045,205403,205530,205646,210310,210416,210532,210615,210735,211134,211521,211637,211720,211826,211920,212108,212151,212351,212602,212803,212847,212931,213014,213131,213204,213309,213403,213436,213540,213614,213707,213801,214127,214254,214421,,214609,214631
42,MX1545-5,,,,,,,,,,,,,,,,,,,,,,,,204803,204846,204940,205045,205203,205258,205436,205540,205613,205707,205740,205908,210026,210406,210511,210628,210745,210851,210934
43,MP6422-5,,211134,211300,211449,211626,212014,212108,212213,212424,212446,212613,212729,212814,213131,213457,213624,213707,213823,213855,214044,214127,214316,214526,214746,214840,214924,215017,215122,215216,215343,215510,215615,215815,215837,215921,220026,220340,220529,220739,220908,221013,221046
44,MW3278-4,212825,213004,213215,213352,213551,213823,213917,214033,214254,214337,214504,214547,214735,215028,215405,215510,215554,215648,215732,215859,215942,220120,220340,220529,220601,220645,220728,220846,220941,221046,221141,221235,221330,221341,221435,221541,221920,222047,222236,222352,222447,222519
45,MS1953-5,221508,221709,221803,222047,222447,222624,222718,222803,222942,223036,223153,223259,223427,223744,224122,224249,224311,224416,224521,224626,224721,224920,225130,225321,225353,225439,225533,225638,225735,225917,225938,230033,230137,230211,230243,230348,230704,230853,231043,231126,231220,231253
