,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
44,MX4159-2,114901,115110,115215,115321,115532,115647,120003,120131,120352,120551,120656,120813,121013,121150,121225,121700,121816,122131,122446,122634,122951,123622,123748,125005
45,MX4365-2,115941,120226,120320,120507,120645,120802,121128,121247,121511,121649,121921,122058,122246,122414,122508,122929,123106,123611,124041,124252,124546,125132,125258,125448
46,MX4383-2,121427,121627,121722,121827,122037,122225,122551,122803,123023,123213,123401,123506,123654,123820,123936,124347,124535,124839,125309,125415,125730,130329,130446,130707
47,MX4458-2,122329,122446,122540,122634,122846,123002,123307,123455,123611,123748,123915,124019,124146,124325,124409,124828,125005,125247,125636,125835,130130,130540,130656,130857
48,MX4535-2,123340,123538,123643,123748,124009,124124,124503,124629,124901,125037,125215,125405,125614,125751,125856,130402,130602,130940,131402,131603,132002,132459,132658,132857
49,MX4388-2,124103,124409,124513,124629,124839,125027,125352,125531,125802,130002,130224,130402,130540,130707,130751,131235,131402,131730,132035,132216,132520,132941,133057,133247
50,MW3387-1,124640,124850,124933,125059,125215,125320,125658,125741,125950,130119,130350,130602,130739,130908,130951,131351,131529,131740,132154,132237,132520,132941,133057,133236
51,MX4598-3,125614,125813,125918,130013,130224,130350,130717,130846,131107,131319,131625,131813,131940,132056,132132,132553,132731,133203,133438,133627,134005,134447,134624,134835
52,MX4614-2,130140,130340,130424,130529,130739,130857,131235,131413,131635,131802,132024,132132,132310,132448,132531,132941,133129,133427,133815,133953,134310,134918,135045,135305
53,MW2780-1,132143,132437,132520,132615,132857,133035,133416,133638,133909,134110,134226,134425,134602,134739,134835,135305,135453,135851,140301,140511,140710,141110,141237,141416
54,MX3651-3,132752,132836,132941,133057,133331,133532,133859,134016,134132,134310,134414,134540,134739,134918,135002,135421,135619,135912,140417,140522,140837,141320,141437,141931
55,MX4021-3,133815,134016,134144,134248,134508,134645,135107,135327,135558,135735,135912,140029,140218,140355,140500,140943,141132,141531,142004,142109,142446,143013,143213,143518
56,MX4159-3,134310,134540,134634,134739,134846,135056,135348,135525,135746,135923,140029,140145,140406,140544,140616,141049,141237,141741,142047,142225,142603,143013,143246,143645
57,MX4338-3,140134,140229,140344,140438,140649,140847,141309,141416,141637,141803,141908,142120,142258,142530,142636,143046,143308,143624,144054,144150,144526,144948,145136,145357
58,MX4365-3,140605,140753,140847,141005,141226,141353,141720,141931,142036,142225,142352,142519,142708,142846,142930,143413,143550,144011,144400,144505,144831,145408,145535,145734
59,MX4383-3,,141553,141720,141814,142004,142058,142519,142708,142941,143129,143308,143424,143550,143729,143823,144317,144505,144842,145325,145430,145900,150448,150625,150850
60,MX4458-3,142952,143108,143213,143340,143550,143801,144150,144400,144622,144810,144916,145032,145220,145408,145502,145922,150111,150448,150806,150955,151311,151753,151941,152340
61,MX4535-3,143602,143801,143906,144000,144223,144433,144831,144937,145209,145419,145524,145850,150027,150154,150238,150733,150912,151333,151836,152003,152518,153035,153203,153412
62,MX4388-3,144223,144443,144611,144810,144959,145242,145702,145850,150122,150321,150531,150733,151039,151144,151249,151720,151908,152351,152729,152908,153351,153929,154057,154257
63,MW3387-2,145546,145806,145922,150006,150154,150310,150647,150817,151039,151311,151521,151637,151847,152024,152130,152602,152802,153214,153613,153813,154203,154740,154908,155107
64,MX4598-4,150722,150901,151006,151144,151406,151554,151919,152108,152340,152602,152941,153107,153318,153455,153539,153951,154213,154718,155203,155459,155952,160403,160551,160802
65,MX4614-3,151543,151742,151836,152013,152140,152351,152718,152846,153118,153257,153550,153719,153846,154013,154057,154519,154729,155225,155648,160119,160518,161046,161224,161445
66,MW2780-2,152256,152551,152707,152824,153056,153224,153602,153802,154024,154435,154857,155046,155225,155341,155427,155848,160035,160403,160919,161151,161719,162235,162416,162659
67,MX3651-4,153802,154002,154119,154246,154435,154656,155046,155246,155521,155826,160256,160435,160739,160930,161035,161518,161719,162246,162815,163042,163420,185221,185409,185652
68,MX3783-2,154224,154351,154435,154551,154740,154846,155203,155319,155543,155848,160307,160507,160750,160941,161035,161614,161730,162318,163010,163253,163725,164300,164428,164711
69,MX4021-4,154646,154802,154857,155013,155236,155352,155710,155848,155942,160245,160551,160836,161108,161308,161413,161834,162119,162753,163410,163620,163946,164417,164605,164848
70,MX4041-2,154707,155118,155214,155352,155532,155826,160140,160235,160457,160717,161130,161235,161635,161751,161845,162307,162511,162948,163442,163653,163957,164428,164627,164910
71,MX4159-4,155510,155616,155732,155837,160014,160245,160601,160750,161035,161308,161603,161719,161940,162108,162140,162554,162721,163504,164018,164217,164533,165059,165248,165543
72,MP6359-0,160140,160245,160350,160507,160645,160836,161213,161351,161624,161823,162057,162246,162554,162732,162815,163304,163453,164040,164711,164921,165416,165920,170058,170340
73,MX4365-4,160706,160846,160952,161119,161246,161413,161740,161919,162140,162405,162616,162805,163042,163232,163326,163758,164008,164627,165321,165521,165920,170541,170739,171003
74,MX4383-4,161635,161813,161908,162014,162235,162341,162637,162815,163053,163348,163631,163758,163957,164228,164300,164743,164921,165637,170308,170414,170718,171225,171456,171823
75,MX4458-4,162826,162959,163042,163210,163442,163547,163924,164123,164239,164406,164700,164837,165109,165237,165331,165815,170003,170519,170941,171456,171834,172414,172541,172930
76,MX4604-3,163210,163609,163704,163747,164018,164228,164554,164711,164943,165109,165321,165459,165709,165858,165952,170436,170635,171057,171624,172036,172552,173130,173248,173521
77,MX4551-2,164522,164627,164743,164859,165037,165226,165543,165815,170047,170224,170436,170613,170813,171003,171119,171602,171812,172141,172846,173024,173658,174213,174339,174656
78,MX4388-4,164837,165237,165331,165510,165637,165815,170130,170235,170508,170613,170739,170930,171130,171308,171402,171823,172119,172351,173057,173259,173857,174435,174613,174825
79,MX4535-4,170446,170624,170739,170919,171119,171214,171613,171823,172108,172246,172552,172751,173046,173205,173248,174003,174624,175119,175719,180100,180558,181921,182121,182414
80,MX4598-5,171802,171917,172036,172141,172403,172530,172846,173035,173259,173427,173604,173720,174014,174141,174246,174739,175057,175519,180208,180503,181007,182404,182541,182826
81,MX4614-4,172340,172458,172613,172719,172857,173035,173332,173437,173720,173919,174058,174224,174519,174645,174739,175141,175352,175932,180630,180945,181954,182646,182837,183121
82,MS2259-2,172425,173154,173259,173427,173741,173951,174152,174424,174656,174908,175035,175214,,175614,175635,180111,180347,180956,181649,182237,182942,183755,183933,184126
83,MX3783-3,175848,180038,180146,180314,180547,180641,181007,181228,181554,181943,182215,182436,182740,183154,183311,183806,184053,184536,185137,185420,185758,190312,190502,190735
84,MX4041-3,180619,180924,181029,181228,181428,181605,181910,182037,182353,182740,182953,183121,183322,183733,183839,184242,184514,184938,185548,185841,190123,190746,190928,191234
85,MX4159-5,181344,181439,181554,181700,181816,182048,182404,182624,182942,183344,183722,183933,184126,184336,184442,184905,185221,185609,190250,190556,190906,191422,191611,200040
86,MP6359-1,181700,181848,181954,182048,182259,182320,182635,182826,183216,183733,184006,184325,184536,184748,184832,185253,185548,190019,190651,190819,191139,191844,192003,192213
87,MX4365-5,182204,182425,182519,182708,182848,183015,183311,183428,183733,184158,184608,184810,185000,185242,185326,185758,185935,190239,190853,191106,191400,192046,192223,192424
88,MX4021-5,,,,,,,,,,,,,,,183322,183850,184148,184557,185315,185609,185830,190323,190502,190746
89,MX4383-5,183406,183501,183555,183744,184017,184126,184442,184630,185011,185409,185642,185924,190123,190334,190451,190950,191139,191505,192024,192234,192656,193130,193341,193624
90,MX4458-5,184420,184536,184630,184737,185000,185105,185503,185642,185924,190239,190513,190713,190928,191139,191256,191749,192013,192329,192634,192859,193152,193603,193730,194037
91,MX4604-4,184703,185326,185431,185526,185714,185852,190145,190418,190702,191117,191256,191455,191706,191844,191939,192424,192656,192953,193603,193751,194131,194645,194822,195021
92,MX4551-3,190312,190429,190545,190651,190842,191012,191400,191455,191728,191906,192108,192340,192529,192656,192750,193214,193402,193813,194403,194623,195032,195525,195713,200017
93,MX4388-5,190619,191245,191350,191455,191622,191749,192035,192223,192456,192645,193203,193308,193435,193635,193730,194225,194529,194843,195314,195558,195923,200534,200653,200913
94,MX4598-6,194037,194225,194320,194446,194623,194749,195053,195220,195503,195619,195756,195923,200113,200323,200451,200935,201155,201510,201952,202341,202805,203153,203352,203729
95,MS2259-3,194717,194811,194916,194959,,195409,195651,195818,200113,200312,200451,200653,200841,201028,201112,201554,201731,202130,202530,202709,203005,203330,203457,203729
96,MX4535-5,,,,,,,,,,,,,,,,195253,195420,195641,200240,200556,201133,201825,201952,202141
97,MX3651-5,195430,200006,200102,200218,200407,200545,200851,201028,201311,201449,201615,201731,201941,202109,202203,202647,202849,203131,203540,203718,204032,204514,204630,204819
98,MX3783-4,201604,201658,201803,201908,202036,202141,202446,202541,202816,203016,203142,203247,203457,203646,203751,204210,204431,204808,205210,205315,205556,205911,210038,210248
99,MX4614-5,202753,202849,202943,203026,203225,203258,203635,203823,204105,204221,204337,204420,204630,204746,204840,205304,205524,205850,210121,210259,210628,211204,211341,211519
100,MX4021-6,205112,205221,205326,205441,205651,205806,210110,210248,210522,210650,210806,210900,211110,211319,211425,211845,212046,212340,212751,212942,213215,213638,213815,213953
101,MX4365-6,224036,205817,205911,205954,210238,210333,210606,210650,210900,211027,211153,211319,211446,211552,211656,212107,212235,212541,212920,213109,213406,213848,214026,
102,MX4159-6,210533,210650,210745,210933,211131,211236,211530,211740,212013,212151,212318,212414,212541,212719,212825,213226,213406,213605,213920,214058,214319,214634,214750,214952
103,MX4458-6,211258,211446,211541,211646,211856,212013,212340,212519,212741,212909,213036,213131,213320,213511,213616,214047,214246,214551,214941,215057,215320,215721,215859,220048
104,MX4383-6,212414,212446,212541,212719,212847,213004,213247,213427,213710,213837,214004,214058,214319,214424,214508,214919,215035,215342,215615,215753,220015,220435,220551,220717
105,MX4551-4,213438,213605,213710,213815,214026,214141,214435,214551,214813,214952,215057,215151,215309,215427,215521,215943,220059,220352,220750,220952,221213,221636,221753,222005
106,MX4535-6,214739,214856,215014,215057,215258,215416,215659,215837,220120,220236,220341,220446,220601,220717,220825,221235,221402,221753,222131,222320,222436,222803,222931,223058
107,MX4614-6,,,220706,220803,221024,221152,221457,221552,221803,221954,222059,222153,222320,222436,222458,222931,223058,223416,223753,223952,224151,224540,224655,
108,MX4598-7,221413,221625,221720,221825,222005,222153,222436,222636,222920,223109,223226,223320,223521,223637,223720,224213,224340,224612,225002,225151,225532,225828,225955,230227
109,MX3783-5,222658,222730,222825,222909,223142,223237,223532,223753,224036,224224,224340,224424,224551,224717,224812,225237,225406,225756,230028,230216,230542,231056,231225,231416
110,MX4021-7,223320,223416,223511,223616,223815,223858,224141,224329,224612,224728,224823,224855,225002,225119,225203,225605,225732,225955,230205,230353,230603,231247,231353,231521
111,MX4159-7,225151,225237,225331,225438,225605,225732,230006,230038,230248,230415,230531,230614,230741,230836,230919,231330,231500,231744,232029,232148,,,,
112,MX4458-7,230006,230100,230154,230237,230437,230520,230857,230952,231214,231353,231500,231554,231701,231755,231827,,,,,,,,,
113,MX4383-7,231203,231247,231353,231500,231639,231744,232029,,,,,,,,,,,,,,,,,
