,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070117,070501,070734,070945,071123,071238,071427,071532,071638,071805,071837,072036,072141,072257
1,MW3278-0,,,,,,,070117,070131,070248,070354,070428,070501,070945,071155,071354,071521,071638,071732,071858,071953,072120,072203,072330,072836,073109,073238,073531,073658,073752,073952,074110,074250,074417,074650,074806,075241
2,MX1545-0,070829,071018,071144,071311,071532,071649,071953,072120,072319,072425,072530,072613,073120,073416,073614,073741,073908,074015,074156,074323,074428,074545,074712,075324,075630,080041,080146,080355,080500,080652,080841,081306,081842,082055,082200,082537
3,MS2365-0,073015,073036,073131,073238,073405,073647,074059,074229,074428,074523,074629,074734,075241,075546,075851,080030,080218,080334,080535,080630,080819,080915,081115,081632,081959,082232,082432,082621,082737,082937,083115,083330,083627,083805,083933,084313
4,MP6360-0,074428,075113,075157,075252,075502,075652,080030,080124,080229,080449,080620,080703,081306,081538,081748,081927,082243,082348,082526,082653,082904,082959,083202,083711,084005,084133,084302,084430,084725,084926,085043,085211,085338,085516,085706,090305
5,MP6422-0,080852,081349,081505,081559,081716,081916,082232,082348,082621,082726,082843,082937,083627,083900,084122,084335,084559,084715,084853,085021,085338,085505,085633,091031,091334,091722,091849,092047,092225,092457,092613,092750,092950,093202,093339,093538
6,MX4068-0,,082454,082559,082715,082937,083202,083555,083711,083838,084111,084227,084313,085137,085516,085728,085855,090012,090149,090327,090432,090558,090703,090831,091523,091827,092131,092247,092403,092656,092844,092939,093105,093307,093610,093737,093926
7,MS1935-0,083115,084206,084313,084441,,084831,085126,085244,085422,085527,085644,085739,090631,090937,091219,091345,091617,091722,091921,092037,092131,092247,092414,093022,093831,094053,094241,094357,094534,094640,094901,095006,095143,095310,095510,095647
8,MS1953-1,090642,090842,090926,091020,091208,091324,091700,091805,091827,091932,092026,092058,092656,092917,093117,093213,093329,093412,093538,093632,093758,093842,093959,094640,095017,095205,095342,095510,095857,100035,100140,100245,100424,100624,100940,101107
9,MW3278-1,094545,094607,094701,094756,095017,095154,095448,095604,095813,100035,100140,100213,100919,101320,101552,101708,101845,102002,102118,102234,102338,102422,102548,103031,103304,103430,103618,103755,103900,104049,104154,104438,104604,104858,105024,105151
10,MS2365-1,,103231,103325,103420,103640,103734,104100,104248,104449,104553,104720,104803,105434,105739,105938,110104,110303,110408,110534,110639,110754,110838,111015,111531,111814,112003,112152,112329,112413,112530,112657,112919,113046,113226,113331,113510
11,MP6360-1,103336,103452,103546,103651,,,,,,,,,,,,,,,,,,,,105350,105634,105811,110021,110148,110303,110408,110606,110754,110953,111235,111426,111520
12,MP6422-1,104259,104427,104510,104604,104752,104930,105307,105401,105600,105706,105833,105938,110451,110733,110921,111015,111130,111257,111437,111520,111626,111741,111919,112424,112708,112952,113056,113215,113416,113554,113649,113848,114036,114256,114435,114601
13,MX4068-1,110754,110827,110921,111037,111235,111448,111803,111908,112025,112245,112350,112424,112952,113226,113449,113616,113732,113826,114036,114130,114234,114339,114457,114948,115253,115431,115546,115702,115818,115923,120040,120228,120344,120626,120804,120930
14,MS1935-1,111341,112858,112941,113035,113226,113405,113711,113826,113920,114130,114307,114339,114811,115021,115232,115347,115557,115713,115901,,120155,120217,120354,120825,121118,121427,121638,121816,121910,121954,122153,122352,122529,122950,123128,123318
15,MW3278-2,115158,115253,115347,115452,115652,115807,120123,120300,120333,120543,120648,120742,121225,121449,121722,121816,121943,122058,122226,122320,122435,122508,122656,123202,123506,123654,123758,123936,124114,124208,124336,124442,124630,124915,125115,125252
16,MS1953-2,121511,121627,121722,121910,122058,,122602,122656,122750,123012,123128,123213,123758,124019,124208,124325,124503,124630,124758,124841,124948,125031,125147,125639,125900,130048,130257,130413,130540,130645,130835,130951,131118,131246,131434,131645
17,MX1545-1,123831,123958,124103,124219,124347,124525,124852,125021,125147,125419,125524,125607,130048,130318,130540,130645,130845,131013,131150,131257,131402,131456,131635,132158,132440,132607,132722,132837,132920,133025,133152,133320,133427,133649,133815,133953
