,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
24,MZ3559-1,101031,101137,101421,101516,101600,101705,101726,101759,101832,101959,102115,102231,102503,102630,102927,103115,103347,103442,103620,103915,104009,104104,104241,104420,104536,104630,105042,105335,105619,110115,110316,110537,110737,111000,111214,111447,111941
25,MZ3978-1,101126,102357,102514,102547,102608,102714,102810,102843,102916,103021,103126,103220,103420,103536,103853,104031,104314,104431,104619,104903,104947,105042,105208,105335,105513,105546,105958,110400,110537,111000,111128,111403,111614,112024,112138,112232,112715
26,MZ3734-1,103431,103525,103653,103715,103737,103821,103843,103915,103948,104114,104230,104408,104557,104736,105104,105158,105429,105535,105702,105904,110032,110126,110254,110421,110610,110643,111128,111425,111625,112035,112149,112400,112516,113104,113210,113410,113633
27,MW3496-1,104357,104431,104619,104641,104714,104809,104842,104925,104958,105147,105252,105502,105619,105831,110148,110305,110537,110705,110833,111214,111330,111436,111636,111825,111952,112035,112527,112843,113054,113526,113759,114010,114159,114421,114559,114704,115202
28,MZ4228-1,105619,105831,110115,110221,110254,110349,110410,110516,110559,110716,110811,110916,111117,111258,111541,111803,112035,112149,112411,112727,112843,112948,113126,113316,113454,113526,114021,114315,114537,115022,115213,115414,115720,120154,120302,120430,120832
29,MZ3825-2,110243,110400,110537,110610,110643,110737,110759,110844,110916,111054,111151,,111552,111708,112003,112149,112411,112433,112610,112905,112948,113043,113221,113349,113526,113559,114043,114326,114559,115224,115352,115603,115858,120345,120513,120629,121021
30,MW4762-1,155824,160813,160951,161023,161045,161118,161139,161247,161341,161519,161625,161836,162014,162132,162416,162555,162840,162957,163146,163535,163703,163821,164020,164220,164358,164452,164926,165253,165642,170052,170335,170502,170724,111054,171231,171514,172020
31,MX1213-1,111202,111425,111552,111658,111741,111836,111857,111941,112013,112149,112254,112411,112559,112715,113043,113254,113526,113621,113854,114126,114231,114326,114443,114610,114737,114822,115258,115530,115919,120345,120535,120832,121225,121457,121614,121846,122320
32,MZ3956-1,112243,112505,112715,112759,112821,112905,112937,113021,113115,113338,113443,113633,113843,113959,114443,114610,114833,114927,115139,115520,115603,115647,115814,115952,120119,120154,120618,121011,121150,121603,121741,121941,122119,122522,122628,122744,123017
33,MW3343-0,,113232,113400,113432,113454,113610,113633,113716,113759,113927,114032,114210,114337,114505,114844,114949,115202,115247,115446,115803,115919,120014,120205,120356,120546,120640,121105,121414,121614,122152,122331,122436,122734,123039,123207,123356,123911
34,MS4750-0,113621,113759,113937,114032,114054,114159,114220,114326,114359,114537,114654,114822,115011,115139,115436,115530,115803,115919,120132,120513,120618,120726,120927,121105,121308,121414,121824,122225,122425,123006,123134,123250,123606,123911,124027,124226,124605
35,MW5936-1,114432,114548,114704,114737,114759,114833,114855,114938,115011,115128,115224,115330,115446,115541,120014,120108,120334,120419,120608,120916,121021,121116,121352,121540,121741,121835,122320,122628,122912,123606,123732,123954,124259,124710,124817,124901,125301
36,MW3278-0,115150,120451,120640,120702,120737,120821,120854,120927,121021,121236,121319,121457,121657,121752,122046,122141,122353,122509,122650,122945,123039,123134,123301,123450,123627,123744,124216,124511,124710,125356,125522,125649,125954,130300,130406,130605,131206
37,MX1067-1,115150,115309,115436,115457,115520,115625,115647,115720,115803,120132,120228,120356,120546,120702,121043,121213,121446,121540,121719,122108,122247,122353,122544,122734,122923,123006,123439,123900,124132,124806,125027,125239,125345,125754,125954,130205,130616
38,MW5966-2,115658,115814,115930,120025,120046,120132,120205,120313,120345,120546,120640,120748,121021,121105,121403,121551,121657,121752,121919,122225,122331,122353,122606,122734,122923,123006,123450,123900,124154,124955,125111,125239,125356,125743,125921,130132,130605
39,MX1197-2,121021,121105,121213,121236,121319,121352,121414,121446,121657,121730,121835,121952,122225,122425,122734,122850,123123,123218,123439,123721,123817,123911,124100,124237,124416,124500,124955,125312,125501,130205,130322,130511,130649,130922,131028,131216,131744
40,MX1084-2,121952,122035,122225,122320,122342,122414,122509,122555,,122807,122901,123017,123218,123323,123627,123817,124049,124143,124416,124638,124817,124911,125143,125312,125512,125606,130059,130344,130543,131206,131311,131510,131722,131933,132040,132250,132758
41,MX1105-2,123123,123144,123334,123356,123439,123501,123555,123627,123721,123849,123943,124100,124321,124427,124721,124922,125154,125250,125407,125617,125711,125805,125943,130121,130239,130300,130710,131006,131144,131554,131722,131911,132134,132440,132618,132736,133347
42,MZ3556-2,124321,124416,124605,124638,124721,124754,124817,124850,124922,125217,125312,125501,125722,125849,130216,130416,130700,130721,130838,131206,131344,131532,131711,131900,132051,132156,132607,132832,133137,133547,133726,133926,134103,134345,134524,134640,135205
43,MZ4072-2,125154,125407,125544,125606,125627,125722,125754,125827,125910,130132,130239,130355,130511,130616,130922,131006,131227,131333,131459,131816,131911,132005,132123,132301,132429,132502,132937,133242,133442,134009,134208,134324,134513,134817,134933,135038,135249
44,MZ3559-2,130605,130743,130911,131006,131039,131111,131133,131206,131249,131459,131554,131744,131911,132016,132334,132451,132726,132821,133042,133358,133453,133525,133759,133947,134136,134219,134629,134912,135100,135710,135837,140121,140323,140523,140700,140818,141301
45,MZ3978-2,132301,132440,132545,132640,132726,132821,132904,132958,133042,133220,133326,133431,133726,133904,134146,134334,134556,134723,134839,135122,135228,135344,135500,135649,135826,135910,140345,140755,140934,141228,141427,141543,141710,141953,142130,142258,142511
46,MZ3734-2,133726,133748,133936,134031,134052,134146,134240,134313,134345,134513,134607,134712,134955,135100,135428,135638,135743,135848,135943,140345,140439,140617,140901,141028,141205,141239,141710,142214,142405,142700,142806,142944,143122,143449,143606,143806,144059
47,MW3496-2,134556,134629,134745,134828,134850,134922,134955,135038,135122,135355,135500,135616,135837,140004,140312,140417,140639,140807,140934,141250,141406,141511,141710,141920,142152,142247,142733,143038,143333,143806,143932,144142,144323,144556,144736,144831,145431
48,MZ4228-2,135732,140015,140145,140239,140312,140356,140417,140501,140533,140850,141028,141144,141355,141521,141826,142047,142331,142438,142649,142922,143049,143122,143416,143606,143816,143900,144407,144704,145020,145410,145548,145810,150231,150548,150726,150821,151457
49,MZ3825-3,140722,140850,141017,141049,141100,141144,141205,141239,141323,141449,141554,141710,142025,142203,142606,142817,143100,143227,143449,143954,144121,144249,144451,144653,144831,144904,145348,145726,150031,150515,150653,150810,150937,151349,151457,151614,152309
50,MX1213-2,142427,142711,142900,142955,143038,143133,143205,143238,143344,143617,143722,143911,144048,144215,144535,144704,144947,145103,145242,145610,145726,145842,150053,150209,150326,150421,150905,151210,151400,152058,152226,152415,152636,152908,153046,153309,153908
51,MW5966-3,143639,143733,143911,143943,144005,144059,144121,144215,144249,144501,144631,144758,145052,145103,145442,145632,145915,150020,150220,150609,150714,150832,151054,151305,151457,151541,152025,152436,152657,153425,153552,153814,154047,154247,154425,154740,155403
52,MX1197-3,144204,144418,144607,144631,144736,144809,144831,144914,145009,145136,145231,145348,145537,145716,150020,150209,150504,150558,150714,151032,151126,151254,151541,151709,151908,152047,152531,152846,153035,153836,154003,154214,154403,154708,154826,155037,155635
53,MX1084-3,145526,145654,145842,145915,150009,150042,150104,150158,150252,150453,150558,150737,150937,151032,151435,151658,151941,152119,152426,153129,153236,153425,153709,153825,154120,154152,154635,155153,155540,155951,160108,160226,160447,160740,160907,161118,161709
54,MX1105-3,,150326,150504,150548,150631,150703,150759,150832,150916,151137,151232,151411,151541,151658,152036,152226,152520,152636,152752,153151,153330,153458,153742,154014,154152,154247,154740,155403,155551,155951,160108,160237,160447,160751,160929,161139,161730
55,MZ3556-3,151400,151457,151614,151647,151709,151814,151835,151919,151952,152119,152226,152353,152520,152625,153035,153151,153425,153552,153731,154130,154258,154414,154719,154847,155026,155120,155603,160014,160320,160846,161002,161247,161508,161857,162025,162204,162733
56,MZ4072-3,152531,152919,153108,153140,153203,153309,153330,153414,153508,153647,153752,153941,154225,154436,154751,154858,155131,155236,155457,155846,160046,160202,160425,160718,160929,161013,161519,161908,162204,162733,162851,163051,163252,163608,163714,163905,164242
57,MZ3559-3,154130,154519,154729,154826,154858,154931,154953,155037,155131,155352,155518,155646,155907,160003,160248,160353,160603,160708,160929,161236,161331,161436,161647,161847,162036,162120,162555,162946,163335,163854,164031,164253,164441,164737,164904,164937,165315
58,MZ3978-3,155802,160046,160237,160331,160425,160530,160552,160657,160813,161045,161150,161414,161625,161836,162249,162416,162840,162946,163135,163535,163640,163810,164009,164209,164336,164430,164904,165253,165852,170357,170557,170713,170914,171503,171630,171747,172104
59,MZ3734-3,161541,161803,161930,162014,162047,162142,162204,162300,162416,162606,162722,162924,163040,163135,163441,163703,163948,164042,164304,164630,164726,164853,165126,165315,165431,165515,165936,170524,170914,171536,171726,171926,172053,172347,172504,172548,173237
60,MW3496-3,162449,162711,162840,162924,162957,163051,163135,163219,163314,163441,163546,163714,163854,163948,164325,164452,164713,164810,165042,165410,165525,165620,165809,165947,170147,170241,170713,171557,172009,172714,172905,173129,173310,173805,173921,174100,175053
61,MZ4228-3,,163714,163915,163948,164009,164053,164126,164158,164242,164430,164546,164652,164948,165137,,,,170136,170335,170652,170809,170925,171147,171303,171430,171503,171947,172620,173024,173615,173721,173943,174144,174513,174713,174925,175728
62,MZ3825-4,163959,164158,164325,164347,164419,164514,164535,164630,164652,164853,165010,165115,165337,165536,165820,165936,170103,170158,170324,170524,170713,170757,171041,171231,171347,171430,171853,172431,172810,173353,173659,173932,174122,174502,174641,174915,175717
63,MX1435-0,164737,164748,164904,164926,164959,165115,165137,165221,165304,165453,165558,165748,170030,170230,170619,170820,171114,171241,171514,171747,171936,172020,172314,172504,172631,172714,173214,173638,173954,174546,174842,174947,175053,175558,175739,180002,180910
64,MZ3740-0,164810,165210,165337,165431,165453,165536,165620,165704,165748,165914,170030,170158,170429,170513,170820,171019,171303,171409,171536,171904,172031,172136,172453,172631,172821,172905,173415,173910,174313,174842,175104,175347,175547,175939,180152,180415,181015
65,MX1067-2,165126,170429,170546,170619,170641,170735,170831,170903,170958,171147,171231,171419,171652,171747,172158,172253,172504,172620,172748,173045,173203,173237,173520,173721,173859,173954,174430,174925,175230,180024,180226,180405,180615,180910,181037,181247,182016
66,MZ3956-2,165442,165653,165831,165925,165936,170019,170041,170125,170208,170346,170513,170735,171009,171052,171452,171630,171947,172053,172231,172609,172704,172748,172950,173203,173404,173415,173859,174313,174619,175136,175358,175558,175906,180259,180426,180626,181519
67,MX1213-3,170820,171430,171619,171703,171736,171820,171842,171926,172020,172209,172325,172526,172726,172950,173310,173437,173710,173827,174100,174451,174619,174758,174958,175158,175536,175621,180130,180415,180754,181530,181730,182016,182205,182533,182711,182943,183511
68,MX1197-4,172548,172714,172854,173001,173107,173140,173226,173331,173426,173615,173743,173932,174100,174206,174441,174619,174904,174958,175147,175503,175621,175801,180035,180152,180415,180510,180954,181436,181741,182154,182416,182616,182838,183133,183406,183628,184354
69,MW5936-2,,,,,,,,,,172737,172831,173034,173214,173510,173848,174038,174313,174430,174619,174936,175104,175158,175431,175621,175939,180035,180510,180827,181121,181826,182027,182227,182522,182911,183048,183217,184238
70,MX1105-4,173001,174111,174251,174324,174430,174451,174524,174619,174651,174853,174958,175125,175303,175409,175717,175833,180108,180203,180405,180743,180910,181048,181309,181458,181803,181826,182259,182511,182816,183121,183344,183617,183901,184216,184354,184543,185111
71,MW5966-4,173129,173321,173447,173531,173615,173743,173837,173932,174038,174240,174346,174513,174702,174842,175136,175230,175503,175610,175833,180405,180532,180648,180838,181015,181320,181414,181826,182100,182511,182816,183217,183416,183650,184027,184216,184448,184954
72,MX1084-4,174155,174925,175053,175136,175219,175252,175336,175420,175452,175644,175739,175906,180152,180321,180637,180816,181059,181153,181414,181803,181920,182016,182216,182354,182722,182754,183250,183544,183755,184343,184615,184827,185111,185455,185654,185938,190926
73,MZ3556-4,180604,180954,181142,181236,181258,181352,181425,181519,181625,181826,181920,182111,182343,182627,183005,183038,183333,183500,183850,184416,184615,184720,185038,185244,185633,185716,190149,190516,190916,191811,191937,192241,192420,192652,192821,192937,193420
74,MZ4072-4,181059,181519,181647,181803,181826,181920,181942,182027,182121,182259,182405,182605,182816,183027,183322,183438,183712,183817,184027,184459,184637,184753,185100,185255,185654,185738,190222,190527,190926,191821,191959,192252,192431,192703,192926,193147,193609
75,MZ3559-4,182449,182649,182827,182900,182932,183005,183027,183059,183133,183312,183406,183533,183701,183817,184027,184227,184510,184615,184900,185327,185600,185622,185811,185927,190327,190433,190905,191126,191315,192252,192514,192759,192937,193325,193452,193620,194104
76,MW4762-2,183511,184604,184742,184827,184849,184921,184943,185049,185122,185233,185349,185549,185727,185916,190244,190422,190705,190832,191116,191537,191655,191843,192158,192325,192619,192726,193209,193442,193821,194607,194828,195100,195218,195501,195627,195743,200237
77,MZ3978-4,183554,183850,184027,184111,184122,184216,184238,184310,184343,184532,184626,184849,185049,185158,185433,185622,185938,190043,190244,190759,190948,191254,191644,191916,192053,192115,192547,193020,193325,194159,194336,194502,194651,194839,195006,195100,195522
78,MZ3734-4,190411,190548,190716,190810,190832,190916,190959,191054,191116,191243,191348,191454,191633,191738,192021,192220,192514,192652,192831,193325,193442,193631,193832,194010,194231,194253,194755,195100,195251,200109,200226,200509,200603,200751,200930,201013,201405
79,MZ4228-4,192303,192336,192525,192547,192619,192641,192714,192810,192842,192937,193042,193158,193325,193420,193810,194021,194253,194430,194618,195027,195155,195312,195533,195721,195921,200004,200458,200930,201130,201806,201933,202121,202310,202711,202805,202911,203426
80,MZ3825-5,193020,193147,193325,193420,193431,193525,193537,193620,193653,193759,193905,194021,194220,194336,194629,194817,195100,195218,195501,195848,195953,200120,200353,200541,200803,200835,201258,201544,201849,202427,202638,202922,203143,203353,203426,203603,204131
81,MZ3740-1,193927,194104,194242,194314,194336,194441,194451,194546,194618,194734,194839,194944,195144,195240,195522,195638,195859,200004,200204,200458,200552,200635,200835,201002,201203,201236,201733,202005,202143,202649,202816,202944,203205,203552,203658,203920,204416
82,MW3496-4,,,,,,,,,,,,,,,,,,,,,,,,,,194137,194618,194901,195049,195859,200058,200309,200541,200751,200919,201013,201343
83,MZ3956-3,195038,195251,195417,195501,195544,195616,195649,195732,195815,195942,200047,200214,200425,200530,200930,201140,201427,201522,201722,202100,202205,202259,202449,202638,202838,202922,203353,203625,203814,204153,204310,204544,204733,205059,205205,205300,210006
84,MX1067-3,200730,200835,201002,201046,201057,201130,201151,201236,201258,201438,201522,201649,201911,202005,202259,202449,202733,202838,203005,203248,203404,203520,203709,203836,204003,204058,204544,204849,205049,205416,205531,205732,205932,210144,210312,210407,210850
85,MX1213-4,202016,202132,202310,202342,202405,202449,202511,202554,202638,202816,202933,203049,203332,203447,203742,203941,204226,204332,204555,204922,205016,205121,205310,205426,205553,205700,210144,210512,210712,211112,211239,211556,211746,211945,212102,212158,212558
86,MX1197-5,,,203625,203658,203731,203753,203814,,204014,204025,204120,204248,204438,204606,204911,205110,205343,205448,205700,205921,210028,210144,210334,210523,210650,210723,211206,211535,211735,212220,212326,212558,212726,212925,213052,213157,213821
87,MX1105-5,204153,205300,205416,205448,205520,205542,205616,205700,205732,205838,205932,210049,210301,210407,210701,210756,211039,211206,211451,211746,211913,212008,212147,212326,212453,212536,213009,213230,213429,213905,214032,214159,214443,214726,214904,214958,215608
88,MW5966-5,,,204427,204500,204511,204606,204628,204700,204722,204838,204922,205038,205238,205343,205710,205827,210100,210206,210334,210640,210745,210850,211017,211206,211356,211502,211923,212147,212315,212620,212748,213009,213157,213451,213619,213759,214242
89,MZ3556-5,210206,210356,210534,210607,210629,210650,210712,210756,210839,210956,211101,211239,211418,211524,211851,212051,212326,212453,212737,213030,213135,213230,213429,213556,213759,213854,214326,214621,214810,215420,215536,215809,220041,220232,220359,220453,220833
90,MZ4072-5,210912,211502,211651,211735,211807,211851,211913,211956,212029,212147,212253,212409,212558,212726,213041,213219,213440,213545,213726,214054,214137,214242,214432,214621,214810,214832,215315,215630,215820,220526,220641,220822,221021,221431,221536,221652,222232
91,MZ3559-5,212358,212504,212641,212714,212759,212831,212915,212947,213020,213114,213208,213324,213451,213641,213938,214126,214348,214443,214653,214926,215020,215125,215326,215514,215737,215831,220359,220631,220811,221631,221759,222021,222148,222547,222714,222821,223400
92,MZ3978-5,213714,213821,213927,213959,214021,214115,214148,214221,214253,214410,214515,214631,214842,215041,215315,215431,215703,215820,215947,220326,220431,220526,220748,220938,221148,221253,221727,222032,222326,223338,223516,223624,223750,224141,224258,224437,224709
93,MZ3734-5,215231,215326,215503,215525,215547,215619,215641,215714,215748,215853,220019,220136,220410,220514,220748,220927,221158,221304,221536,221810,221905,221959,222116,222315,222442,222526,223031,223422,223634,224814,224920,225036,225215,225426,225552,225636,225941
94,MW3496-5,220210,220420,220537,220609,220631,220738,220759,220905,220938,221104,221221,221347,221536,221631,221959,222043,222304,222431,222642,222948,223053,223138,223349,223550,223718,223812,224247,224626,224814,225552,225730,225857,230130,230415,230520,230732,231026
95,MZ4228-5,221452,221525,221642,221714,221738,221810,221832,221916,221937,222043,222148,222253,222442,222547,222821,222958,223233,223317,223454,223739,223845,223928,224214,224331,224459,224542,225014,225226,225415,230310,230426,230627,230743,231026,231134,231356,231556
96,MZ3825-6,222631,222853,223020,223115,223125,223211,223233,223305,223338,223433,223527,223645,223917,223950,224331,224448,224604,224659,224920,225226,225353,225458,225636,225814,225930,230024,230426,230827,231015,231617,231733,231838,232039,232313,232419,,
97,MX1213-5,223305,223950,224109,224131,224152,224236,224309,224353,224416,224532,224637,224753,224952,225109,225437,225614,225836,225941,230152,230415,230510,230554,230732,230837,230953,231026,231501,231816,232007,,,,,,,,
98,MW3204-0,224542,224615,224742,224825,224847,224931,225003,225047,225131,225237,225404,225531,225719,225847,230141,230332,230605,230649,230837,231156,231302,231429,231617,231744,231911,232007,,,,,,,,,,,
99,MX1197-6,225237,225259,225415,225447,225520,225542,225614,225647,225730,225836,225941,230035,230259,230354,230616,230721,231004,231109,231302,231617,231712,231755,231933,232039,232145,232219,,,,,,,,,,,
100,MW5966-6,230710,230816,230943,231015,231037,231109,231134,231207,231251,231345,231450,231607,231816,231911,232157,232241,,,,,,,,,,,,,,,,,,,,,
101,MX1105-6,231134,232018,232123,232157,232219,232241,232313,232346,232419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
