,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
27,MS2259-3,141826,142027,142312,142607,142832,143159,143454,143611,143740,143919,144036,144120,144300,144642,145043,145210,145338,145505,145635,145741,145836,150109,150346,150536,150630,150832,151000,151106,151222,151328,151541,151647,151731,151847,152015,152327,152455,,152857,152941,153025,153225,153342,,153826,,154228,154356,154502,154726,154937,155010,,155705,155845,155951,160120,160226,160511,160606,160733,160851,160956,161502,161748,162020,162231,162325,162505,162611,162835,,163523,164030,164136,164515
28,MP5834-2,,143930,144214,144418,144810,145138,145411,145613,150003,150133,150323,150419,150619,151011,151423,151603,151709,151858,152015,152243,152338,152611,152835,153047,153141,153404,153637,153721,153932,154039,154217,154312,154345,154451,154608,154937,155126,155432,155538,155633,155728,155929,160058,160406,160606,160755,161040,161208,161302,161524,161737,161820,162431,162750,163014,163132,163323,163418,163545,163651,163756,163902,164030,164526,164854,165033,165211,165328,165549,165739,165857,170047,170500,171220,171420,171739
29,MW2856-3,145210,150036,150323,150525,150927,181251,181430,181619,182045,182214,182355,182500,182628,183018,183513,183748,183915,184116,184211,184519,184614,185028,185412,185636,185658,185836,185941,190036,190205,190259,190406,190544,190628,190712,190840,191136,191326,191516,191633,191751,191835,192003,192108,192214,192426,192543,192816,192922,193028,193134,193302,193345,193928,194140,194329,194425,194531,194636,194814,,195036,195130,195248,195743,200027,201000,201150,201343,201524,201726,201843,201938,202106,202413,202519,202711
30,MW2390-3,152145,152433,152717,153003,153509,153804,154017,154144,154440,154535,154652,154832,154937,155306,155705,155929,160025,160226,160311,160511,160606,160924,161135,161335,161419,161619,161748,161831,162042,162147,162231,162347,162431,162600,162803,163108,163301,163545,163734,163851,163934,164136,164326,164620,164759,164905,165222,165349,165549,165823,165941,170036,170554,170817,171018,171158,171314,171409,171558,171716,171844,171939,172119,172649,172934,173218,173335,173452,173726,174044,174212,174403,174815,175450,175726,180106
31,MW3053-3,153520,154028,154155,154356,154737,155021,155222,155422,155716,155812,160036,160215,160300,160638,160956,161146,161230,161419,161502,161703,161809,162114,162347,162611,162705,162908,163036,163132,163250,163356,163450,163640,163651,163724,163851,164231,164347,164526,164715,164810,164843,165022,165127,165433,165634,165812,170058,170214,170405,170532,170733,170817,171336,171547,171811,171951,172057,172214,172406,172500,172649,172744,172913,173441,173726,174117,174351,174457,174754,174954,175121,175312,175629,180149,180339,181006
32,MW5645-0,,160226,160511,160755,161241,161630,161737,161958,162454,162600,162716,162813,162952,163345,163746,163956,164041,164231,164326,164620,164759,165106,165411,165634,165728,165941,170130,170237,170532,170627,170733,170828,170912,171029,171147,171536,171716,171917,172046,172203,172237,172427,172555,173018,173156,173346,173714,173927,174055,174329,174541,174637,175132,175429,175640,175821,180233,180350,180542,180710,180838,181006,181134,181652,182056,182555,182734,183040,183324,183557,183759,184010,184614,185339,185517,185930
33,MW3528-4,161441,,,,,,,,,,,,,,,,,,,,,,,163651,163734,163923,164052,164147,164326,164409,164515,164620,164715,164821,164938,165338,165528,165823,165919,170025,170058,170237,170405,170722,170934,171050,171431,171547,171632,171939,172046,172141,172722,172956,173156,173324,173430,173547,173726,173821,174011,174044,174234,174721,175037,175429,175545,175714,175948,180117,180244,180436,180710,181207,181313,181832
34,MS1695-4,161714,162104,162442,162716,163132,163512,163734,163945,164158,164304,164526,164631,164726,165044,165455,165611,165655,165845,165930,170152,170332,170554,170805,171018,171101,171304,171431,171514,171705,171750,171844,172002,172024,172057,172203,172511,172700,172851,172945,173102,173135,173324,173441,173821,173949,174044,174351,174447,174626,174859,175048,175132,175629,175948,180201,180255,180615,180721,180911,180955,181112,181217,181335,181832,182107,182555,182734,183007,183240,183408,183557,183737,184424,185017,185244,185540
35,MX1544-0,163840,163934,164209,164558,164843,165127,165306,165444,165644,165812,165952,170130,170248,170627,171018,171158,171242,171409,171503,171728,171833,172237,172511,172711,172733,172902,173040,173113,173346,173430,173514,173609,173631,173714,173832,174201,174329,174519,174648,174815,174910,210400,210455,210855,211116,211246,211541,211657,211846,212014,212119,212226,212649,212838,213017,213123,213240,213334,213451,213546,213652,213737,213905,214405,214734,214840,214957,215052,215304,215548,215704,215821,215937,220256,220425,220614
36,MW2780-4,165211,165506,165655,165845,170310,170700,170754,170934,171112,171209,171431,171525,171654,172013,172406,172522,172605,172755,172840,173040,173156,173536,173949,174140,174201,174403,174530,174626,174826,174932,175016,175143,175228,175250,175356,175726,175926,180244,180317,180414,180447,180648,180743,181134,181240,181357,181714,181905,182034,182310,182439,182511,183832,184044,184255,184435,184625,184805,184944,185039,185159,185244,185401,185836,190216,190840,191041,191243,191622,191729,191857,192014,192554,193156,193418,193556
37,MS2259-4,,171928,172152,172332,172700,,173357,173514,173547,173631,173821,173905,173927,174245,174659,174815,174921,175037,175216,175407,175523,175810,180317,180531,180615,180743,180911,181006,181112,181207,181251,181346,181441,181619,181737,182152,182310,182545,182628,182745,182829,183007,183102,183219,183440,183546,183832,183937,184022,184306,184457,184541,185222,185412,185614,185720,190058,190205,190322,190417,190533,190639,190755,191326,191717,192046,192321,192605,193006,193112,193313,193545,193713,194033,194234,194509
38,MP5834-3,172840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,MW3098-0,180149,,,,,,,,,,,,,,,,,,,,,,184306,184519,184552,184732,184911,185028,185211,185255,185339,185550,185636,185814,190003,190333,190449,190617,190723,190829,190913,191030,191136,191505,191644,191740,192035,192214,192437,192659,192849,192933,193356,193702,193905,194022,194151,194307,194436,194604,194731,194836,195025,195531,195848,200833,201106,201258,201502,201630,201748,201916,202033,202402,202519,202755
40,MW3053-4,,182310,182628,182902,183335,183641,183843,184306,184531,184710,184838,185006,185111,185456,185919,190143,190227,190406,190523,190829,191008,191348,191633,191846,191940,192130,192259,192343,192543,192648,192805,192944,193039,193112,193218,193556,193737,193938,194056,194202,194234,194351,194458,194614,194709,194847,195152,195259,195426,195659,195837,195921,200345,200619,200811,200905,201022,201117,201247,201407,201513,201608,201810,202306,202615,202830,202959,203116,203244,203434,203551,203710,203848,204122,204251,204440
41,MW2390-4,,185147,185328,185636,190216,190449,190639,190902,191326,191421,191538,191729,191918,192259,192637,192827,192922,193112,193156,193335,193407,193556,193821,194022,194056,194234,194351,194458,194614,194709,194803,194941,195025,195108,195203,195520,195615,195754,195848,200005,200049,200206,200323,200419,200535,200619,200938,201044,201150,201418,201535,201630,202044,202255,202435,202530,202627,202733,202903,203010,203149,203233,203400,203848,204155,204418,204545,204640,204852,204946,205136,205243,205349,205643,205726,210021
42,MW3528-5,,191644,191918,192237,192459,192732,192933,193112,193451,193640,193905,194011,194202,194542,194941,195119,195203,195321,195426,195637,195743,200005,200206,200408,200503,200652,200833,200938,201139,201225,201321,201502,201545,201619,201737,202033,202255,202457,202604,202700,202733,202903,203021,203328,203529,203603,203921,204038,204144,204418,204524,204607,205041,205243,205421,205548,205654,205726,205905,210021,210138,210222,210349,210906,211202,211435,211635,211752,211952,212141,212248,212415,212521,212743,212955,213123
43,MS1695-5,,194044,194245,194425,194647,194909,195108,195226,195415,195531,195710,195848,200111,200441,200844,201000,201106,201225,201258,201513,201608,201821,202044,202244,202317,202457,202552,202649,202852,202948,203032,203149,203222,203255,203400,203648,203732,203953,204100,204155,204229,204418,204513,205030,205243,205359,205726,205832,210021,210115,210222,210306,210800,210949,211150,211257,211446,211530,211657,211802,211919,212035,212203,212649,212944,213207,213513,213641,213821,213916,214036,214204,214310,214650,214851,215052
44,MW2780-5,,,202328,202457,202903,203116,203338,203456,203648,203815,204027,204206,204356,204702,205030,205147,205221,205421,205515,205643,205715,205915,210200,210400,210433,210600,210716,210800,210855,211000,211044,211116,211139,211202,211308,211624,211802,211919,212046,212203,212248,212415,212510,212805,212933,213017,213345,213440,213546,213703,213759,213832,214237,214427,214606,214745,214840,214924,215041,215157,215326,215421,215526,220009,220256,220436,220603,220732,220827,220943,221101,221155,221323,221556,221726,221843
45,MS2259-5,,204100,204345,204502,204640,204914,205041,205232,205359,205515,205704,205948,210149,210455,210844,211000,211022,211213,211235,211351,211435,211635,211857,212057,212141,212310,212426,212510,212743,212827,212911,213017,213038,213156,213301,213608,213748,,,214142,214226,214354,214449,214829,215052,215209,215453,215559,215810,215915,220020,220104,220519,220743,220932,221027,221133,221250,221418,221512,221618,,221843,222350,222616,222901,223007,223149,223244,223433,,,,224026,224058,224417
46,MW3098-1,,210306,210455,210655,210811,,211235,211341,211635,211752,211941,212035,212226,212543,212944,213100,213123,213240,213345,213535,213619,213810,214025,214226,214310,214438,214554,214650,214840,214924,215008,215052,215114,215231,215359,215726,215937,220126,220223,220351,220425,220530,220637,220954,221301,221323,221702,221821,221854,222127,222317,222402,222912,223138,223306,223455,223624,223708,223836,223931,224120,224215,224343,224850,225145,225440,225559,225654,225832,225949,230043,230200,230328,230530,230616,230755
47,MW2390-5,,212046,212214,212404,212521,212805,213017,213111,213312,213407,213524,213748,213950,214259,214616,214756,214840,214946,215019,215146,215231,215453,215704,215853,215915,220042,220201,220256,220425,220519,220603,220659,220743,220827,220932,221217,221356,221629,221726,221832,221927,222043,222138,222233,222402,222435,222710,222807,222945,223051,223222,223306,223752,223942,224131,224227,224354,224500,224639,224733,224839,224923,225039,225548,225821,225916,230043,230149,230233,230339,230457,230554,230700,231007,231050,231145
48,MW3528-6,213938,214153,214438,214628,214840,215135,215304,215421,215737,215821,220009,220053,220201,220530,220921,221101,221133,221250,221323,221440,221512,221714,221938,222200,222233,222402,222530,222605,222710,222754,222829,222923,222956,223040,223149,223444,223635,223803,223847,224004,224047,224142,224249,224544,224700,224828,225101,225208,225241,225451,225559,225643,230054,230255,230435,230605,230700,230755,230901,230956,231050,231145,231335,231832,232105,232245,232403,232541,232636,232803,232920,,,,,
49,MS1695-6,,220201,220508,220648,220827,221217,221407,221545,221810,221927,222116,222222,222402,222710,223051,223211,223233,223400,223506,223635,223708,224131,224354,224555,224628,224754,224912,224945,225112,225156,225230,225346,225357,225440,225548,225854,230021,230233,230339,230435,230508,230627,230722,231050,231251,231408,231653,231759,231832,232054,232201,232245,232647,232931,,,,,,,,,,,,,,,,,,,,,,
50,MX1544-1,222032,222222,222446,222605,222923,223222,223528,223803,224204,224300,224428,224511,224805,225123,225513,225643,225715,225821,225916,230043,230139,230328,230530,230734,230818,231007,231123,231156,231346,231430,231503,231609,231653,231726,231821,232116,232256,232508,232552,232709,232741,232858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MW2780-6,223858,224026,224238,224500,224700,225017,225133,225346,225654,225738,225843,225916,230021,230328,230700,230829,230912,231018,231112,231324,231408,231547,231832,232021,232054,232223,232318,232351,232541,232614,232647,232730,232803,232931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MS2259-6,,230541,230755,230912,231039,231229,231346,231503,231737,231810,232000,232043,232212,232519,232847,232953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
