,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6482-0,,,,,,,,,,,,,,,,070107,070213,072027
1,MW4705-0,,,,,,,,,,,070107,070833,071105,071242,071358,071430,071557,071933
2,AA7536-0,,,,,,,,,070107,,070623,071911,072049,072227,072332,072427,072543,073015
3,MW4366-0,070107,070340,070655,070822,070938,071011,071231,071358,071430,072111,072310,073614,073858,074154,074259,074418,074607,074957
4,AA7322-0,070822,071043,071514,071557,071734,071828,072027,072121,072205,072649,072859,074016,074205,074418,074524,074640,074735,075242
5,AA7440-0,072049,,072510,072710,072816,072848,073004,073048,073131,073614,073753,074925,075157,075347,075452,075619,075756,080017
6,AA6952-0,073352,,074640,074830,074957,075103,075147,075315,075420,080049,080320,081719,082003,082318,082435,082530,082718,083309
7,AA7195-0,093643,093705,073709,073837,073942,074016,074110,094912,094956,074852,075136,080658,101130,081415,081520,081625,081730,102203
8,AA7488-0,,075231,075608,075817,075944,080017,080205,080342,080447,081025,081309,082814,083109,083320,083426,083531,083710,084037
9,AA7492-0,,080049,080352,080447,080625,080709,080858,081035,081119,,082235,,084414,084636,084741,084847,085036,085436
10,AA7149-0,080847,081035,081404,081636,081751,081856,081940,082046,082140,082836,083036,085308,085552,085803,085919,090025,090152,090446
11,AA7101-0,081824,082119,082508,082635,082803,082836,082952,083120,083153,083932,084226,090130,090351,090541,090656,090740,090909,091247
12,AA7530-0,,,,,,,,,,,,,,,,081950,100226,100625
13,AA6482-1,,,,083626,083754,083848,084016,084142,084236,085119,,,,,,,,092151
14,MW4705-1,083921,084037,084331,084436,084553,084658,084847,084941,085036,085709,090003,091247,091530,091730,091836,091930,092014,092354
15,AA7637-0,084730,084952,085319,085425,085541,085636,085731,085836,085919,090519,090718,091930,092119,092257,092415,092520,092636,093057
16,AA7536-1,,,090014,090047,090202,090235,,,,,,,,,,,,093904
17,MW4366-1,090508,090635,091109,091225,091403,091457,091635,091741,091836,092552,092824,094104,094325,094630,094746,094851,095017,095604
18,AA7322-1,091352,091436,091719,091836,091941,092025,092151,092257,092343,092824,093151,094220,094630,094724,094851,094956,095112,095753
19,AA7440-1,092940,,093705,093759,093925,093958,094126,094220,094304,094912,095101,100446,100741,100952,101108,101140,101318,101658
20,AA6952-1,094735,,095510,095637,095836,095909,100025,100142,100226,,101539,102623,,103253,103409,103514,103630,104102
21,AA7706-0,,,100352,100551,100658,100730,100836,100930,101014,101814,102109,103420,103850,104029,104146,104241,104357,105049
22,AA7488-1,100658,101035,101339,101507,101636,101731,101814,101908,101940,102457,102749,103734,104018,104208,104325,104357,104503,105122
23,AA7149-1,,,,102634,102749,102823,102917,103011,103105,103828,104157,105531,105824,110056,110201,110255,110400,110810
24,AA6482-2,102906,103138,103514,,,,,,104252,105027,105332,110705,110958,,,,111839,112100
25,AA7101-1,103912,104051,104408,104535,104651,104806,105005,105111,105154,105845,110223,111418,111640,111850,111955,112100,112228,112546
26,MW4705-2,104806,104828,105249,105415,105531,105614,105802,110013,110107,110654,110948,112144,112430,112651,112756,112902,113041,113357
27,AA7536-2,,105907,110400,110538,,110737,110926,111009,111052,,,113219,113241,113713,113840,113934,114101,114437
28,MW4366-2,111020,111146,111534,111651,111817,111901,112028,112133,112241,112829,113052,114553,114908,115150,115308,115413,115613,120603
29,AA7322-2,111817,112050,112408,112607,112734,112807,112851,113020,113103,113619,113956,115225,115446,115646,115751,115845,120024,120603
30,AA7530-1,112829,113136,113441,113535,113724,113818,113945,114101,114206,114846,115246,120319,120614,120836,120931,121036,121152,121646
31,AA7492-1,114448,114709,115045,115225,115413,115507,115729,115929,120035,120730,121014,122349,122726,122936,123041,123146,123323,123922
32,AA7440-2,115551,115751,120046,120319,120435,120519,120646,120741,120836,121402,121657,122810,123102,123323,123428,123502,123618,124051
33,AA7195-1,115718,121036,121225,121456,121624,121646,121803,121930,122035,142835,122926,123944,144518,144739,144846,145004,145112,145510
34,AA6952-2,121603,,122150,122400,122526,122620,122758,123030,123113,123723,123933,,125552,125814,125909,130057,130213,130836
35,AA7488-2,,123041,123406,123513,123629,123723,123901,124018,124112,124616,124909,130245,130531,130709,130814,130908,131035,131257
36,AA7149-2,123933,124355,124732,125004,125120,125152,125320,,,130057,130403,131751,,,132318,132424,132551,132907
37,AA6482-3,125403,125625,125920,130119,130245,130340,130437,130626,130709,131318,131507,132730,133034,133305,133421,133536,133736,134701
38,MW4705-3,,130814,131224,131423,131539,131624,131729,131834,131939,132446,132741,133746,134029,134250,134405,134523,134617,135027
39,AA7536-3,,,132708,132907,133044,133138,,,,,,135226,135520,135711,135805,135911,135943,140005
40,MW4366-3,133432,133609,134007,134217,134416,134512,134628,134817,134911,135711,135954,141309,141613,141929,142046,142213,142307,142814
41,AA7322-3,134501,134755,135121,135331,135459,135531,135711,135816,135900,140545,140900,142046,142329,142551,142707,142814,142930,143403
42,AA7440-3,135459,135805,140131,140259,140407,140440,140523,140618,140722,141436,141708,142835,143119,143257,143413,143519,143646,144140
43,AA6952-3,141940,142435,142645,142908,143046,143140,143413,143541,143635,,144507,,150046,150431,150554,150709,150847,151332
44,AA7488-3,143108,143246,143602,143813,143940,144014,144202,144256,144339,145029,145301,150344,150648,150825,150955,151017,151205,151554
45,AA7149-3,144108,,145029,145217,145333,,,,,,,152311,152554,152810,152904,153020,153143,153717
46,AA6482-4,150024,170604,171047,171236,171414,171537,171646,171834,171931,,,,,,,,175524,180154
47,MW4705-4,151259,151503,151848,152112,152238,152333,152521,152741,152821,153418,153717,155128,155428,155649,155805,155916,160036,160705
48,AA7536-4,152333,152712,152926,153052,153158,153303,153335,153513,153617,154225,154358,,160204,,182030,,,
49,MW4366-4,154025,154237,154636,154919,155056,155139,155404,155544,155639,160253,160531,162933,163248,163550,163708,163824,163951,164647
50,AA7101-2,154908,155439,155711,155916,160026,160120,160339,160446,160609,,161456,163524,163824,164134,164253,164353,164531,165002
51,AA7440-4,155827,160026,160317,160446,160609,160654,161002,161107,161150,161720,162012,164124,164415,164752,164908,164940,165132,165435
52,AA7195-2,,161528,161745,162125,162252,162409,162610,162817,162911,163646,163918,,,170659,170826,170930,171003,171447
53,MW4892-0,161745,161924,162220,162450,162610,162644,162922,163100,163203,163813,164027,170215,170520,170858,171014,171058,171203,171624
54,AA6952-4,162136,,162644,162817,162922,163006,163111,163248,163321,163929,164230,170320,170520,170942,171047,171142,,171718
55,AA7706-1,162828,163203,163524,163747,163907,164003,164207,164331,164436,165109,165521,171352,171646,171931,172047,172152,172301,172757
56,AA7488-4,,163824,164207,164331,164507,164553,164835,164929,165035,165649,170027,172301,172613,173030,173146,173251,173356,173818
57,AA7149-4,164156,,,,,,,,,,,172530,,173356,173523,173629,173746,174316
58,MW3346-0,165458,165638,170005,170226,170320,170437,170626,170731,170826,171458,171729,173451,173746,174240,174410,174515,174621,175206
59,AA7492-2,171130,,171823,172036,172141,172225,172403,172508,172541,,173545,175013,175311,175524,175702,175815,175953,180545
60,MW4705-5,172519,172637,172946,173051,173208,173313,173407,173545,173629,174316,174653,180143,180451,180842,181003,181059,181249,181936
61,AA7530-2,174018,174156,174537,174653,174831,174903,175001,175111,175227,180249,180703,182302,182743,183131,183309,183426,183639,184313
62,AA7322-4,174240,,175027,175311,175430,175535,175640,175837,175942,180735,181216,182721,182942,183353,183520,183616,183755,184324
63,AA7440-5,175416,175629,175931,180059,180205,180300,180513,180652,180735,181407,181610,183237,183520,183817,183934,184030,184113,184609
64,MW4366-5,175909,180059,180406,180451,180556,180703,180842,181003,181046,181759,181925,183426,183712,183934,184041,184157,184324,184915
65,AA7101-3,180440,180919,181154,181430,181610,181704,181915,182240,182345,183109,183404,185138,185614,185814,185934,190040,190207,190832
66,AA6952-5,181504,,182009,182219,182345,182428,182605,182858,182942,183744,,,,185848,190008,190051,190145,190714
67,MW4892-1,182146,182417,182804,183025,183203,183258,183459,183902,184019,184758,185021,190452,190759,191059,191203,191320,191516,191920
68,AA7706-2,184157,184313,184631,184832,184948,185054,185218,185658,185803,190302,190557,191823,192115,192413,192528,192601,192656,193203
69,AA7488-5,185355,185512,185814,190019,190145,190218,190420,190714,190759,191247,191621,192802,193045,193321,193437,193556,193746,194302
70,AA7149-5,185910,,190503,190651,190759,190842,190941,191142,191225,191750,191855,193203,193459,193757,193914,194009,194114,202016
71,AA6482-5,191037,191236,,,,,,,,,,194146,194418,194629,194734,194839,195006,195321
72,AA7492-3,191946,,192445,192633,192824,192929,193034,193310,193354,193830,194031,195122,195353,195616,195722,195816,195943,200355
73,MW4705-6,193448,193608,193946,194052,194219,194302,194418,194607,194701,195227,195554,200800,201106,201351,201518,201624,201729,202016
74,AA7322-5,194513,194807,195111,195227,195342,195425,195616,195806,195900,200500,200845,202016,202215,202428,202533,202627,202838,203048
75,MW4366-6,195710,200016,200249,200511,200653,200728,200834,200928,201044,201529,201729,203004,203204,203354,203510,203607,203722,204121
76,AA7440-6,201613,201740,202016,202215,202331,202428,202606,202732,202827,203415,203650,204807,205017,205229,205345,205450,205629,210034
77,AA6952-6,203405,203650,203911,204059,204205,204238,204345,204525,204619,,205345,210457,,210832,210937,211022,211222,211604
78,AA7488-6,205607,205712,205946,210200,210320,210414,210556,210714,210821,211351,211647,212811,213021,213219,213313,213418,213548,213842
79,AA7149-6,211434,211719,212024,212140,212307,,,,,,,,,,,215327,222203,
80,AA6482-6,213715,213854,214129,214353,214515,214601,214738,214905,214948,215515,215652,221037,221238,221427,221532,221638,221743,222237
81,MW4705-7,215105,215305,215642,215851,220050,220122,220532,220647,220815,221449,221804,222946,223145,223345,223450,223606,223701,224007
