,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070120
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070107,070425,070635,070848,070953,071109,071153,071259,071353,071415,071459,071542,071603,071731,071825
2,MZ3978-0,,,,,,,,,,,,,070107,070120,070226,070331,070425,070719,070814,070931,071120,071204,071248,071415,071753,072004,072153,072310,072426,072510,072616,072649,072743,072805,072848,072910,073037,073121
3,MZ3987-0,,,,,070107,070320,070403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,074640
4,MX1213-0,070107,070120,070226,070425,070614,070848,071048,071215,071332,071531,071647,072153,072237,072332,072459,072605,072700,072910,073015,073121,073215,073309,073425,073614,073953,074153,074331,074451,074557,074630,074724,074757,074830,074841,074914,074958,075115,075158
5,MZ4228-0,070814,070921,071153,071342,071625,071920,072037,072153,072310,072627,072711,073215,073320,073436,073603,073658,073752,074037,074153,074310,074353,074440,074513,074640,075053,075303,075442,075559,075716,075759,075916,080010,080054,080116,080159,080232,080348,080443
6,MX1197-0,071237,074048,074451,074757,075126,075548,075737,075916,080105,080337,080642,081159,081304,081504,081652,081757,081903,082229,082345,082534,082629,082702,082818,083006,083343,083544,083900,084006,084111,084144,084250,084322,084406,084429,084451,084512,084629,084723
7,MZ4072-0,072015,072121,072510,072700,073005,073425,073603,073858,074059,074440,074557,075115,075220,075347,075548,075643,075737,075959,080054,080159,080337,080421,080504,080621,080905,081054,081232,081348,081504,081525,081631,081725,081808,081841,081935,081957,082113,082156
8,MZ3559-0,072353,072459,072711,072859,073153,073531,073709,073953,074237,074608,074757,075325,075431,075559,075748,075853,075959,080210,080304,080443,080548,080642,080811,081000,081315,081631,081808,081957,082124,082240,082345,082440,082523,082557,082640,082723,082839,082923
9,MW5936-0,,072910,073121,073447,073614,073858,074142,074321,074608,074841,074958,075515,075611,075716,075916,080010,080105,080337,080443,080610,080738,080811,080844,081011,081326,081641,081808,082008,082135,082251,082407,082440,082534,082607,082702,082745,082850,082934
10,MZ3956-0,073226,073542,073836,074153,074440,074841,074936,075209,075431,075705,075959,080443,080610,080727,080833,080938,081043,081326,081431,081547,081735,081819,081903,081957,082313,082451,082651,082756,082901,082945,083028,083122,083206,083227,083300,083332,083438,083522
11,MW5943-0,074502,074841,075158,075420,075759,080105,080326,080504,080716,081105,081254,081808,081903,082019,082145,082251,082345,082839,082945,083111,083206,083249,083416,083533,083838,083944,084155,084333,084451,,,,084806,084839,084901,084933,085050,085144
12,MW5966-0,074713,075126,075515,075759,080421,080704,080811,080927,081116,081431,081641,082207,082302,082407,082546,082629,082723,082934,083028,083155,083343,083416,083438,083606,083933,084111,084312,084417,084523,084618,084712,084806,084828,084850,084933,084956,085101,085144
13,MX1067-0,075632,075927,080410,081254,081514,081924,082156,082345,082546,082955,083322,083900,084027,084301,084545,084701,084755,085006,085112,085240,085407,085501,085617,085816,090153,090320,090520,090625,090741,090825,090952,091036,091120,091203,091236,091258,091425,091541
14,MX1084-0,080221,080443,080916,081714,082124,082512,082756,082923,083144,083606,083911,084451,084545,084723,084901,085006,085101,085323,085417,085544,085743,085805,085826,085953,090258,090436,090636,090730,090836,090909,091014,091047,091131,091214,091258,091319,091436,091530
15,MX1105-0,080359,081021,081337,081924,082345,082712,082839,082955,083155,083617,083922,084512,084618,084733,084923,085017,085122,085345,085501,085617,085743,085826,085848,090037,090436,090603,090752,090847,090952,091025,091131,091225,091258,091341,091414,091447,091625,091719
16,MX1135-0,,081841,082135,082407,082807,083206,083500,083649,084027,084417,084556,085207,085323,085450,085700,085805,085920,090226,090331,090520,090614,090646,090825,090931,091258,091519,091730,091836,091930,092003,092130,092203,092236,092309,092354,092417,092545,092639
17,MZ3556-0,082618,082850,083206,083533,083849,084239,084440,084701,084839,085218,085356,085931,090047,090258,090636,090741,090858,091120,091225,091330,091425,091458,091614,091741,092119,092309,092439,092556,092650,092723,092807,092840,092902,092924,093008,093030,093157,093251
18,MZ3734-1,083416,083649,084027,084239,084512,084945,085207,085450,085848,090247,090425,090931,091025,091203,091319,091425,091541,091825,091919,092025,092152,092236,092257,092417,092723,092829,093008,093113,093230,093324,093418,093502,093525,093546,093641,093703,093819,093902
19,MZ3740-1,084945,085251,085533,085743,090026,090342,090646,090847,091131,091341,091625,092141,092236,092343,092534,092617,092756,092946,093040,093230,093346,093429,093546,093714,094101,094311,094427,094543,094659,094742,094910,094943,095027,095059,095154,095216,095354,095459
20,MZ3978-1,090520,090858,091152,091414,091719,092119,092428,092617,092913,093157,093513,094040,094134,094250,094438,094543,094659,094921,095027,095154,095238,095321,095426,095531,095825,095942,100226,100353,100459,100532,100649,100721,100743,100805,100859,100921,101027,101110
21,MZ3987-1,091857,092214,092650,092913,093418,093819,094040,094239,094521,094838,095005,095604,095720,095858,100025,100131,100237,100627,100732,100910,101049,101143,101300,101416,101732,101910,102110,102217,102322,102406,102711,102817,102901,102923,103017,103038,103144,103332
22,MX1213-1,093135,093302,093608,093819,094101,094405,094648,094816,095016,095248,095604,100131,100237,100342,100521,100605,100711,100932,101027,101143,101249,101322,101500,101648,102015,102300,102428,102544,102700,102733,102839,102912,102955,103017,103100,103122,103216,103332
23,MZ4228-1,094217,094344,094648,094943,095205,095509,095647,095836,100153,100448,100627,101132,101238,101416,101605,101710,101816,102048,102154,102300,102417,102501,102617,102733,103038,103205,103416,103521,103617,103700,103817,103912,103944,103955,104040,104102,104208,104314
24,MX1105-1,112546,112746,113114,113359,113516,114526,114924,115345,115702,120113,120409,120914,121019,121146,121431,121558,121703,121936,122113,122312,122512,122607,122736,122913,123301,123524,123807,123922,124039,124134,124312,124406,124438,124500,094500,124627,124754,124900
25,MZ4072-1,095016,095154,095553,095858,100226,100711,100859,101027,101322,101721,101848,102355,102501,102617,102817,102923,103017,103300,103405,103521,103700,103733,103817,103944,104230,104347,104525,104631,104747,104820,104936,105019,105041,105103,105146,105208,105335,105430
26,MZ3559-1,095920,100226,100532,100859,101121,101427,101648,101932,102205,102522,102850,103416,103510,103638,103817,103955,104051,104241,104347,104525,104631,104714,104841,104957,105252,105419,105535,105640,105757,105830,105935,110007,110040,110102,110134,110229,110335,110429
27,MW5936-1,101005,101038,101500,101754,102143,102501,102744,103100,103405,103828,104124,104736,104841,105019,105208,105303,105357,105630,105757,110007,110124,110157,110240,110356,110745,110945,111155,111312,111406,111439,111556,111629,111650,111723,111756,111817,111934,112006
