,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
42,AA7488-3,132942,133351,133601,,134058,134509,134752,135236,140259,140355,140440,,140729,140815,141037,141142,141325,141514,141619,141714,141902,142124,142229
43,AA7149-3,134108,134709,134919,135247,135616,135828,140100,140407,141452,141608,141714,,,,,,,,,,,143603,143636
44,AA6482-3,135616,135922,140227,140608,141015,141142,141514,142030,143310,143404,143509,143647,144025,144130,144414,144519,144740,144846,144952,145100,145237,165300,190436
45,MW4705-3,141047,141336,141608,141945,142218,142439,142723,143027,144224,144309,144403,144519,144718,144824,145015,145111,145333,145510,145657,145804,150002,150308,150507
46,AA7536-2,142302,142828,143216,143603,143930,144130,144436,144751,145929,150057,150141,,150450,150553,150730,150803,150910,151118,151224,151307,151511,151833,151938
47,MW4366-3,143803,143941,144246,144602,144940,145133,145427,145929,151057,151224,151318,151446,151644,151727,151949,152105,152328,152539,152655,152741,152956,153246,153424
48,AA7440-4,144929,145355,145606,145916,150341,150752,151024,151329,152339,152433,152528,152655,152839,152923,153246,153424,153551,153828,153944,154100,154306,154610,154811
49,MW4892-0,151129,151457,151800,152223,152517,152633,153050,153424,154655,154738,154833,154959,155137,155221,155423,155534,155713,155907,160025,160120,160153,160514,160758
50,AA6952-4,151927,,152244,152633,153029,153319,,153755,154706,154800,154854,155010,155148,155242,155513,155556,155724,155920,160025,160120,160204,160525,160725
51,AA7706-2,,152850,153050,153518,153712,153955,154411,154557,155619,155702,155745,,160025,160109,160314,160409,160545,160715,160929,161015,161120,161402,161602
52,AA7488-4,153257,153529,153839,154231,154540,154833,155021,155137,160220,160314,160346,160514,160642,160725,160842,160942,161036,161203,161308,161402,161456,161746,161830
53,AA7149-4,,154443,154644,154948,155734,160004,160325,160452,161914,162019,162102,,162323,162356,,,,,,,,163549,163600
54,MW3346-1,,155513,155734,160015,160430,160619,161058,161435,163136,163227,163321,163426,163549,163622,163810,163904,164028,164224,164327,164422,164619,164912,165144
55,AA7195-1,,,,,,,,,,,,,,,,,,,,,,160514,160736
56,AA7492-3,,160758,161058,161435,162530,,163227,163517,164651,164807,164850,165144,165238,165322,165500,165558,165725,165841,165946,170041,170157,170407,170616
57,AA7530-2,161646,163504,164013,,164901,165155,165500,165808,171039,171155,171229,171501,171707,171801,172057,172203,172400,172549,172700,172825,173003,173235,173413
58,MW4705-4,161819,162040,162410,163238,163600,163758,164316,164651,165830,165924,170008,170135,170302,170407,170616,170723,170818,171006,171122,171229,171356,171645,171834
59,AA7536-3,,162422,162934,163538,164045,,,164933,170113,170219,170302,170512,170616,170650,170818,170901,171028,171155,171312,171439,171602,,
60,AA7322-3,,164201,164534,165017,,165757,170030,170229,171535,171645,171740,,172003,172047,172152,172301,172411,172549,172700,172739,172952,173235,173413
61,MW4366-4,165300,165757,170135,170616,171039,171229,171751,172130,173330,173446,173540,173719,173825,173931,174131,174253,174339,174448,174553,174658,174752,175018,175158
62,AA7101-2,170302,170650,170945,171207,171501,171812,172538,172739,173741,173835,173920,174047,174217,174317,174520,174604,174709,174814,174930,175018,175147,175413,175521
63,MW4892-1,,,,172633,172908,173119,173719,173858,174836,174941,175006,175221,175401,175459,175647,175738,175856,180022,180139,180244,180400,180627,180817
64,AA7706-3,173235,173708,174131,174553,174919,175030,175448,175749,180933,181016,181059,181216,181336,181430,181526,181631,181748,181926,182105,182210,182348,182620,182841
65,AA7488-5,174836,175401,175749,,180444,180723,181143,181526,182830,182935,183018,183123,183301,183355,183554,183700,183859,184026,184142,184330,184552,184803,184909
66,AA7149-5,175210,180001,180255,180553,180856,181325,181748,,,,,,,,,184330,184352,184530,184646,184741,184942,185220,185408
67,AA7492-4,182159,182631,182945,183206,183449,183921,184109,184341,185430,185502,185548,,185812,185900,190146,190252,190425,190624,190721,190815,190955,191237,191431
68,MW4705-5,182830,183301,183744,184225,184447,184635,185015,185336,190414,190508,190602,190721,190848,190944,191121,191216,191322,191452,191633,191727,191942,192240,192420
69,AA7322-4,184330,185947,190146,190551,190837,191005,191322,191621,192651,192756,192818,,193101,193144,193348,193431,193550,193730,193826,193920,193952,194236,194424
70,AA7530-3,184803,185346,185900,,190659,190933,191259,191452,192420,192504,192557,192735,192912,193007,193208,193337,193453,193603,193741,193858,194014,194330,194435
71,MW4366-5,190241,190530,190944,191408,191655,191942,192250,192745,193826,193920,194014,194109,194257,194341,194509,194553,194720,194815,194930,195036,195152,195445,195639
72,AA7101-3,191110,191821,192050,192345,192713,192839,193039,193358,194341,194424,194520,194626,194720,194804,195036,195141,195224,195318,195434,195523,195745,195955,200206
73,AA7440-5,,192829,193101,193337,193635,193826,194025,194131,195141,195235,195329,,195523,195556,195756,195901,200006,200206,200311,200416,200615,200904,200958
74,AA6952-5,,194742,194941,195235,195523,,,,200958,201042,201125,201210,201338,201423,201539,201622,201716,201832,201940,202045,202306,202544,202638
75,AA7149-6,202035,202501,202711,202921,203257,203447,203710,203815,204814,204858,204941,205045,205150,205235,205351,205455,205602,205708,205817,205922,210021,210222,210403
76,AA6482-4,204014,204355,,,,,,,,,,,,,,,,,212636,212731,212836,213046,213236
77,MW4705-6,210116,210149,210424,210835,210953,211143,211345,211533,212541,212647,212741,212847,213003,213108,213236,213320,213415,213513,213640,213756,213933,214227,214334
78,AA7440-6,,211406,211639,211921,212203,212457,212720,212919,213850,213944,214038,214133,214238,214323,214534,214630,214746,214934,215050,215144,215249,215615,215720
79,AA6952-6,,214501,214819,215050,215300,215615,215709,215836,220812,220856,220939,221033,221210,221253,221514,221619,221713,221818,221923,222017,222101,222300,222406
80,AA7488-6,215857,220130,220351,220656,221000,221148,221336,221441,222406,222439,222523,222640,222807,222902,223051,223156,223302,223418,223534,223629,223723,223934,224101
81,AA6482-5,223229,223513,223901,224133,224449,224636,224857,225002,230006,230101,230155,230302,230430,230524,230712,230758,230903,230958,231104,231209,231314,231547,231652
82,MW4705-7,224752,225002,225319,225722,230017,230134,230408,230629,231619,231703,231808,231946,232135,232240,232439,232534,232628,232851,,,,,
83,AA7440-7,230017,230441,230618,230914,231220,,231514,231609,232606,232649,232733,232851,,,,,,,,,,,
84,AA7195-2,,232207,232534,232840,,,,,,,,,,,,,,,,,,,
