,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070120,070215
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070107,070142,070343,070532,070637,070753,070826,070920,071004,071036,071109,071130,071226,071331,071426
2,MZ3825-0,,,,,,,,,,,,,,,,,070107,070226,070320,070437,070532,070615,070742,070909,071236,071426,071659,071754,071921,071953,072100,072155,072217,072300,072322,072356,072502,072546
3,MZ3978-0,,,,,,,,,,,070107,070626,070753,070858,071025,071119,071204,071342,071448,071616,071710,071754,071859,072027,072418,072630,072830,072937,073053,073147,073255,073338,073411,073433,073528,073549,073705,073759
4,MZ3987-0,,,,,,070107,070153,070247,070437,070732,070837,071331,071437,071532,071637,071743,071826,072016,072111,072238,072407,072451,072535,072702,073031,073211,073422,073506,073622,073705,073810,073915,073948,074010,074043,074104,074210,074231
5,MX1213-0,,070107,070226,070405,070459,070742,070837,071004,071109,071320,071448,071953,072049,072144,072311,072407,072513,072746,072830,072948,073147,073211,073255,073411,073727,073853,074054,074221,074348,074432,074538,074643,074727,074748,074832,074854,075021,075105
6,MX1197-0,070120,073937,074337,074821,075032,075506,075647,075814,080021,080327,080433,080951,081119,081235,081446,081603,081658,082015,082121,082309,082407,082451,082619,082758,083137,083326,083620,083726,083841,083925,084031,084114,084158,084230,084324,084346,084451,084546
7,MZ4228-0,070826,070909,071320,071521,071721,072016,072100,072206,072441,072608,072724,073233,073338,073455,073821,073937,074043,074304,074410,074527,074621,074643,074821,074959,075305,075539,075814,075958,080105,080159,080305,080348,080433,080455,080550,080623,080802,080846
8,MW5936-0,071721,072915,073338,073611,073926,074410,074632,074832,075137,075444,075625,080159,080327,080455,080750,080857,081025,081330,081446,081636,081753,081847,082026,082215,082535,082758,083043,083159,083304,083326,083453,083547,083631,083704,083758,083820,083947,084031
9,MZ4072-0,071754,071932,072228,072407,072608,072948,073233,073350,073633,073959,074137,074632,074727,074843,074959,075115,075221,075400,075455,075636,075742,075825,075914,080043,080348,080528,080813,080908,081035,081108,081214,081308,081402,081424,081507,081529,081658,081742
10,MW5943-0,072144,072418,072640,072937,073147,073433,073643,073937,074115,074432,074559,075159,075305,075423,075625,075742,075849,080126,080232,080422,080539,080623,080707,080857,081257,081529,081709,081825,081942,082026,082143,082226,082320,082345,082407,082440,082546,082641
11,MZ3956-0,072958,073338,073842,074137,074610,075032,075221,075349,075647,075914,080021,080550,080656,080824,081057,081152,081246,081540,081647,081847,081952,082026,082059,082237,082630,082820,083105,083253,083420,083442,083547,083631,083653,083726,083809,083831,083947,084103
12,MW5966-0,073211,075211,075603,080021,080517,080835,081108,081340,081614,081952,082309,082820,082937,083043,083253,083409,083514,083758,083903,084114,084158,084230,084324,084451,084819,084936,085136,085242,085347,085420,085526,085620,085715,085759,085821,085843,090011,090106
13,MW5964-0,074348,074654,075115,075517,075901,080243,080455,080707,081046,081507,081647,082215,082320,082502,082641,082809,082915,083115,083221,083337,083420,083504,083620,083747,084103,084230,084440,084557,084702,084746,084903,084946,085030,085114,085158,085220,085347,085431
14,MX1067-0,075636,080021,080444,080824,081402,081836,082110,082259,082502,082758,083054,083653,083820,084042,084252,084357,084524,084746,084852,085220,085358,085504,085620,085759,090244,090509,090625,090803,090930,091025,091225,091258,091331,091353,091448,091510,091649,091817
15,MX1084-0,,080539,081035,081507,081814,082237,082524,082736,083115,083409,083715,084252,084419,084607,084746,084914,085019,085314,085420,085609,085748,085821,085843,090000,090339,090531,090836,090952,091058,091130,091236,091320,091342,091415,091448,091521,091701,091817
16,MX1414-0,,081658,082204,082502,082904,083304,083631,083831,084136,084440,084546,085209,085336,085537,085759,085905,085949,090212,090317,090553,090752,090825,090847,091003,091320,091426,091542,091627,091722,091806,091913,091946,092030,092052,092135,092208,092313,092357
17,MX1135-0,,081909,082259,082524,082904,083337,083631,083831,084125,084440,084546,085158,085336,085537,085748,085843,085949,090212,090317,090531,090625,090720,090814,090952,091309,091426,091542,091649,091806,091839,092008,092052,092125,092135,092219,092241,092346,092431
18,MZ3556-0,082451,082714,083115,083358,083558,083903,084219,084419,084618,085030,085158,085726,085843,090011,090317,090436,090553,090909,091003,091247,091404,091448,091521,091617,091935,092135,092431,092536,092653,092809,092903,092936,093031,093042,093125,093147,093315,093359
19,MZ3734-1,083643,083820,084136,084629,085042,085558,085748,085927,090117,090447,090614,091130,091258,091404,091542,091649,091755,092157,092302,092431,092547,092631,092819,093020,093315,093506,093716,093832,093958,094031,094147,094231,094252,094314,094347,094409,094525,094619
20,MZ3740-1,084713,084830,085052,085453,085726,090201,090350,090509,090752,091130,091236,091817,091924,092125,092346,092525,092642,092830,092936,093125,093220,093304,093348,093517,093853,094020,094158,094314,094409,094430,094546,094641,094714,094735,094820,094841,095020,095103
21,MZ3825-1,085821,085905,090244,090520,090836,091120,091448,091701,091901,092219,092452,093052,093158,093315,093506,093611,093716,093853,093958,094147,094231,094314,094430,094536,094852,095103,095245,095329,095435,095457,095614,095647,095709,095731,095825,095847,095953,100110
22,MZ3978-1,091047,091214,091448,091701,091924,092420,092620,092830,093042,093359,093517,094042,094158,094314,094503,094557,094652,094903,095009,095137,095329,095424,095446,095625,100025,100142,100404,100531,100647,100720,100836,100909,100931,100953,101036,101109,101214,101258
23,MZ3987-1,092103,092252,092431,092642,093009,093326,093506,093644,093915,094209,094336,094831,094947,095052,095232,095340,095424,095614,095720,095825,095909,095953,100025,100131,100520,100720,100920,101014,101130,101152,101247,101331,101352,101426,101459,101520,101626,101710
24,MX1213-1,093209,093348,093705,093937,094252,094557,094746,094925,095221,095446,095803,100258,100404,100520,100709,100814,100909,101130,101236,101352,101553,101626,101710,101826,102218,102356,102640,102756,102912,102956,103112,103207,103250,103312,103407,103439,103534,103618
25,MZ4228-1,094158,094409,094641,094914,095148,095541,095814,100004,100226,100509,100625,101141,101258,101352,101531,101648,101743,102008,102113,102250,102346,102429,102546,102723,103112,103312,103534,103640,103734,103807,103912,103945,104040,104051,104145,104207,104312,104418
26,MZ4072-1,095009,095126,095424,095614,100015,100404,100603,100825,101036,101331,101626,102135,102240,102356,102535,102651,102745,103028,103123,103250,103418,103501,103555,103724,104040,104229,104501,104545,104701,104756,104913,104956,105018,105101,105123,105145,105301,105344
27,MW5943-1,095836,100258,100603,100920,101058,101352,101659,101957,102312,102734,102901,103429,103534,103702,103923,104040,104156,104428,104545,104712,104807,104850,104945,105112,105417,105555,105805,105923,110029,110102,110218,110303,110336,110358,110442,110515,110620,110726
28,MW5936-1,,101341,101615,101837,102135,102618,102850,103112,103356,103818,104323,104956,105123,105311,105544,105732,105838,110207,110336,110526,110631,110704,110831,110948,111326,111453,111714,111831,111947,112030,112146,112240,112335,112346,112451,112535,112640,112735
29,MX1197-1,,102145,102524,102723,103017,103439,103651,103807,104040,104407,104545,105101,105217,105344,105605,105732,105849,110207,110336,110526,110653,110715,110842,110958,111326,111515,111714,111842,111947,112030,112146,112240,112335,112408,112451,112535,112651,112735
30,MP5991-0,102451,102535,103017,103207,103439,103807,104051,104251,104617,104850,105145,105711,105827,105956,110145,110251,110420,110715,110820,110958,111147,111242,111410,111536,111947,112135,112418,112502,112640,112713,112829,112934,112956,113028,113112,113144,113311,113406
31,MW5966-1,103123,103217,103512,103702,103901,104218,104323,104639,104901,105250,105355,105912,110029,110145,110314,110409,110504,110747,110904,111042,111158,111253,111420,111620,112041,112251,112513,,112713,112818,112923,112956,113028,113050,113155,113238,113416,113510
32,MP5834-0,103239,104828,105007,105239,105555,110051,110453,110831,111158,111515,111631,112146,112240,112346,112535,112640,112745,113028,113133,113344,113438,113532,113638,113754,114111,114345,114546,114640,114757,114818,114902,114946,115007,115040,115102,115124,115230,115251
33,MZ3956-1,103934,104301,104701,104901,105134,105616,105827,110515,110809,111126,111242,111747,111904,112030,112301,112429,112607,112829,112945,113206,113406,113510,113638,113743,114111,114334,114557,114746,114902,114946,115102,115146,115207,115240,115313,115335,115440,115546
34,MW5964-1,,105638,105934,110240,110631,111031,111315,111936,112335,112546,112713,113311,113427,113554,113743,113849,114006,114228,114408,114557,114724,114807,114840,114946,115302,115418,115618,115735,115840,115902,120007,120040,120112,120134,120207,120229,120357,120441
35,MX1067-1,,,,,,,,,,105827,105956,110537,110653,110820,111009,111104,111231,111453,111609,111736,111926,112020,112135,112251,112629,112745,113050,113206,113311,113344,113500,113554,113627,113648,113743,113816,113944,114016
36,MX1135-1,,110948,111337,111631,111915,112240,112607,113206,113827,114155,114524,115124,115230,115357,115546,115640,115808,120018,120145,120251,120430,120514,120630,120807,121124,121323,121556,121701,121828,121912,122029,122102,122157,122229,122324,122356,122523,122607
37,MX1084-1,111253,111504,111831,112113,112546,112851,113311,113944,,,,115240,115346,115451,115640,115746,115840,120051,120145,120336,120441,120524,120630,120829,121218,121429,121712,121912,122040,122134,122302,122345,122418,122451,122523,122545,122713,122756
38,MX1414-1,112146,112312,112557,112851,113438,114111,114608,114935,115251,115640,115808,120336,120452,120619,120745,120901,120957,121407,121501,121639,121745,121828,121934,122113,122418,122618,122829,122934,123030,123102,123209,123253,123325,123336,123410,123432,123547,123630
39,MZ3556-1,113017,113122,113333,113648,113911,114924,115207,115640,115913,120251,120430,120946,121018,121113,121302,121407,121512,121723,121828,122040,122134,122157,122313,122429,122756,123007,123220,123325,123421,123504,123620,123703,123725,123746,123842,123904,124019,124041
40,MZ3734-2,114144,114418,114735,114946,115207,120007,120419,120840,121218,121701,122029,122556,122713,122829,123051,123157,123314,123547,123641,123914,124008,124052,124157,124324,124628,124819,125112,125219,125314,125336,125441,125525,125536,125608,125640,125702,125818,125901
41,MZ3740-2,115051,115240,115502,115819,120051,120924,121512,122029,122302,122618,122850,123410,123442,123609,123746,123904,123947,124135,124251,124502,124701,124808,124924,125040,125336,,125724,125829,125923,125956,130112,130145,130217,130239,130301,130337,130443,130526
