,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070107,070446,070740,070929,071118,071237,071404,071458,071614,071719,071825,072003,072111,072227
1,MS2365-0,,,,,,,070107,070224,070402,070508,070551,070624,071118,071320,071542,071708,071836,071930,072111,072155,072322,072356,072513,073031,073251,073535,073714,073819,073937,074253,074410,074559,074737,074959,075104,075506
2,MW2390-0,070835,070951,071056,071203,071426,071542,071858,072027,072249,072356,072440,072513,073020,073302,073535,073641,073808,073915,074054,074148,074326,074410,074548,075126,075400,075635,075825,075925,080042,080336,080431,080558,081312,081713,081925,082440
3,MW2816-0,073031,073208,073302,073420,073557,073736,074032,074148,074231,074326,074359,074505,074959,075221,075411,075603,075730,075814,080021,080137,080304,080409,080608,081050,081356,081650,081851,082041,082229,082407,082502,082619,082757,083104,083358,083702
4,MW2856-0,074653,074821,074915,075020,075210,075243,075603,075741,075838,075925,075958,080053,080503,080702,080851,081050,081301,081406,081544,081700,081903,081946,082157,082630,082915,083115,083314,083441,083641,083946,084146,084313,084607,084819,085125,085535
5,MW3053-0,080724,081217,081322,081450,081724,081828,082207,082313,082418,082652,082841,082948,083619,083946,084157,084407,084545,084640,084841,085008,085219,085314,085503,090010,090316,090727,090905,091021,091209,091431,091619,091746,091902,092041,092157,092336
6,MW3060-0,082407,082513,082619,082747,083042,083158,083524,083735,083829,084052,084302,084407,085452,085725,085926,090105,090338,090433,090622,090716,090821,090905,091021,091525,091808,091924,092041,092157,092240,092347,092514,092641,092757,093053,093231,093444
7,MW3116-0,082714,084241,084345,084439,084651,084936,085241,085357,085430,085524,085736,085819,090349,090633,090811,090926,091053,091209,091420,091514,091619,091746,091924,092347,092630,092902,093042,093148,093326,093455,093621,093759,093925,094208,094336,094619
8,MS1953-1,090517,090633,090716,090811,091031,091158,091431,091535,091630,091851,091935,092008,092641,092925,093137,093253,093455,093549,093726,093831,093936,094031,094208,094651,094935,095221,095318,095434,095603,095740,095918,100047,100213,100530,100719,100931
9,MS2365-1,092958,093126,093231,093337,093611,093748,094135,094314,094441,094702,094746,094829,095329,095635,095907,100036,100234,100340,100519,100614,100719,100803,100931,101426,101731,101920,102057,102235,102340,102508,102624,102729,102856,103117,103254,103413
10,MW2390-1,095455,095635,095740,095846,100002,100140,,100436,100519,100614,100719,100751,101246,101648,101941,102119,102224,102340,102519,102613,102729,102824,102950,103529,103822,104105,104231,104325,104525,104818,104934,105050,105228,105554,110018,110207
11,MW2816-1,100213,100351,100446,100614,100825,101003,101235,101352,101437,101648,101753,101826,102403,102624,102835,103023,103138,103222,103351,103435,103550,103624,103750,104231,104442,104608,104713,104829,105007,105123,105217,105355,105605,105732,110040,110207
12,MW2856-1,102046,102213,102318,102425,102624,102750,103012,103106,103305,103413,103456,103539,104242,104525,104713,104840,104956,105112,105250,105322,105438,105511,105710,110145,110441,110652,110831,111030,111251,111418,111544,111711,111912,112248,112458,112636
13,MW3053-1,104945,105228,105322,105405,105627,105721,110029,110145,110303,110524,110629,110713,111313,111617,111838,112007,112122,112238,112426,112531,112709,112803,112931,113448,113804,114059,114415,114614,114920,115036,115204,115415,120048,120331,120532,120913
14,MW3060-1,110735,110831,110925,111020,111208,111324,111628,111755,111945,112216,112404,112458,113109,113330,113553,113742,113848,113943,114143,114237,114404,114509,114625,115153,115510,115720,115953,120258,120659,120816,121007,121146,121409,121641,121818,122030
15,MW3116-1,110757,112752,112847,112953,113236,113319,113709,113827,114016,114133,,114259,114953,115215,115448,115625,115753,115909,120048,120142,120309,120353,120500,120946,121209,121409,121536,121735,121935,122041,122208,122346,122523,122946,123135,123251
16,MS2365-2,115153,115310,115426,115531,115804,115826,120319,120500,120627,120849,121007,121113,121702,121935,122230,122346,122451,122607,122819,122924,123102,123146,123313,123816,124110,124320,124533,124627,124827,125047,125203,125330,125507,130014,130151,130245
17,MP5823-0,115236,120605,120659,120742,120957,121051,121420,121514,121746,122009,122146,122241,122808,123135,123335,123440,123650,123755,123955,124038,124153,124258,124500,124953,125236,125424,125624,125751,125918,130140,130318,130520,130709,130846,131046,131247
18,MS1953-2,121902,122113,122157,122324,122523,122618,122914,123019,123051,123146,123302,123346,124006,124153,124406,124522,124649,124743,124910,125015,125120,125214,125402,125845,130151,130436,130531,130720,130919,131035,131214,131319,131416,131658,131836,132140
19,MW2816-2,130824,131024,131129,131236,131426,131531,131858,132046,132129,132339,132447,132541,133046,133332,133521,133700,133756,133915,134043,134116,134232,134305,134436,134920,135213,135412,135517,135635,135721,135826,135945,140053,140201,140453,140609,141040
20,MW2390-2,,,,,,,,,,,,,,,,,,,,,,131720,131847,132403,132647,132940,133024,133118,133257,133416,133543,133722,133852,134116,134232,134351
21,MW3053-2,134254,134436,134531,134625,134920,135141,135456,135659,135837,140104,140234,140345,141346,141651,141851,142113,142345,142501,142711,142806,142923,143007,143134,143640,143925,144136,144429,144545,144639,144828,144944,145122,145300,145438,145543,145910
22,MW2856-2,,,,,,,,,,,,,,,,,,,,,135635,135732,135912,140356,140714,140924,141145,141322,141441,141619,141735,141841,142019,142334,142806,143018
23,MW3060-2,140913,141051,141134,141300,141535,141713,141956,142113,142250,142522,142638,142722,144125,144418,144701,144849,145143,145310,145449,145616,145743,145848,150037,150532,150849,151148,151314,151430,151557,151726,151853,152020,152148,152422,152610,152809
24,MW3116-2,142501,143336,143441,143557,143842,143925,144241,144346,144523,144755,144911,145006,150521,150816,151052,151220,151336,151441,151642,151748,151904,151958,152136,152600,152853,153347,153640,153757,153946,154042,154305,154457,154646,155024,155151,155449
25,MS1953-3,145310,145511,145605,145721,150026,150131,150521,150648,150743,150956,151132,151220,154159,154423,154614,155215,155321,155427,155615,155722,155849,155935,160135,160606,160901,161614,161751,162044,162305,162431,162558,162725,163126,163515,163715,164150
26,MW2780-0,150532,151231,151336,151430,151652,151821,152125,152243,152422,152654,152759,152915,160533,160850,161052,161256,161436,161541,161729,161845,162011,162116,162232,162746,163610,164056,164244,164531,164752,164941,165129,165646,165954,170311,170501,171030
27,MW2390-3,152422,152621,152737,152842,153125,153347,153735,153851,154104,154337,154603,155321,162210,162504,162714,162957,163126,163243,163432,163548,163726,163820,164032,164603,165847,170628,170818,171030,171313,171523,171712,171900,172112,172313,172629,173041
28,MW2816-3,153514,154624,154708,154752,155046,155151,155510,155615,155816,160030,160301,161222,163316,163610,163820,164010,164139,164306,164437,164553,164730,164803,164941,165435,170544,171302,171545,171701,171913,172157,172430,172546,172756,173052,173302,174040
29,MW2856-3,161222,161307,161351,161457,161646,161801,162044,162221,162410,162630,162852,163620,164919,165151,165351,165507,165646,165753,165921,170016,170133,170216,170343,170851,171450,172018,172157,172335,172713,173030,173324,173523,173924,174218,174451,175628
30,MS2365-3,165118,165246,165402,165456,165804,165826,170206,170322,170417,170522,170628,170722,171450,171712,171945,172101,172303,172419,172556,172702,172820,172904,173041,173555,174207,175208,175406,175606,175924,180334,180451,180745,181400,182025,182425,183025
31,MW3053-3,,,,,,,,,,,,,,,,,,,,,165921,170016,170144,170639,171251,171849,172028,172136,172441,172820,172936,173113,173334,173723,173913,174841
32,MW3060-3,171135,171240,171356,171450,171618,171839,172241,172408,172629,172914,173102,173146,173839,174135,174441,174618,174747,174852,175102,175219,175356,175512,175700,180146,180712,181349,181550,181919,182225,182531,182709,182858,183226,184738,184948,185651
33,MW3116-3,172618,172651,172745,172842,173041,173113,173555,173734,174029,174302,174430,174535,175700,175946,180240,180546,180817,180935,181114,181223,181434,181550,181803,182341,183130,183805,183953,184357,184642,184843,185032,185308,190313,190734,191150,191825
34,MW3343-0,174051,174345,174441,174546,174809,174841,175302,175428,175617,175900,180051,180135,181018,181223,181507,181803,182341,182509,182647,182741,182858,183014,183215,183910,184738,185651,185913,190102,190440,190701,190819,191138,191520,191753,191952,192530
