,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
13,MS1953-1,,105624,105950,110234,110436,110836,111057,111614,112003,112119,112246,112352,112530,112909,113247,113437,113542,113731,113911,114038,114155,114451,114713,114924,115018,115112,115156,,,115555,115713,115818,115902,115945,120050,120207,,,,120924,121007,121051
14,MS2365-1,,,,,,,,,,,,,,,,,,,,,,110436,110720,110930,111024,111107,111246,111414,111457,111657,111751,111857,111940,112024,112141,112257,112635,112803,113058,113215,113331,113415
15,MW2390-1,,113342,113604,113911,114300,115123,115555,120018,120535,120640,120924,121029,121209,121629,122040,122251,122334,122512,122618,122827,122924,123135,123409,123630,123735,123841,123935,124134,124218,124428,124544,124617,124723,124806,124923,125101,125417,125605,125721,125837,125931,130004
16,MW2816-2,,114429,114746,114956,115207,115945,120419,120901,121336,121420,121608,121713,121756,122145,122512,122628,122650,122806,122900,123029,123124,123325,123609,123830,123914,123946,124051,124228,124301,124438,124555,124628,124723,124755,124817,124923,125228,125355,125605,125710,125815,125848
17,MW2856-2,,120546,120840,121124,121347,122218,122945,123253,123724,123757,123946,124040,124250,124628,125039,125217,125500,125616,125804,130014,130141,130458,130804,131004,131120,131203,131320,131448,131615,131804,131921,132058,132247,132341,132458,132636,133014,133203,133449,133555,133711,133756
18,MW3060-1,,124828,125133,125344,125638,125931,130152,130414,130626,130720,130931,131036,131236,131615,132026,132247,132425,132603,132719,132930,133014,133225,133522,133756,133841,133946,134124,134345,134439,134617,134700,134827,134913,134934,134945,135100,135549,135750,135950,140129,140223,140256
19,MW3053-2,,,,,,,,,,,,,,,,,,,,130731,130825,131058,131332,131553,131637,131731,131826,131943,132026,132152,132236,132319,132436,132458,132541,132709,133108,133319,133449,133555,133722,133808
20,MW3116-2,130858,131004,131236,131615,131815,132131,132341,132436,132730,132836,133025,133203,133405,133830,134207,134356,134501,134628,134733,134934,135039,135251,135517,135740,135845,135950,140108,140245,140356,140504,140620,140758,140927,141000,141138,141305,141641,141830,142103,142219,142345,142429
21,MS1953-2,133130,133344,133627,133841,134146,134555,134805,134859,135144,135251,135517,135623,135802,140140,140515,140620,140715,140832,141011,141117,141232,141442,141903,142114,142229,142323,142418,142545,142638,142850,142945,143156,143336,143409,143430,143536,143915,144031,144208,144325,144420,144503
22,MW2390-2,135442,135740,140057,140356,140726,141200,141243,141631,141957,142041,142208,142345,142555,142923,143313,143452,143547,143714,143842,144053,144158,144409,144713,145007,145101,145155,145301,145522,145627,145848,150120,150343,150521,150615,150732,150859,151249,151416,151711,151816,151934,152028
23,MW2816-3,141305,141620,141957,142240,142512,142817,143113,143347,143503,143641,143936,144053,144252,144651,145050,145250,145333,145511,145605,145827,145932,150214,150554,150815,150921,151015,151154,151333,151438,151722,151901,152050,152250,152333,152428,152544,152859,153039,153217,153311,153416,153449
24,MW2856-3,143536,144009,144252,144630,145040,145439,145555,145721,145942,150059,150236,150437,150459,150848,151300,151449,151532,151649,151755,151956,152050,152301,153919,154328,154424,154519,154624,154741,154835,155109,155226,155331,155415,155459,155604,155744,160124,160251,160450,160606,160711,160744
25,MW3053-3,150247,150426,150604,150815,151026,151311,151616,151805,152039,152134,152322,152438,152555,152934,153406,153542,153637,153814,153919,154057,154151,154519,160925,161411,161454,161548,161716,161842,161925,162114,162219,162313,162418,162501,162556,162734,163115,163254,163548,163715,163831,163915
26,MS2365-2,,151805,152028,152344,152555,152945,153217,153510,153803,153836,154024,154129,154307,154657,155131,155310,155342,155543,155700,155913,160018,160417,162103,162345,162439,162523,162650,162756,162840,163020,163126,163210,163305,163337,163359,163515,163831,163948,164140,164351,164510,164542
27,MW3060-2,153155,153626,153940,154223,154519,154919,155205,155554,160124,160207,160417,160511,160639,161030,161538,161716,161759,161925,162041,162335,162429,162650,163642,163926,164010,164117,164234,164403,164510,164721,164816,164943,165143,165242,165358,165525,165904,170103,170253,170409,170525,170557
28,MW3116-3,155827,160029,160356,160850,161103,161349,161548,161842,162450,162556,162734,162851,163042,163432,163842,164045,164212,164426,164531,164753,164910,165131,165409,165642,165725,165831,165936,170157,170253,170431,170525,170619,170746,170840,170913,171030,171347,171547,171830,171947,172103,172147
29,MW3343-0,,161632,162052,162335,162756,163526,163736,163915,164212,164318,164510,164615,164721,165059,165453,165703,165820,170009,170103,170336,170547,170840,171113,171337,171420,171442,171620,171725,171820,172030,172125,172208,172357,172430,172505,172621,173021,173221,173505,173610,173704,173737
30,MS1953-3,164553,164838,165420,165736,170009,170420,170818,171052,171420,171526,171725,171957,172136,172537,172926,173126,173243,173421,173610,173747,173914,174419,175417,175638,175711,175806,175935,,,180346,180451,180546,180629,180724,180818,180957,181357,181608,181829,181935,182052,182135
31,MW2780-0,171102,171242,171609,171903,172136,172633,173021,173254,173548,173653,173831,173936,174052,174441,174914,175102,175146,175345,175450,175722,175817,180051,181503,181713,181818,181901,182041,182208,182302,182419,182526,182620,182746,182808,182831,182958,183313,183450,183652,183759,183904,183937
32,MW2390-3,173348,173653,174030,174524,174852,175450,175806,180051,180419,180535,180735,180851,181041,181513,182018,182240,182346,182515,182631,182914,183031,183324,185205,185642,185747,185842,185926,190103,190157,190335,190451,190607,190744,190831,190904,191055,191423,191657,191835,191940,192057,192140
33,MW2816-4,174102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182346
34,MW3053-4,,175817,180230,180629,180946,181357,181619,182041,182504,182536,182703,182808,182936,183346,183926,184053,184150,184339,184446,184708,184826,185108,191305,191528,191603,191657,191740,191907,191950,192151,192246,192414,192540,192613,192645,192824,193139,193401,193551,193709,193827,193911
35,MS2365-3,,190219,190451,190755,191044,191317,191517,191740,192213,192330,192656,192813,192950,193350,193804,194005,194100,194238,194405,194721,194815,195108,195340,195550,195635,195719,195823,195928,200013,200140,200245,200328,200414,200457,200613,200741,201047,201258,201447,201531,201658,201752
36,MW3060-3,,192351,192613,192940,193200,193551,193814,193944,194332,194500,194721,194826,194952,195351,195813,200002,200045,200212,200317,200508,200603,200836,201131,201330,201425,201520,201625,201814,201930,202236,202341,202446,202625,202741,202835,202951,203403,203604,203826,203942,204109,204152
37,MS1953-4,194027,194227,194511,194721,195119,195518,195813,195907,200223,200403,200530,200624,200814,201142,201531,201709,201731,201930,202024,202225,202319,202519,202813,203035,203107,203152,203247,203403,203448,203815,203942,204047,204257,204341,204519,204646,205025,205141,,205541,205648,205743
38,MW3343-1,,,,,,,,,,,,,,,,,,,,,,,,195445,195529,195613,195719,195823,195917,200129,200223,200317,200403,200446,200613,200719,201036,201247,201403,201509,201603,201658
39,MW2390-4,,202846,203203,203341,203448,203815,204036,204203,204508,204552,204730,204825,205025,205446,205921,210048,210132,210259,210343,210530,210636,210828,211049,211324,211407,211451,211545,,,,212239,212408,212557,212640,212712,212829,213207,213344,213543,213649,213805,213838
40,MW2816-5,203341,203909,204058,204308,204519,204803,204848,205036,205341,205435,205636,205721,205848,210205,210542,210710,210754,210911,210955,211123,211207,211451,211713,211913,211945,212030,212135,212513,212546,212723,212829,212912,213006,213111,213218,213344,213638,213816,213932,214037,214120,214153
41,MW2856-4,,205003,205119,205246,205413,205805,205910,210005,210238,210332,210458,210614,210817,211123,211451,211556,211640,211745,211851,212019,212051,212229,212429,212618,212701,212756,212840,212955,213039,213207,213301,213344,213522,213543,213616,213743,214059,214226,214436,214520,214625,214647
42,MW3053-5,,212250,212440,212618,212840,213218,213333,213438,213700,213805,213943,214037,214226,214603,214956,215114,215209,215325,215430,215642,215736,220009,220210,220410,220504,220537,220631,220747,220842,221009,221103,221159,221254,221337,221504,221559,221936,222124,222242,222336,222430,222503
43,MS2365-4,213816,214015,214237,214436,214553,214850,215147,215252,215525,215547,215758,215853,220020,220348,220747,220926,220958,221137,221304,221420,221504,221643,221915,222114,222158,222253,222336,222452,222535,222723,222818,222902,223113,223156,223229,223334,223701,223806,,224133,224250,224323
44,MW3116-4,215040,215114,215252,215430,215642,220053,220304,220421,220703,220809,220958,221042,221232,221559,221947,222103,222136,222253,222358,222618,222702,222923,223145,223323,223407,223450,223545,223650,223755,223944,224028,224112,224239,224323,224450,224627,224953,225216,225414,225530,225635,225731
45,MS1953-5,,221936,222147,222325,222629,222913,223250,223501,223839,223922,224123,224228,224429,224815,225216,225332,225353,225530,225635,225826,225859,230120,230341,230552,230647,230731,230826,230953,231036,231236,231319,231402,231602,231646,231709,231827,232143,232333,,,,
46,MW2390-5,223922,224101,224250,224450,224555,224931,225025,225120,225520,225624,225753,225848,230026,230404,230804,230920,231003,231120,231214,231341,231402,231613,231838,232049,232154,232239,232333,232438,,,,,,,,,,,,,,
47,MW2856-5,,230447,230614,230837,230942,231152,231308,231424,231602,231658,231827,231911,232027,232344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
