,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070448
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070131,070405,070510,070732,070849,071006,071206,071405,071521,071616,071837
2,MW5964-0,,,,,,,,,,,,,,,,,,,070107,070225,070320,070405,070510,070616,070732,070816,071249,071438,071616,071848,072051,072217,072440,072818,072933,073100,073356
3,MX1084-0,,,,,,,,,,,,,070107,070225,070616,070754,070900,070922,071101,071405,071448,071543,071659,071826,072008,072040,072512,072850,072955,073155,073322,073606,073959,074443,074642,075010,075658
4,MX1414-0,,,,,,,070107,070153,070247,070405,070510,070649,070816,071017,071532,071710,071934,072029,072207,072512,072556,072650,072839,073039,073206,073311,073757,074126,074220,074505,074715,075010,075243,075528,075741,075947,080622
5,MZ3556-0,070532,070627,070816,070900,070922,071017,071050,071122,071155,071311,071354,071459,071659,071826,072145,072250,072512,072534,072712,072955,073049,073144,073322,073512,073703,073746,074209,074537,074715,075148,075337,075614,075901,080158,080348,080455,081549
6,MZ3734-0,071616,071710,071837,071912,071934,072018,072040,072123,072156,072323,072429,072545,072818,072922,073311,073429,073652,073736,073852,074104,074148,074304,074410,074548,074747,074832,075243,075603,075741,080136,080253,080422,080644,081021,081148,081252,081738
7,MZ3740-0,072628,072745,072922,072955,073017,073049,073111,073155,073300,073440,073556,073714,073959,074137,074515,074621,074854,074926,075211,075455,075647,075901,080031,080242,080506,080600,081021,081433,081633,082104,082326,082653,082927,083200,083340,083550,084120
8,MZ3825-0,073652,073736,073903,073937,073959,074032,074053,074126,074158,074304,074348,074432,074642,074843,075137,075232,075316,075348,075506,075825,075936,080126,080315,080444,080622,080705,081126,081622,081811,082137,082420,082714,083054,083340,083423,083603,084204
9,MZ3978-0,074747,074843,075021,075104,075126,075159,075232,075316,075400,075517,075603,075719,080031,080231,080644,080832,081054,081126,081252,081611,081821,081916,082220,082420,082747,082842,083318,083908,084026,084204,084428,084651,084841,085326,085442,085559,090022
10,MZ3987-0,075814,075838,075958,080020,080042,080115,080136,080220,080242,080348,080444,080549,080832,080959,081337,081433,081655,081738,081916,082220,082337,082420,082747,082927,083329,083413,083919,084333,084512,084925,085031,085304,085527,085737,085854,085949,090531
11,MX1213-0,,080854,081010,081032,081054,081126,081148,081220,081314,081422,081527,081633,081854,082104,082432,082620,082853,082927,083054,083456,083624,083741,084153,084333,084545,084724,085147,085549,085737,090055,090255,090520,090636,090847,091014,091214,091755
12,MZ4228-0,081800,081937,082104,082137,082159,082220,082242,082326,082359,082537,082642,082831,083105,083318,083614,083824,084058,084153,084501,084914,085136,085231,085431,085611,085810,085854,090317,090636,090847,091353,091521,091722,091912,092156,092312,092357,092713
13,MZ4072-1,082758,083222,083402,083434,083456,083529,083603,083635,083730,083919,084026,084204,084523,084629,084925,085031,085304,085347,085559,090044,090128,090212,090414,090604,090731,090803,091258,091638,091817,092102,092251,092546,092757,093209,093315,093359,093941
14,MW5943-0,083708,083857,084026,084120,084204,084236,084309,084344,084417,084545,084702,084903,085103,085242,085559,085632,085854,085949,090117,090414,090520,090625,090752,091003,091152,091258,091806,092029,092218,092746,092947,093148,093445,093657,093835,094108,094603
15,MW5936-0,,084618,084757,084841,084852,084936,085009,085103,085136,085326,085442,085559,085843,090033,090350,090614,090858,090952,091236,091531,091649,091806,091945,092145,092346,092440,092925,093253,093455,094130,094308,094542,094731,095137,095307,095552,100133
16,MZ3956-1,085136,085304,085420,085442,085516,085549,085611,085654,085737,085854,085949,090033,090150,090339,090647,090836,091057,091130,091415,091755,091850,091934,092124,092301,092408,092440,092925,093253,093506,094340,094436,094742,094924,095159,095318,095541,095920
17,MW5964-1,085454,090814,090930,091003,091057,091119,091141,091225,091258,091404,091521,091617,091839,092018,092312,092419,092651,092724,092851,093220,093315,093411,093539,093657,093824,093846,094319,094520,094709,095457,095720,100017,100227,100605,100732,101041,101735
