,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
20,AA7530-1,-1,-1,1,-1,-1,4,3,-1,1,-1,-1,-1,-1,-1,1,1,1,1,4,1,1,1,-1
21,MW4705-1,-1,-1,1,-1,-1,2,4,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1
22,MW4825-1,-1,-1,1,-1,-1,1,4,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1
23,AA7759-1,-1,-1,1,,-1,1,3,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
24,AA7303-1,-1,,1,-1,-1,1,3,-1,1,-1,-1,-1,-1,,1,1,1,1,1,1,1,1,-1
25,AA7101-1,-1,-1,1,-1,-1,1,3,1,1,-1,-1,,,,1,1,1,1,1,1,1,1,-1
26,MW4938-1,,-1,1,-1,-1,3,4,1,1,-1,-1,-1,-1,1,1,1,1,2,2,1,1,1,-1
27,AA7492-1,-1,-1,1,-1,-1,,3,-1,1,-1,-1,,-1,1,1,1,1,4,2,1,1,1,-1
28,AA7871-1,-1,-1,1,,-1,2,4,-1,1,-1,-1,,-1,-1,1,1,1,1,4,1,1,1,-1
29,AA7252-1,,-1,1,-1,-1,3,3,-1,,,,-1,-1,1,1,1,1,-1,1,1,1,1,-1
30,AA7536-1,,,,-1,-1,3,3,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1
31,AA7637-1,,-1,1,-1,-1,2,3,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
32,MW4366-1,-1,-1,1,-1,-1,2,2,-1,1,-1,-1,-1,-1,-1,1,1,1,1,2,1,1,1,-1
33,AA7530-2,-1,-1,1,-1,-1,1,3,1,1,-1,-1,,-1,-1,1,1,1,1,1,1,1,1,-1
34,AA7759-2,,-1,1,-1,,1,4,-1,1,-1,-1,,,1,1,1,1,1,2,1,1,1,-1
35,MW4705-2,-1,-1,1,-1,-1,1,3,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1
36,AA6952-1,,-1,1,,-1,5,3,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1
37,AA7488-1,,-1,1,-1,-1,3,2,-1,,,,,,,,,1,,,,,,-1
38,AA7303-2,-1,-1,1,-1,-1,2,3,-1,1,-1,-1,,-1,1,1,1,1,1,2,1,1,1,-1
39,MW4938-2,,-1,1,-1,-1,2,2,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
40,AA7492-2,-1,-1,1,-1,-1,1,3,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1
41,AA7252-2,,,1,-1,-1,4,3,1,1,-1,-1,-1,-1,1,,,,,,,,1,-1
42,AA7536-2,,-1,1,,-1,1,1,,1,-1,-1,,-1,-1,1,1,1,1,1,1,1,1,-1
43,AA7637-2,-1,-1,1,-1,-1,2,3,-1,1,-1,-1,-1,-1,-1,1,1,1,1,3,1,1,1,-1
44,MW4366-2,-1,-1,1,-1,-1,2,3,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
45,MW4705-3,-1,-1,1,-1,-1,1,3,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1
46,AA7488-2,-1,-1,1,,,,,,,,,,,,,,1,1,1,1,1,1,-1
47,AA7303-3,-1,,1,-1,-1,4,4,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1
48,MW4938-3,,-1,1,-1,-1,4,4,-1,1,-1,-1,-1,-1,1,1,1,1,1,3,1,1,1,-1
49,AA7492-3,-1,-1,1,-1,-1,3,5,-1,1,-1,-1,,-1,-1,1,1,1,1,1,1,1,1,-1
50,AA7252-3,,-1,1,-1,-1,4,4,-1,1,-1,-1,-1,-1,-1,1,,,,,,,,
51,AA7536-3,-1,-1,1,-1,-1,,4,-1,,,,,,,,,,,,,,,
52,AA7637-3,-1,-1,1,-1,-1,1,4,-1,,,,,,,,,,,,,,,
53,AA7121-0,,-1,1,-1,-1,,,,,,,,,,,,,,,,,,
54,MW4366-3,-1,-1,,,,,,,,,,,,,,,,,,,,,
